text,love,joy,anger,sadness,fear,surprise,neutral
"BTA's ""Archives and Reference"" Directorate received the award of the Association of Bulgarian Airlines for contribution to the preservation of historical memory (28.04.2026 15:16)",1,0,0,0,0,0,0
"The ""Archives and Reference"" Directorate of the Bulgarian News Agency (BTA) received an award from the Association of Bulgarian Airlines for its contribution to preserving the historical memory of ""Bulgarian Civil Aviation"" (BGA). The distinction was presented at an official ceremony at the Vega Hotel in Sofia, and the award was accepted by Desislava Sevova, Director of the ""Archives and Reference"" Directorate at BTA.",1,0,0,0,0,0,0
"She expressed her gratitude for the distinction, describing it as a high recognition not only of her personal work but also of the efforts and professionalism of the team she leads. According to her, the award is seen as recognition of the importance of archival work and as a sign of respect for the generations of journalists and employees who have worked throughout the 128-year history of BTA and made their contribution.",1,0,0,0,0,0,0
"Sevova emphasized that today's real news creates tomorrow's history, and the mission of the archive is to preserve it.",1,0,0,0,0,0,1
"Anton Mitov from the ""Archive Fund"" Directorate of the Bulgarian National Radio (BNR) was also awarded the same distinction for his contribution to the preservation of historical memory.",1,0,0,0,0,0,0
"ABA also presented an award – the ""Flight"" statuette for the preservation of historical heritage and contribution to the development of Bulgarian Civil Aviation – to the Air Transport Institute, known as the ""Forge of Aviation Personnel,"" which marks its 55th anniversary this year. The distinction was accepted by the manager of the institute and honorary chairman of ABA, Svetoslav Stanulov. The award was presented to him by the Chairman of the Bulgarian Industrial Capital Association, Rumen Radev.",1,0,0,0,0,0,1
"The ""Flight"" statuette for overall contribution and accurate coverage of aviation topics was awarded to the ""24 Chasa"" newspaper, which is celebrating its 35th anniversary. The distinction was presented by the Chairman of the ABA, Yovko Yotsev, and the award was accepted by Ivan Mihalev, the publication's Commercial Director.",1,0,0,0,0,0,1
"Zhivko Konstantinov received an award for the creation of the ""Travel Radar"" website and for a series of aviation-themed films. The distinction was presented to him by the Deputy Minister of Transport and Communications, Dimitar Nedyalkov. Nedyalkov noted that a difficult year lies ahead for Bulgarian aviation, but emphasized that 2025 was extremely successful and expressed hope that the same good results would be achieved in 2026.",1,1,0,0,0,0,0
Dragomir Draganov from the Bulgarian National Television (BNT) was also honored with an award for overall contribution and preservation of historical memory.,1,0,0,0,0,0,0
"Awards for accurate coverage of aviation topics were also presented to Zapryan Zapryanov from Nova TV, Stancho Stanchev from bTV, and the morning show of Euronews Bulgaria.",1,0,0,0,0,0,1
"An award for contribution to presenting the link between tourism and aviation was presented to the website Bgtourism.bg, which, in addition to the ABA award, also received a statuette from Electra Airways.",1,0,0,0,0,0,1
"Miroslav Ivanov, editor-in-chief of the TravelNews website, was also honored with an award for accurate coverage of aviation topics.",1,0,0,0,0,0,0
