text,anger,disgust,fear,joy,sadness,surprise,neutral
"Political forces have distributed their seats in the new parliament, each will have a seat in the front row (27.04.2026 16:10)",1,0,0,1,0,1,1
"At a meeting in the National Assembly building, the political forces distributed their seats in the new 52nd parliament. There should be no disputes about chairs, tables and offices, for us this is a third-rate issue, Petar Vitanov from Progressive Bulgaria told journalists after the meeting.",1,0,0,1,1,1,1
"Regarding the election for the Speaker of the National Assembly, Vitanov said that good parliamentary practice requires that the deputies be informed before the first session. Even if we are ready, the last place I will say it is so early in front of the media, he noted. According to him, Galab Donev is a suitable candidate because he is sufficiently erudite and authoritative.",1,0,0,1,0,1,1
"Vitanov pointed out that there is a huge problem related to justice. Urgent anti-crisis measures are needed to curb prices, and the funds under the Recovery and Sustainability Plan are also at risk, he added.",1,0,0,1,1,1,1
"The distribution was consensual, everyone showed understanding for the arrangement. We are keeping one part of our cabinets, and releasing another for ""Progressive Bulgaria"", said Zhecho Stankov from GERB. A candidacy for Deputy Speaker of the National Assembly has not yet been discussed, and a general election for Speaker of Parliament has not been commented on, he commented.",1,0,0,1,1,1,1
"All parties will have a place in the front row, our parliamentary group will be on the far right, said Nadezhda Yordanova from ""Continuing Change - Democratic Bulgaria"" (PP-DB). There have been no talks with us on behalf of ""Progressive Bulgaria"" for the position of Speaker of the National Assembly, she added.",1,0,0,1,0,1,1
"Regarding the candidate for deputy speaker of parliament, Yordanova said that the proposal of ""Democratic Bulgaria"" for the position is Gen. Atanas Atanasov. When asked whether the group will stay together or split up, she replied ""we have the task of being a constructive, effective and active opposition force ahead of us"". It is a common responsibility to provide a solution to the task of being an effective opposition force that will guarantee Bulgaria's democratic pro-European path. Our proposal is to be in a common group based on a clear coalition agreement, Yordanova added.",1,0,0,1,0,1,1
"Asked if she was ready to support Andrey Gyurov as a presidential candidate, she replied that he was successful as an acting prime minister. ""I don't think it's appropriate to comment at this stage,"" she added.",1,0,0,1,1,1,1
"The distribution went smoothly, I think all parliamentary groups will be satisfied. Each group will be able to go to the rostrum of the National Assembly, said Miroslav Ivanov from PP-DB. ""Progressive Bulgaria"" is distributed in the center-left, he added. Our priorities remain the same as they have been so far - justice, high incomes and a competitive business environment, Ivanov pointed out.",1,0,0,1,0,1,1
"The more important question is what is happening with the state, will we change the Supreme Judicial Council (SJC), will measures be taken regarding inflation and rising prices, and not so much the rooms of the deputies, said Petar Petrov from Vazrazhdane.",1,0,0,1,0,1,1
"When asked what kind of request ""Vazrazhdane"" is entering and whether it will support some of the bills or be entirely in opposition, Petrov indicated that the party will support the removal of the Supreme Judicial Council from the parliamentary quota, as well as legislative changes to stop inflation.",1,0,0,1,0,1,1
"The Fifty-Second National Assembly will convene on Thursday at 10:00 a.m., the President said.",1,0,0,1,0,1,1
