text,anger,disgust,fear,joy,sadness,surprise,neutral
"Local media report a scandal in the Bulgarian church ""St. George the Victorious"" in Edirne; the reason is a request by Greek clergy for worship in Greek (09.05.2026 15:36)",1,0,0,1,1,1,1
"Local media are reporting a scandal in the Bulgarian church ""St. George the Victorious"" in Edirne due to the Greek clergy's insistence on performing the service on the occasion of St. George's Day in Greek.",1,0,0,1,1,1,1
"As a result of this situation, the board of trustees of the Bulgarians of Constantinople has imposed a ban on services in the Bulgarian churches in Edirne in the Greek language.",1,0,0,1,1,1,1
"According to information on the website ""Bat Express"", the scandal erupted when the Greek metropolitan, who was supposed to lead the service in the Bulgarian Orthodox Church, located in the Edirne district of Kiyik, insisted that it be performed in Greek. The metropolitan was sent by the Ecumenical Patriarchate in Istanbul.",1,0,0,1,1,1,1
"However, hundreds of Bulgarians present in the church opposed the Greek clergyman. A scandal broke out, with Bulgarian citizens insisting that in the Bulgarian church, services should be held in Bulgarian, and not in Greek, which they do not understand, the cited source indicates.",1,0,0,1,1,1,1
"St. George's Day is also the patron saint of the Bulgarian Orthodox Church in the Edirne neighborhood of Kyyk, and hundreds of Bulgarians have arrived especially for the holiday, local media note.",1,0,0,1,0,1,1
"The scandal caused a very strong response among the Orthodox Bulgarian community in Istanbul, and the topic was also covered by other media outlets such as ""Habertürk"", ""Yeni Birlik"" and others.",1,0,0,1,1,1,1
"""On behalf of the Istanbul Bulgarian community, we came to Edirne today to hold the traditional service. We are the parish and the owners of this church /including the church of ""St. Constantine and Helena"" in Edirne/. However, upon our arrival, we were informed by priests sent by the Greek Metropolitan of Edirne that we would not be able to hold services in Bulgarian. Instead, we were told that the services would be held with Greek priests. We did not accept this. Because this is a Bulgarian church and we believe that the services should be held in Bulgarian,"" said Dimitri Yotef, chairman of the board of trustees of the Foundation of Orthodox Churches of the Bulgarian Exarchate in Istanbul and the community of Bulgarians in Constantinople. ""Therefore, as the Foundation of Orthodox Bulgarians, we have made the following decision. Starting today, we are closing our church for services until the issue of services being held in Bulgarian is resolved. At the same time, we have decided to prohibit the Metropolitan of Edirne from entering the church until permission is granted for services in Bulgarian. Of course, it will be open for visits. People can come and pray, light candles. There is no obstacle to this. However, services will not be held outside,"" Yotef added, quoted by local media. According to him, the decision applies to both churches in the city of Edirne. ""Honestly, this decision should have been made years ago. We experienced great sorrow after the death of the late Father Alexander Çıkaruk. He was very valuable to us. After his death, we were subjected to strong pressure from the Metropolitan for the last three years. That is why we met with the board of directors today and came to the point of making this decision,"" he added.",1,0,0,1,1,1,1
"Official Bulgarian representatives were also in the church for today's service. ""Today, a very unpleasant incident occurred in our church, which you all witnessed. We can call it an unexpected situation, but it must also be said that this is a continuation of a long-standing problem. Because we have been facing the same difficulties for a long time. His Holiness the Metropolitan imposed a restriction on holding services in the Bulgarian language. In the Republic of Turkey, however, services and worship in every church or place of worship are held in the language of the respective community. The Republic of Turkey is a state that equally protects the rights of different peoples, different denominations and religious groups. However, I must regretfully state that His Holiness the Metropolitan did not understand our sensitivity on this issue. He may be of Greek origin, but the issue here is the language, culture and the right of the community to practice its faith in its own language,"" said the Bulgarian Consul General in Edirne Radoslava Kafedjiyska to the Edirne media.",1,0,1,1,1,1,1
"After quite lengthy and heated debates, and mostly due to the insistent demands of Bulgarian citizens in defense of their right to offer their prayers in Bulgarian, a prayer was read in Bulgarian.",1,0,0,1,0,1,1
"The scandals surrounding the Bulgarian churches in Edirne are mainly related to attempts by the Ecumenical Patriarchate to intervene, bans on worship in the Bulgarian language, and disputes over the management of the temples. Ecumenical Patriarch Bartholomew has been criticized for actions aimed at imposing a Greek presence, including through services in the Greek language, experts familiar with the issue point out.",1,0,0,1,1,1,1
"In the Bulgarian churches in Istanbul, ""St. Stephen"" and ""St. John of Rila"" in the Bulgarian Exarchate, the service is held in Bulgarian, with the only exception being a visit by the Ecumenical Patriarch, when prayers are said in Greek.",1,0,0,1,0,1,1
