Article ID,Article Name,Paragraph,English - Google,English - Gemini,English - ChatGPT,Original,English,Google,Gemini,ChatGPT
10,Bai Ganyo Returns From Europe Bul,1,0.92405814,0.9494678,0.9494678,"— Чухте ли новината? — извика Марк Аврелий, щом отвори вратата и се втурна запъхтян в стаята.","“Have you heard the news?” cried Marcus Aurelius, flinging the door open and bursting breathlessly into the room.","“Have you heard the news?” Marcus Aurelius shouted as he opened the door and rushed into the room, panting.","— Did you hear the news? — cried Marcus Aurelius, as soon as he opened the door and rushed breathlessly into the room.","— Did you hear the news? — cried Marcus Aurelius, as soon as he opened the door and rushed breathlessly into the room."
10,Bai Ganyo Returns From Europe Bul,2,0.9119437,0.7792362,0.7836307,— Каква новина? — обадихме се всички.,“What news?” we all asked.,“What news?” we all called out.,— What news? — we all cried out.,— What news? — we all called out.
10,Bai Ganyo Returns From Europe Bul,3,0.8981588,0.6328503,0.6328503,— Бай Ганьо се върнал от Европа!,“Bai Ganyo is back from Europe!”,— Bai Ganyo has returned from Europe!,— Bay Ganyo has returned from Europe!,— Bay Ganyo has returned from Europe!
10,Bai Ganyo Returns From Europe Bul,4,0.6236621,0.3128132,0.32110542,— Не може да бъде!,“Impossible!”,"""It can't be!""",— It can't be!,— It can’t be!
10,Bai Ganyo Returns From Europe Bul,5,0.5452133,0.66436625,0.83238596,"— Как „не може да бъде“ бе, господа, аз го видях, говорих с него... Първата му дума... ха-ха-ха!... Първата му дума: оплес... ха-ха-ха!... Оплескахме я, кай, ний нея... ха-ха-ха...","“What do you mean, ‘impossible’? Gentlemen, I saw him. I talked with him. His first words . . . Ha-ha-ha! His first words were, ‘We’ve made . . .‘ Ha-ha-ha! ‘We’ve made a mess of it,’ he says. Ha-ha-ha!”","— How “can’t be”, gentlemen, I saw him, I talked to him... His first word... ha-ha-ha!... His first word: slap... ha-ha-ha!... We slapped her, whoa, whoa... ha-ha-ha...","— What do you mean ""it can't be,"" gentlemen? I saw him, I spoke with him... His first word... ha-ha-ha!... His first word: we messed... ha-ha-ha!... We messed it up, says he, we really did... ha-ha-ha...","— How can it be “impossible,” gentlemen? I saw him, I spoke with him... His first word... ha-ha-ha!... His first word: oples... ha-ha-ha!... We messed it up, say, we did... ha-ha-ha..."
10,Bai Ganyo Returns From Europe Bul,6,0.8598871,0.83660805,0.8612263,"— Стига си се кикотил бе — извика с нетърпение Арпакаша, — разказвай. Искаш ли чай?","“Quit giggling, man,” cried Arpakash impatiently. “Tell the story. You want some tea?”","""Enough of your giggling,"" Arpakasha shouted impatiently, ""tell me. Do you want some tea?""","— Stop giggling already — Arpakasha shouted impatiently, — tell us. Do you want tea?","— Stop giggling, man — Arpakasha cried impatiently, — tell me. Do you want tea?"
10,Bai Ganyo Returns From Europe Bul,7,0.8398808,0.8368578,0.8523017,"— Арпакаш, дай да те цункам между очичките...","“Arpakash, come let me kiss you right between the eyes.”","""Arpakash, let me poke you between the eyes...""","— Arpakash, let me kiss you between your little eyes...","— Arpakash, let me kiss you between the eyes..."
10,Bai Ganyo Returns From Europe Bul,8,0.6666455,0.7589425,0.69597566,"— Говедо! — изпусна с добродушна усмивка Арпакаш и подаде една чаша чай на Марк Аврелия, като го дръпна със свободната си ръка за къдравия мустак. — Оберговедо!","“Blockhead,” said Arpakash with a good-natured smile and handed a glass of tea to Marcus Aurelius, tugging him by his curly mustache with his free hand. “You über-blockhead.”","""Cattle!"" Arpakash blurted out with a good-natured smile and handed a cup of tea to Marcus Aurelius, pulling his curly mustache with his free hand. ""Obergovedo!""","— You brute! — Arpakash let out with a good-natured smile, handing a cup of tea to Mark Aurelius while pulling him by his curly mustache with his free hand. — Arch-brute!","— Ox! — Arpakash let slip with a good-natured smile and handed a cup of tea to Mark Aurelius, while with his free hand he tugged at his curly mustache. — Chief ox!"
10,Bai Ganyo Returns From Europe Bul,9,0.77043486,0.81376606,0.79164726,"— Капитан, не крути, пожалуйста, параход — пошегува се Марк Аврелий, отсръбна от чашата и ни разказа следното:","“Captain, please don’t rock the boat,” Marcus Aurelius joked in Russian. He took a slurp from the glass and related the following:","""Captain, please don't turn the steamer,"" Marcus Aurelius joked, took a sip from his glass and told us the following:","— Captain, don't spin the steamboat, please — Marcus Aurelius joked, took a sip from his glass, and told us the following:","— Captain, don’t spin the steamboat, please — joked Marcus Aurelius, took a sip from the cup, and told us the following:"
10,Bai Ganyo Returns From Europe Bul,10,0.8532127,0.84912896,0.8105793,"— Въобразете си, господа, какво щастие, преди няколко дена, на 22-й (Альоша, твойто любимо число), в неделя, отидохме с Герванича на Искърските ханчета, към Враждебна; заварихме там сума свят...","“Imagine, gentlemen; what luck, a few days ago, on the twenty-second (your favorite number, Alyosha), on Sunday, Gervanich and I were making the rounds of the little inns on the River Iskûr, over by Vrazhdebna, and we ran into a whole lot of people there.”","— Imagine, gentlemen, what happiness, a few days ago, on the 22nd (Alyosha, your favorite number), Sunday, we went with Gervanich to the Iskar inns, near Vrazhdebna; we found a lot of people there...","— Imagine, gentlemen, what luck, a few days ago, on the 22nd (Alyosha, your favorite number), on Sunday, Gervanich and I went to the Iskar inns, towards Vrazhdebna; we found quite a crowd there...","— Imagine, gentlemen, what happiness it was: a few days ago, on the 22nd (Alyosha, your favorite number), on Sunday, Gervanich and I went to the Iskar inns, toward Vrazhdebna; we found there a whole crowd of people..."
