Article ID,Article Name,Paragraph,English - Google,English - Gemini,English - ChatGPT,Original,English,Google,Gemini,ChatGPT
14,Bai Ganyo In The Delegation Bul,1,0.9497433,0.9664077,0.9110985,"Е, не можеше ли сега без него, ама де-де! Не беше ли санким съвсем достатъчно да свършат работата само официалните делегати, ами трябваше и бай Ганьо да си въвира гагата. Мигар, ония, официалните, не бяха в състояние да покажат пред външния свят какво значи българин и български патриотизъм. Ами че такива характери като човека с окладистой русской бородой, или пък оня, който е похож на французика очень бойко и плавно говорит по французски, или най-сетне известный болгарский дипломат малко ли бяха? Даже ако питате, само последният им стигаше на русите. Человекът, когото руската преса нарича болгарский дипломат, е всъщност филибелийски сапунджия. Какво значи прогресивна нация! Когато българските сапунджии минават в Русия за дипломати, представете си пък какво ще стане да се яви пред Матушката един български хасъл дипломат, а? Колкото и да си скромен, не можеш да не се гордееш! Наистина, справедливостта го изисква да признаеш, че и французите малко позаприличват на нас: техният Феликс Фор от кожарин стана президент на Републиката, па и римляните имат подобен случай: Цинцината помните ли? Но ний ще надминем и едните, и другите. Опитайте се например да се изправите насред чаршията със завързани очи: аз ви уверявам, че първият българин, когото вий хванете и попитате: „Желаеш ли да станеш български княз?“ — без да се колебае една минута, ще ти отговори утвърдително; може би само ще ти тури условие подаръците и бакшишите, които раздава, да се изплащат не от платата му, а от хазната...","Oh, come on now! Couldn’t it have been done without him? I mean, wasn’t it quite sufficient for the official delegates to do the job themselves? But no, Bai Ganyo had to stick his nose in. As if those guys, the officials, weren’t in a position to show the world what it means to be a Bulgarian and what Bulgarian patriotism is all about. Weren’t there enough characters like the personage with the “imposing Russian beard” or then again the one who “resembles a Frenchman and speaks French very glibly and smoothly” or finally the “well-known Bulgarian diplomat?” In fact, if you ask me, just the last one alone was enough for the Russians. The person whom the Russian press calls a “Bulgarian diplomat” is in fact a Plovdiv soap maker. Now that’s a progressive nation! If Bulgarian soap makers pass for diplomats in Russia, imagine what will happen if a real Bulgarian diplomat appears in Mother Russia, eh? No matter how modest you are, you can’t help being proud. Indeed, justice requires you to admit that even the French resemble us a bit. Their Félix Faure went from being a leather maker to president of the republic. And the Romans, too, have a similar case. Do you remember Cincinnatus? But we’ll surpass both of them. Just try, for example, standing blindfolded in the middle of the marketplace. I assure you that the first Bulgarian you grab and ask, “Do you want to become prince of Bulgaria?” will answer in the affirmative without a moment’s hesitation; perhaps he will just add the condition that the gifts and bribes that he gives out should not come out of his salary but from the treasury.","Well, couldn't we do without him now, but hey! Wasn't it quite enough for the official delegates to do the job, and Bai Ganyo had to get his ass kicked too? Migar, those, the officials, were not able to show the outside world what a Bulgarian and Bulgarian patriotism meant. Well, were such characters as the man with the well-groomed Russian beard, or the one who looks like a Frenchman and speaks French very briskly and fluently, or finally the famous Bulgarian diplomat not enough? Even if you ask, only the latter was enough for the Russians. The man whom the Russian press calls the Bulgarian diplomat is actually a Filibelian soap-maker. What does a progressive nation mean! When Bulgarian soap-makers pass for diplomats in Russia, imagine what would happen if a Bulgarian diplomat appeared before Motherland, eh? No matter how modest you are, you can't help but be proud! Indeed, justice demands that you admit that the French are a little like us: their Felix Faure went from being a tanner to becoming president of the Republic, and the Romans have a similar case: remember Cincinnatus? But we will surpass both of them. Try, for example, to stand in the middle of the bazaar blindfolded: I assure you that the first Bulgarian you catch and ask: ""Do you want to become a Bulgarian prince?"" - without a moment's hesitation, will answer you in the affirmative; perhaps he will only set you a condition that the gifts and tips he gives out be paid not from his salary, but from the treasury...","Well, couldn't we have done without him now, but alas! Wasn't it, as it were, quite enough for only the official delegates to do the job, but Bai Ganyo had to stick his nose in too? As if those official ones weren't capable of showing the outside world what it means to be a Bulgarian and what Bulgarian patriotism is. Weren't characters like the man with the *full Russian beard*, or that one who *looks like a Frenchman and speaks French very briskly and fluently*, or finally, the *famous Bulgarian diplomat*, enough? If you ask me, even just the last one was enough for the Russians. The man whom the Russian press calls a *Bulgarian diplomat* is actually a soap-maker from Plovdiv. What a progressive nation! When Bulgarian soap-makers pass for diplomats in Russia, imagine what would happen if a genuine Bulgarian diplomat appeared before Mother Russia, eh? No matter how modest you are, you can't help but be proud! Indeed, justice requires you to admit that the French are a bit like us: their Felix Faure went from being a tanner to President of the Republic, and the Romans have a similar case: do you remember Cincinnatus? But we will surpass both. Try, for example, to stand in the middle of the marketplace blindfolded: I assure you that the first Bulgarian you catch and ask: ""Do you wish to become a Bulgarian prince?"" — without hesitating for a single minute, will answer you in the affirmative; perhaps he will only set a condition that the gifts and tips he gives out be paid not from his salary, but from the treasury...","Well, couldn’t it have been without him this time, too, but there you are! Wasn’t it quite enough, after all, for the official delegates alone to do the job, and yet Bay Ganyo had to poke his beak in as well. Surely those official ones were perfectly capable of showing the outside world what a Bulgarian and Bulgarian patriotism mean. Why, weren’t such characters as the man with the thick Russian beard, or the one who looks like a little Frenchman and speaks French very briskly and fluently, or, finally, the famous Bulgarian diplomat, enough? In fact, if you ask me, the Russians would have been satisfied with the last one alone. The man whom the Russian press calls a Bulgarian diplomat is in fact a soap-maker from Plovdiv. What a progressive nation! When Bulgarian soap-makers pass in Russia for diplomats, just imagine what would happen if a genuine Bulgarian diplomat were to appear before Mother Russia, eh? However modest you may be, you cannot help being proud! Indeed, fairness requires you to admit that the French are a little like us too: their Félix Faure rose from a leatherworker to become President of the Republic, and the Romans have a similar case as well: do you remember Cincinnatus? But we shall surpass both them and the others. Try, for example, standing in the middle of the bazaar with your eyes blindfolded: I assure you that the first Bulgarian you catch and ask, “Do you wish to become the Bulgarian prince?” — without hesitating for a minute, he will answer yes; perhaps he will only stipulate that the gifts and tips he hands out are to be paid not from his salary, but from the treasury..."
14,Bai Ganyo In The Delegation Bul,2,0.8922874,0.7905816,0.82017493,"За бай Ганя е приказката... Та това де, не можеше ли, рекох, да се мине без него? Защо трябваше и той да представлява българският народ? Ама ще речете, че той не е официален делегат. Все едно. Щом ходят да го интервюират кореспонденти от важни вестници и неговите думи като оракулско предсказание се разнасят чрез печата по целия свят — иди сетне доказвай, че чрез бай Ганьовите уста не глаголи народът български...","But we’re talking about Bai Ganyo here. And, as I said, couldn’t it have happened without him? Why did he have to go and represent the Bulgarian people, too? Surely, you will say that he’s not an official delegate. It makes no difference. As soon as the correspondents from important newspapers go to interview him, and his words, like oracular prophesies, are spread all over the world by the press, just try to prove afterward that the Bulgarian nation speaketh not through the mouth of Bai Ganyo.","The story is about Bai Ganya... Well, couldn't we have done without him, I said? Why did he have to represent the Bulgarian people? But you will say that he is not an official delegate. It doesn't matter. If correspondents from important newspapers go to interview him and his words, like an oracular prediction, are spread through the press all over the world - then go and prove that through Bai Ganya's mouth the Bulgarian people are not speaking...","The talk is about Bay Ganyo... So, I said, couldn't we have done without him? Why did he, too, have to represent the Bulgarian people? But you will say that he is not an official delegate. It’s all the same. Since correspondents from important newspapers go to interview him and his words are spread through the press across the whole world like an oracular prophecy — go try and prove afterwards that the Bulgarian people do not speak through Bay Ganyo's mouth...","It’s all about Bay Ganyo... So then, couldn’t it have been done without him, I said? Why did he have to represent the Bulgarian people too? But you’ll say he isn’t an official delegate. It’s all the same. Once correspondents from important newspapers go to interview him, and his words, like an oracle’s prophecy, are spread through the press all over the world—then go ahead and try to prove afterward that it is not the Bulgarian people speaking through Bay Ganyo’s mouth..."
14,Bai Ganyo In The Delegation Bul,3,0.95155495,0.8388759,0.8249802,"Но аз, непоправим оптимист, мисля си, че съдбата е преплела бай Ганя в тази мисия само и само за да запази депутацията своя настоящи български национален характер, защото, както щете, но окладистая русская борода, французик дипломат — не звучат български. А че бай Ганьо е държал високо и с достолепие знамето на българския патриотизъм, това ще види всякой ясно от следующото интервю. (Няма защо да поменуваме, че първият господин, облечен във фрак, който влезе в стаята на бай Ганя и пред когото бай Ганьо успя да излее своите братски чувства, беше не кореспондент, а келнер от гостинницата. Малко недоразумение, но какво да чиниш? Накипели в гърдите искрени чувства, замъглили се очите от умилителни сълзи — твърде е естествено да стане грешка.)","But I’m an incurable optimist. I think that fate insinuated Bai Ganyo into this mission precisely so that the delegation would preserve its genuine Bulgarian national character. Because say what you will, “large Russian beard, Frenchie, diplomat” don’t sound Bulgarian. And from the following interview everyone will see that Bai Ganyo held high the banner of Bulgarian patriotism with aplomb. (There is no need for us to mention the fact that the first gentleman dressed in a frock coat that entered Bai Ganyo’s room and to whom Bai Ganyo managed to pour out his brotherly feelings was not a correspondent but a waiter from the hotel. A small misunderstanding, but what are you going to do? His breast was roiling with sincere feelings, his eyes were dim with emotional tears—a natural mistake.)","But I, an incorrigible optimist, think that fate has entwined Bai Ganya in this mission only and only so that the deputation can preserve its current Bulgarian national character, because, as you like, a Russian beard, a French diplomat - they do not sound Bulgarian. And that Bai Ganya held the banner of Bulgarian patriotism high and with dignity, everyone will see this clearly from the following interview. (There is no need to mention that the first gentleman dressed in a tailcoat who entered Bai Ganya's room and before whom Bai Ganya managed to pour out his brotherly feelings was not a correspondent, but a waiter from the hotel. A small misunderstanding, but what can you do? With sincere feelings boiling in your chest, your eyes blurred by touching tears - it is only natural that a mistake should be made.)","But I, an incorrigible optimist, believe that fate has woven Bay Ganyo into this mission for the sole purpose of ensuring the deputation retains its true Bulgarian national character; for, say what you will, a bushy Russian beard or a dapper little French diplomat do not sound Bulgarian. And that Bay Ganyo held high and with dignity the banner of Bulgarian patriotism, everyone shall see clearly from the following interview. (There is no need to mention that the first gentleman dressed in a tailcoat who entered Bay Ganyo’s room, and before whom Bay Ganyo managed to pour out his brotherly feelings, was not a correspondent, but a waiter from the hotel. A slight misunderstanding, but what can one do? Sincere feelings were seething in his breast, his eyes were clouded by touching tears—it is only natural that a mistake should occur.)","But I, an incurable optimist, think that fate intertwined Bay Ganyo in this mission solely in order to preserve the deputation’s present Bulgarian national character, because, like it or not, a thick Russian beard, a French diplomat — these do not sound Bulgarian. And that Bay Ganyo held high and with dignity the banner of Bulgarian patriotism, everyone will clearly see from the following interview. (There is no need to mention that the first gentleman, dressed in a frock coat, who entered Bay Ganyo’s room and before whom Bay Ganyo managed to pour out his brotherly feelings, was not a correspondent, but a waiter from the hotel. A small misunderstanding, but what can one do? With sincere feelings boiling in the chest, eyes clouded by touching tears — it is quite natural to make a mistake.)"
14,Bai Ganyo In The Delegation Bul,4,0.89341223,0.76291394,0.7425926,"Влиза кореспондент. Бай Ганьо беше ли си приготвил нарязан лук, не беше ли — не зная, но мога положително да утвърдя, че очите му се просълзиха:","A Russian correspondent enters. I don’t know whether Bai Ganyo had prepared a sliced onion or not, but I can definitely confirm that his eyes were full of tears.","A correspondent enters. Whether Bai Ganyo had prepared chopped onions or not — I don't know, but I can definitely say that his eyes filled with tears:","A correspondent enters. Whether Bay Ganyo had prepared some chopped onion or not, I do not know, but I can positively assert that his eyes welled up with tears:","A correspondent enters. Whether Bay Ganyo had prepared some chopped onions for himself or not — I do not know, but I can positively affirm that his eyes welled up with tears:"
14,Bai Ganyo In The Delegation Bul,5,0.8405293,0.7996409,0.84764004,"— О-о, здрасти, братушка, здрасти. Девет години, братушка, девет! Не е ден, не са два, девет години — и заплака бай Ганьо.","“Hey there, hello, dear brother, hello! Nine years, dear brother, nine! Not one day, not two; nine years!” And Bai Ganyo began to cry.","""Oh, hello, brother, hello. Nine years, brother, nine! It's not a day, it's not two, it's nine years,"" and Uncle Ganyo cried.","— Oh, hello, brother, hello. Nine years, brother, nine! It’s not a day, it’s not two, nine years — and Bay Ganyo began to cry.","— Oh, hello, brother, hello. Nine years, brother, nine! Not a day, not two, nine years — and old Ganyo burst into tears."
14,Bai Ganyo In The Delegation Bul,6,0.93205047,0.85642385,0.8714784,"Всеки би помислил твърде естествено, че братската среща след дълга печална раздяла препълнува с нежни чувства гърдите на бай Ганя и избитъкът на тия чувства се лее във вид на умилни сълзи; но какво беше учудването на кореспондента, когато видя, че моментално лицето на събеседника му се проясни, и чу от устата му следующите думи, изказани като че крадешком, с едно подмигване:","Anyone would have thought, quite naturally, that a fraternal reunion after a long and sad separation had filled Bai Ganyo’s breast to overflowing with tender sentiments, and the flood of these feelings was pouring out in the form of emotional tears; but imagine the amazement of the correspondent when he saw the face of his interlocutor clear all of a sudden and heard from his lips the following words, pronounced furtively, with a wink:","Everyone would have thought it quite natural that the brotherly meeting after a long, sad separation would fill the chest of Bai Ganya with tender feelings, and the excess of these feelings would flow out in the form of tender tears; but what was the correspondent's astonishment when he saw that his interlocutor's face instantly brightened, and he heard from his lips the following words, uttered as if furtively, with a wink:","Anyone would naturally think that a brotherly meeting after a long, sorrowful separation would fill Bay Ganyo’s breast with tender emotions, and that the overflow of these feelings would pour forth in the form of touching tears; but how great was the correspondent’s astonishment when he saw his companion’s face instantly clear, and heard from his lips the following words, spoken as if stealthily, with a wink:","Everyone would naturally think that the fraternal meeting after a long and sorrowful separation would fill Bay Ganyo’s breast with tender feelings, and that the overflow of those feelings would flow in the form of touching tears; but what was the correspondent’s astonishment when he saw that at once his interlocutor’s face brightened, and heard the following words from his mouth, spoken as though in secret, with a wink:"
14,Bai Ganyo In The Delegation Bul,7,0.9635335,0.8534795,0.9114711,"— Ама да знайш какъв венец сме яптърдисали, здраве му кажи — чиста работа! Не тъй бакър, сребро — ами чисто злато. И знайш ли колко струва? Как ти мислиш, братушка?... На мен да поднесат русите например, санким де, такъв венец, и краката им ще цалувам — какво хортуваш, не е шега, злато! Хем чисто злато, не така...","“So, do you know what kind of wreath we had made up? Hoo boy—the real thing! Not that nickel silver stuff, but pure gold. Do you have any idea how much it costs? What do you think, dear brother? If the Russians brought me, for example, as it were, such a wreath, I’d kiss their feet. What do you say? It’s no joke. Gold! And pure gold at that, not some kind of . . .”","""But you should know what kind of wreath we've made, tell him hello - it's a real thing! Not copper, silver - but pure gold. And do you know how much it costs? What do you think, brother?... If the Russians, for example, were to present me with such a wreath, I'd kiss their feet - what are you talking about, it's no joke, gold! Well, pure gold, not like that...""","— But you should know what a wreath we’ve had made, it’s a marvel—top-notch! Not just copper or silver—but pure gold. And do you know how much it costs? What do you think, my friend?... If the Russians were to present me, for instance, so to speak, with such a wreath, I’d kiss their feet—what are you talking about, it’s no joke, gold! And pure gold, mind you, not just...","— But you should know what kind of wreath we’ve made, just say it’s a beauty — pure work! Not copper, silver — but pure gold. And do you know how much it costs? What do you think, brother?... If the Russians were to present me, for example, so to speak, with such a wreath, I’d kiss their feet — what are you talking about, it’s no joke, gold! And pure gold too, not just like that..."
14,Bai Ganyo In The Delegation Bul,8,0.94369423,0.949983,0.92655194,"— Ами у вас там движение някакво македонско се начнало — отклонява разговора кореспондентът. — Намирате ли, че това движение е своевременно?","“Well, some sort of Macedonian movement has begun in your country,” said the correspondent, changing the subject. “Do you consider this movement to be timely?”","""Well, a Macedonian movement has started there,"" the correspondent diverts the conversation. ""Do you think this movement is timely?""","— Well, in your parts, some sort of Macedonian movement has begun — the correspondent diverted the conversation. — Do you find this movement to be timely?","— Well, there in your place some kind of Macedonian movement has started — the correspondent steers the conversation away. — Do you find that this movement is timely?"
14,Bai Ganyo In The Delegation Bul,9,0.87808824,0.87247807,0.80301666,"— Движение ли? Какво движение?! — учудва се бай Ганьо, като че за пръв път чува за таквоз нещо. — Я недей се кахъри! Никакво движение няма... Чапкънска работа! Хайдучаги! Хич за въстание време ли е сега? И какво искат тия хаймани — не мога да разбера. Твоя милост, знайш ли какво? Не зная дали знайш — има един ферман от 1870 година за шестима владици в Македония — трима са дали, още трима ще дадат, па ще си седнат всички на задника! Това им е зора!","“A movement? What movement?!” said Bai Ganyo in surprise, as if he were hearing of such a thing for the first time. “Don’t you worry about it. There’s no movement whatsoever. A sleazy business! Hooligans! As if now were the time for an uprising! And what is it those bums want, anyway? I can’t understand it. Do you know what, Your Grace? I don’t know if you know; there was a proclamation by the Sultan in 1870 about six bishops for Macedonia. They’ve appointed three, and they’ll appoint three more, and then everyone will sit contentedly on their behinds. That’s what they want!”","— A movement? What movement?! — Bai Ganyo is surprised, as if this is the first time he has heard of such a thing. — Don't be so stupid! There is no movement at all... Chapkin's work! Outlaws! Is it time for an uprising now? And what do these heymans want — I can't understand. Your Grace, do you know what? I don't know if you know — there is a firman from 1870 for six bishops in Macedonia — three have given, three more will give, and they will all sit on their asses! This is their dawn!","— A movement? What movement?! — Bay Ganyo wondered, as if hearing about such a thing for the first time. — Don't you go worrying! There is no movement... Scoundrel business! Brigands! Is it even time for an uprising now? And what those vagabonds want — I can't for the life of me understand. Your Honor, do you know what? I don't know if you know — there is a firman from 1870 for six bishops in Macedonia — they've given three, they'll give three more, and then they'll all sit on their asses! That's what all the fuss is about!","— Movement? What movement?! — Bay Ganyo wonders, as if hearing of such a thing for the first time. — Don’t worry yourself! There’s no movement at all... A scoundrel’s business! Outlaws! Is this any time for an uprising? And what do those loafers want — I can’t make it out. Your Grace, do you know what? I don’t know whether you know — there’s a firman from 1870 about six bishops in Macedonia — they’ve already given three, they’ll give three more, and then they’ll all sit down on their backsides! That’s their whole concern!"
14,Bai Ganyo In The Delegation Bul,10,0.7969531,0.7805318,0.796953,— Ами Берлинския договор?,“But what about the Treaty of Berlin?”,— What about the Treaty of Berlin?,— And what about the Treaty of Berlin?,— What about the Treaty of Berlin?
