Article ID,Article Name,Paragraph,English - Google,English - Gemini,English - ChatGPT,Original,English,Google,Gemini,ChatGPT
1,Bai Ganyo Sets Off Bul,1,0.8084375,0.8929465,0.830189,"Тренът ни влезе под огромния свод на пещенската гара. Ний с бай Ганя влязохме в бюфета. Като знаех, че тук ще се бавим цял час, аз преспокойно се разположих при една маса и си поръчах закуска и пиво. Наоколо ми свят - гъмжило! Па и хубав свят. Маджарите, знайте, не са ми твърде по сърце, ама, виж, маджарките – против тях нямам нищо. Залисан в шума, не забележих кога бай Ганьо изфирясал от ресторана заедно с дисагите си. Де бай Ганя? Чашата му празна. Огледах се наоколо, подирих с oчи из целия ресторан – няма го. Излязох вън – на перона, – бре тук бай Ганьо, там бай Ганьо – няма! Чудна работа! Помислих, че е отишъл във вагона да прегледа да не е отпънал някой килимчето му.","Our train pulled into the huge vault of the station on the Pest side of Budapest. Bai Ganyo and I went into the station restaurant. Since I knew we had a whole hour to kill, I made myself comfortable at a table and ordered some snacks and beer. The crowd swarmed around me, and it was a good-looking crowd at that. You know, I’m not crazy about Hungarians, but I’ve got nothing against Hungarian girls. Distracted by the noise, I didn’t notice Bai Ganyo slipping out of the restaurant taking his disagi, his woven cloth saddlebags, with him. Where did Bai Ganyo go? His glass was empty. I looked all over, peered into every corner of the restaurant, but he was nowhere to be found. I went outside onto the platform, I looked in all directions; not a sign of Bai Ganyo, nothing at all. What a strange business! I thought that maybe he’d gone into the train car to make sure someone didn’t swipe his small traveling rug, his kilim.","Our train entered under the huge arch of the Peshtna station. Uncle Ganya and I entered the buffet. Knowing that we would be here for an hour, I calmly settled down at a table and ordered breakfast and beer. The world around me was bustling! And a nice world. Hungarians, you know, are not to my liking, but, look, Hungarian women – I have nothing against them. Lost in the noise, I didn’t notice when Uncle Ganya left the restaurant with his saddlebags. Where was Uncle Ganya? His glass was empty. I looked around, searched the entire restaurant with my eyes – he was gone. I went out – onto the platform, – here Uncle Ganya, there Uncle Ganya – he was gone! What a strange thing! I thought he had gone into the carriage to check if someone had pulled up his rug.","Our train pulled in under the massive vault of the Pest station. Bai Ganyo and I went into the refreshment room. Knowing that we would be delayed here for a whole hour, I settled myself quite comfortably at a table and ordered breakfast and a beer. All around me were people—a swarming crowd! And a fine-looking crowd at that. The Magyars, you know, are not exactly to my liking, but the Magyar women—now, I have nothing against them. Distracted by the noise, I didn't notice when Bai Ganyo had slipped out of the restaurant along with his saddlebags. Where was Bai Ganyo? His glass was empty. I looked around, scanning the entire restaurant—he was gone. I went outside onto the platform—I looked here for Bai Ganyo, there for Bai Ganyo—nothing! Strange business! I thought he might have gone to the carriage to make sure no one had made off with his rug.","Our train entered beneath the huge arch of the station at Pécs. Bay Ganyo and I went into the buffet. Knowing that we would be delayed here for a whole hour, I calmly settled down at a table and ordered breakfast and beer.

There was a crowd all around me—what a swarm! And a fine crowd too. The Hungarians, mind you, are not much to my liking, but the Hungarian women—against them I have nothing.

Absorbed in the noise, I did not notice when Bay Ganyo slipped out of the restaurant together with his saddlebags. Where was Bay Ganyo? His glass was empty. I looked around, searched the whole restaurant with my eyes—he was nowhere to be seen. I went outside onto the platform—Bay Ganyo here, Bay Ganyo there—but no Bay Ganyo! Strange business! I thought he had gone to the carriage to check whether someone had not snatched his little rug."
1,Bai Ganyo Sets Off Bul,2,0.9145074,0.9222605,0.9107388,"Върнах се пак в ресторана. Има още половин час и повече до тръгването на трена. Пия си пиво и зяпам. Портиерът след всеки пет минути удря звънеца и равнодушно, с един ленив глас съобщава направлението на треновете: „хе-геш-фе-ке-те-хе-ги, киш-ке-реш, се-ге-дин, уй-ве-дек.“ Няколко англичани пътници го зяпнали в устата, а той, види се, навикнал на вниманието, което обръща със своеобразния си език, засмива се до уши и с още повисок и дрезгав глас продължава: „уй-ве-дек, киш-ке-реш, хе-геш-фе-ке-те-хе-ги“... – с натъртено ударение на всеки слог.","I went back to the restaurant. There was still more than half an hour till the train’s departure. I sat there drinking my beer and staring around. The stationmaster would strike a bell every ﬁve minutes and announce the directions of the trains in a listless, lazy voice,“Hö-gösh-fö-kö-tö-he-gi, Kish-kö-rösh, Se-ge-din, Uy-ve-dek.” A few English tourists gaped at him, and he, apparently used to the attention he attracted with his peculiar language, grinned from ear to ear and with an even louder and huskier voice kept on going,“Uy-ve-dek, Kish-kö-rösh, Hö-gösh-fö-kö-tö-he-gi,” emphasizing each individual syllable.","I went back to the restaurant. There was still half an hour or more until the train left. I drank my beer and stared. The porter rang the bell every five minutes and indifferently, in a lazy voice announced the direction of the trains: “he-gesh-fe-ke-te-he-gi, kish-ke-resh, se-ge-din, ui-ve-dek.” Several English passengers stared at him in the mouth, and he, apparently accustomed to the attention he was attracting with his peculiar language, laughed uproariously and continued in an even higher and hoarse voice: “ui-ve-dek, kish-ke-resh, he-gesh-fe-ke-te-he-gi”... – with a strong emphasis on each syllable.","I returned to the restaurant again. There is still more than half an hour until the train departs. I am sipping my beer and looking around. Every five minutes, the porter rings the bell and indifferently, in a lazy voice, announces the direction of the trains: “he-gesh-fe-ke-te-he-gi, kish-ke-resh, se-ge-din, uy-ve-dek.” A few English travelers are staring at his mouth, and he, apparently used to the attention his peculiar language draws, grins from ear to ear and continues in an even louder and hoarser voice: “uy-ve-dek, kish-ke-resh, he-gesh-fe-ke-te-he-gi”... with a sharp emphasis on every syllable.","I went back into the restaurant again. There is still half an hour and more before the train leaves. I’m drinking my beer and staring around. Every five minutes the porter rings the bell and, in an indifferent, lazy voice, announces the train destinations: “he-gesh-fe-ke-te-he-gi, kish-ke-resh, se-ge-din, uy-ve-dek.” A few English passengers are staring at his mouth, and he, apparently used to the attention his peculiar language attracts, grins from ear to ear and, in an even louder and hoarser voice, continues: “uy-ve-dek, kish-ke-resh, he-gesh-fe-ke-te-he-gi”... — with emphatic stress on every syllable."
1,Bai Ganyo Sets Off Bul,3,0.9394252,0.71341074,0.69953483,"Останаха още десетина минути до тръгването на трена. Аз се разплатих, заплатих и бай Ганьовото пиво и излязох на перона с намерение да го потърся. В това време под свода на гарата влизаше медлено един трен и, представете си, в един от вагоните на този трен, увиснал до половина на прозореца, лъсна бай Ганьо не можах да дочуя по причина на шипенето на локомотива. Аз разбрах каква е работата. Като се спря тренът, той скочи на земята, притече се при мене и ми разказа с голям примес от енергични псувни, които, с позволението ви, няма да повтарям, следующето:","We still had about ten minutes before the train was supposed to leave. I paid my bill, and I paid for Bai Ganyo’s beer as well, and then I went out onto the platform to look for him. At that moment a train came slowly into the station, and just picture it, in one of the cars, hanging halfway out the window, Bai Ganyo came into view. He caught sight of me and began to wave to me with his lamb’s-wool cap, his kalpak, from far away, saying some-thing I couldn’t hear over the locomotive whistle, but I understood what had happened. When the train stopped, he jumped down and came running up to me and told me—with a healthy dose of energetic swearing, which, with your permission, I won’t repeat—the following story:","There were still about ten minutes left until the train left. I paid, paid for Bai Ganyo's beer and went out onto the platform with the intention of looking for him. At that time, a train was slowly entering the station's archway and, imagine, in one of the carriages of this train, hanging halfway out the window, Bai Ganyo shone, I couldn't hear him because of the hissing of the locomotive. I understood what was going on. When the train stopped, he jumped to the ground, ran to me and told me the following, with a large admixture of energetic swearing, which, with your permission, I won't repeat, the following:","There were about ten minutes left until the train’s departure. I settled my bill, paid for Bay Ganyo’s beer as well, and went out onto the platform with the intention of looking for him. At that moment, a train was slowly pulling in under the station’s vaulted roof and, imagine, in one of the carriages of this train, leaning halfway out the window, there appeared Bay Ganyo—I couldn't hear what he was saying because of the hissing of the locomotive. I realized what the situation was. When the train stopped, he jumped down, rushed over to me and, with a heavy dose of energetic curses which, with your permission, I shall not repeat, told me the following:","There were still about ten minutes left until the train’s departure. I settled up, paid for Bay Ganyo’s beer as well, and went out onto the platform intending to look for him. At that moment, a train was slowly entering beneath the station arch, and, imagine it, in one of the carriages of this train, hanging halfway out of the window, Bay Ganyo suddenly appeared. I could not make out what he said because of the hissing of the locomotive. I understood what had happened. When the train stopped, he jumped to the ground, ran up to me, and told me, with a great admixture of vigorous curses which, with your permission, I shall not repeat, the following:"
1,Bai Ganyo Sets Off Bul,4,0.48127925,0.4233341,0.6769682,"– Остави се, брате, изпотрепах се от бяг...","“Don’t even ask, pal; I’m worn out from running.”","– Leave it alone, brother, I'm shaking from running...","– Don’t even ask, brother, I’ve run myself ragged...","– Let it be, brother, I’m worn out from running..."
1,Bai Ganyo Sets Off Bul,5,0.46605194,0.58193576,0.72762764,"– Какъв бяг, бай Ганьо?","“What running, Bai Ganyo?”","– What kind of escape, Uncle Ganyo?","– What a run, Bay Ganyo?","– What running, Bay Ganyo?"
1,Bai Ganyo Sets Off Bul,6,0.56909865,0.32094768,0.57595736,– А бе какъв бяг! Ти нали беше се зазяпал там в гостилницата...,"“What do you mean, what running? Weren’t you just hanging out at the restaurant staring all around?”",– What a run! You were staring at me there in the inn...,"– Come on, what escape! Weren't you just gawking there in the inn...","– What do you mean, running away! Weren’t you just staring off over there in the tavern..."
1,Bai Ganyo Sets Off Bul,7,0.7344521,0.70152,0.8126047,– Е? – отвръщам аз.,“So?” I responded.,“Well?” I reply.,– Well? – I reply.,– So? – I reply.
1,Bai Ganyo Sets Off Bul,8,0.8196143,0.7812062,0.8425133,"– Е? В туй време, разбираш ли, оня до вратата задрънка звънеца, па чух, че свирна машината, излизам – не можех да ти се обадя, – гледам, нашият трен потегли. Бре! Килимчето ми! Та като хукнах подир него, па бяг, па тичане – остави се! Хеле по едно време, гледам, поспря се, и аз – хоп! – та вътре. Един ми поизвика нещо сепнато - хекѐ-мекѐ – аз, знаеш, не си поплювам, пооблещих му се насреща, показах му килимчето, нейсе, разбран човек излезе. Позасмя се даже. Кой да знае, че ще се връщаме пак назад. Унгарска работа!","“So! At that moment, ’yknow, that guy by the door rang the bell and I heard the engine whistle and I went out—I couldn’t catch your eye—and I see our train pulling out. Hey, my kilim! I make a mad dash for it, running as fast as my legs could carry me—but never mind. Finally, at one point I see that the train has stopped and so, upsy-daisy, I jump on and go inside. I startled some guy and he shouted something at me in Hungarian—heke meke—and me, you know, I don’t put up with any nonsense. I opened my eyes wide and stared right back at him and showed him my kilim. No big deal, the guy was sensible and went away. He even laughed a little. How could anyone know that we would be coming back? These Magyars!”","– Well? At that time, you see, the one by the door rang the bell, and I heard the machine whistle, I'm going out – I couldn't call you, – look, our train has left. Wow! My little rug! So when I ran after it, then ran, then ran – let it go! At one point, I look, it stopped, and I – hop! – and inside. Someone shouted something startled to me - heke-meke - I, you know, don't spit, I turned around to meet him, showed him the rug, well, a wise man came out. He even laughed. Who knows, we'll be going back again. Hungarian work!","– Well? Right then, you see, that fellow by the door started clanging the bell, then I heard the engine whistle, I go out—I couldn't even call out to you—and I see our train has started moving. Good grief! My rug! So I dashed after it, running and sprinting—don't even ask! Finally, at one point, I see it slowing down, and I—hop!—right inside. Someone shouted something at me, all startled—mumbo-jumbo—but I, you know, I don't take any nonsense, I glared back at him, showed him the rug, and well, he turned out to be a reasonable fellow. He even gave a little laugh. Who was to know we’d be heading back again? Hungarian business!","– Well? At that time, you know, the fellow by the door rang the bell, then I heard the machine whistle; I go out — I couldn’t call you — and I see our train has pulled off. Good grief! My little rug! So I took off after it, running and running — never mind! After a while, I see it slowed down, and I — hop! — right inside. One man shouted something startled at me — heke-meke — but I, as you know, don’t take nonsense from anyone; I glared back at him, showed him the rug, and, well, he turned out to be a sensible man. He even laughed a little. Who could have known we’d be going back again. Hungarian business!"
1,Bai Ganyo Sets Off Bul,9,0.8661412,0.788822,0.7593481,"Аз, грешен човек, от душа се смях на бай Ганьовото приключение. Бедният! Тренът маневрирал да влезе в друга линия, а бай Ганьо тичал, горкият, цели три километра да го гони – зер килимчето му вътре!...","Sinner that I am, I had a good laugh at Bai Ganyo’s adventure. Poor guy. The train was maneuvering to come in on another track, and Bai Ganyo, poor fellow, ran three whole kilometers to catch up to it—after all, his kilim was inside.","I, a sinful man, laughed heartily at Bai Ganyo's adventure. Poor thing! The train maneuvered to enter another line, and Bai Ganyo ran, poor thing, for three kilometers chasing him - because of his rug inside!...","I, sinner that I am, laughed heartily at Bay Ganyo’s adventure. Poor fellow! The train was merely maneuvering to switch tracks, but poor Bay Ganyo ran for three whole kilometers chasing after it—for his little rug was inside!...","I, a sinful man, laughed from the soul at Bay Ganyo’s adventure. Poor fellow! The train had maneuvered to enter another line, and Bay Ganyo ran, the poor man, a whole three kilometers to chase it—after all, his little rug was inside!..."
1,Bai Ganyo Sets Off Bul,10,0.6824851,0.69261956,0.69298327,"– Ами ти, от бързане, забравил си да заплатиш бирата си, бай Ганьо.","“But in your haste you forgot to pay for your beer, Bai Ganyo.”","– Well, in your hurry, you forgot to pay for your beer, Uncle Ganyo.","– Well, in your haste, you forgot to pay for your beer, Bay Ganyo.","– Well, you, in your haste, forgot to pay for your beer, Bay Ganyo."
