Article ID,Article Name,Paragraph,English - Google,English - Gemini,English - ChatGPT,Original,English,Google,Gemini,ChatGPT
5,Bai Ganyo At The Prague Exhibition Bul,1,0.8701149,0.85714704,0.8429698,— Ами я чакайте пък аз да ви разкажа как ходихме с бай Ганя на изложението в Прага — каза усмихнато Цвятко.,"“Hey, wait a minute, let me tell you about how we went with Bai Ganyo to the Prague Exhibition,” said Tsvyatko with a grin.","""Well, wait a minute, while I tell you how Uncle Ganya and I went to the exhibition in Prague,"" said Tsvyatko, smiling.","— Well, wait now, let me tell you how we went with Bay Ganyo to the exhibition in Prague — said Tsvyatko with a smile.","— Well then, wait while I tell you how Bay Ganyo and I went to the exhibition in Prague — said Tsvyatko with a smile."
5,Bai Ganyo At The Prague Exhibition Bul,2,0.9651813,0.88226897,0.91263384,"— Браво, Цвятко! — извикахме всички. — Откога го очакваме това!","“Bravo, Tsvyatko,” we all exclaimed. “Just what we’ve been waiting for!”","""Bravo, Tsvyatko!"" we all shouted. ""We've been waiting for this for so long!""","— Bravo, Tsvyatko! — we all shouted. — We’ve been waiting for this for so long!","— Bravo, Tsvyatko! — we all exclaimed. — We’ve been waiting for this for so long!"
5,Bai Ganyo At The Prague Exhibition Bul,3,0.88679004,0.88679016,0.88679004,Цвятко почна:,And Tsvyatko began.,Tsvyatko began:,Tsvyatko began:,Tsvyatko began:
5,Bai Ganyo At The Prague Exhibition Bul,4,0.84923416,0.7915777,0.8587527,"— Ако помните, ний тръгнахме от София с цял трен наши вагони и наш локомотив. Вагони само I и II клас, нови-новинички, едва-що пристигнали от Европа, безукорно чисти и удобни. В един и същи вагон имаше купета и от I, и от II клас. Сума свят — 160 души ли бяхме, не помня. Стари, млади, жени, мъже, деца, та дори и кърмачета. (Ох, тия кърмачета!...)","If you recall, we set off from Sofia with a train made up entirely of our own train cars, even our own locomotive. There were only first- and second-class cars, no third class. They were brand-spanking new, just imported from Europe, impeccably clean and comfortable. Each of the cars had both ﬁrst- and second-class compartments. There were lots of people, I’d guess around 160; I don’t remember exactly. There were old people and young people; men, women, and children; even babies (oh, those babies!).","— If you remember, we left Sofia with a whole train of our own carriages and our own locomotive. Only first and second class carriages, brand new, barely arrived from Europe, impeccably clean and comfortable. In the same carriage there were compartments of both first and second class. There were a whole bunch of us — I don't remember if there were 160 people. Old, young, women, men, children, and even infants. (Oh, those infants!...)","— If you remember, we set off from Sofia with a whole train of our own carriages and our own locomotive. Carriages of only 1st and 2nd class, brand-new, just arrived from Europe, impeccably clean and comfortable. In the same carriage, there were compartments of both 1st and 2nd class. A multitude of people—were we 160 souls, I don’t remember. Old, young, women, men, children, and even infants. (Oh, those infants!...)","— If you remember, we set off from Sofia with an entire train of our own carriages and our own locomotive. Carriages only of first and second class, brand-new, just arrived from Europe, impeccably clean and comfortable. In the same carriage there were compartments of both first and second class. A whole crowd—we were 160 people, if I remember correctly. Old people, young people, women, men, children, and even infants. (Oh, those infants!...)"
5,Bai Ganyo At The Prague Exhibition Bul,5,0.9420452,0.9416758,0.9245515,"Кой като нас! Каква гордост беше то, че тръгваме за изложението със свой трен. Нека да видят, казвахме си, европейците, че България не спи. Но най-вече се надувахме с новотата, с модерната конструкция и с чистотата на вагоните. Ама дълго ли време, мислите, се наслаждавахме ний от патриотическото обаяние за превъзходството на нашите вагони и от мисълта, че ще слисаме Европа с нашия прогрес? Додето ни изпращаха на гарата, додето минувахме Сливнишките и Драгоманските позиции — полетата на славните наши победи, — ентусиазмът ни растеше пропорционално с изпразването на шишетата и кошниците с провизия, с които в изобилие бяха се снабдили практичните туристи. „Разбира се, ще си вземем закуски, защо ще си даваме парите на сърбите?“ — викаше въодушевеният от патриотизъм и плевенско вино бай Ганьо. Но като наближихме до Цариброд и почна да се стъмнява, като се опитаха да осветят вагоните и се оказа, че забравили да приготвят лампите, че като се стъмни съвсем, че като почнаха децата да се плашат и да реват — о, тогава лека-полека като че с изхлъзването на българската територия се изхлъзваше и нашият патриотически ентусиазъм. Едни печално се усмихваха, други се усмихваха скрито саркастически (не бяхме само българи), трети негодуваха; даже бай Ганьо ми пошепна на ухото: „Разбира ли ти свиня от кладенчева вода!“ Някои пък пускаха недвусмислени псувни по адреса на един чужденец, служещ в управлението на нашите железници. Подкрепен от последните, бай Ганьо извика: „Аз нали зная, че ний не сме виновати, пак тези чужденци, да ги вземе дяволът! Нарочно са го направили да ни омаскарят! И сещате ли се, все от завист! Всичките са таквиз!“","Who could equal us? We were filled with such pride traveling to the exhibition in our very own Bulgarian train. Let the Europeans see that Bulgaria isn’t some sleepy backwater, we told ourselves. Most of all, we were bursting with pride at our new, modern, and immaculately clean train cars. But do you think that our patriotic delight in the supremacy of our train cars or the thought that we would amaze Europe with our progress was destined to last long? As we left the station following a convivial send-off, and then as we crossed the Slivnitsa and Dragoman positions, the battlefields of our glorious victories during the Serbo-Bulgarian war, our enthusiasm grew in direct proportion to the emptying of the abundant wine bottles and food baskets that our practical travelers had packed. “Of course we’ve packed a few snacks. Why should we fork over our money to the Serbs?” cried out Bai Ganyo, warmed by both patriotism and domestic Pleven wine. But as we approached Tsaribrod, the last station before the Serbian–Bulgarian border, it began to grow dark outside, and as the passengers attempted to illuminate the cars, it became clear that the railroad management had forgotten to put the lamps in working order. As it grew quite dark, the children became frightened and began to bawl. Alas, then did our patriotic enthusiasm begin little by little to slip away, along with the last miles of Bulgarian territory. Some smiled sadly, others smirked with malicious amusement (we Bulgarians weren’t the only ones on board), still others grumbled, and even Bai Ganyo whispered in my ear, “A pig can’t tell the difference between mud and well water.” Some passengers even went so far as to spout unambiguous profanities in the direction of a certain foreigner, an employee in the management of our railways. Emboldened by this, Bai Ganyo shouted, “I just know that it’s not our fault. It’s those foreigners again, damn them! They’ve done this on purpose to make fools of us! That’s because they’re jealous! They’re all like that!”","Who like us! What pride it was that we were leaving for the exhibition with our own train. Let the Europeans see, we told ourselves, that Bulgaria does not sleep. But most of all we were puffed up with the novelty, the modern construction and the cleanliness of the carriages. But for how long, do you think, did we enjoy the patriotic charm of the superiority of our carriages and the thought that we would astonish Europe with our progress? While they were sending us to the station, while we passed the Slivnik and Dragoman positions - the fields of our glorious victories, - our enthusiasm grew proportionally with the emptying of the bottles and baskets of provisions, with which the practical tourists had abundantly supplied themselves. ""Of course, we will take snacks, why should we give our money to the Serbs?"" - shouted Bai Ganyo, enthusiastic with patriotism and Pleven wine. But when we approached Tsaribrod and it began to get dark, when they tried to light the carriages and it turned out that they had forgotten to prepare the lamps, when it got completely dark, when the children started to get scared and scream - oh, then slowly, as if with the slipping of Bulgarian territory, our patriotic enthusiasm was slipping away too. Some smiled sadly, others smiled secretly sarcastically (we were not only Bulgarians), others were indignant; even Bai Ganyo whispered in my ear: ""Do you understand, you pig from well water!"" Some even let out unambiguous curses at a foreigner serving in the management of our railways. Supported by the latter, Bai Ganyo shouted: ""I know it's not our fault, these foreigners again, the devil take them! They did it on purpose to embarrass us! And do you remember, it's all out of envy! They're all like that!""","Who is like us! What pride it was that we were setting off for the exhibition with our own train. Let the Europeans see, we told ourselves, that Bulgaria is not asleep. But most of all, we puffed ourselves up with the novelty, the modern construction, and the cleanliness of the carriages. But for how long, do you think, did we enjoy the patriotic charm of the superiority of our carriages and the thought that we would stun Europe with our progress? As long as they were seeing us off at the station, as long as we were passing the Slivnitsa and Dragoman positions—the fields of our glorious victories—our enthusiasm grew proportionally with the emptying of the bottles and the baskets of provisions with which the practical tourists had abundantly supplied themselves. “Of course, we’ll take snacks; why should we give our money to the Serbs?” shouted Bay Ganyo, inspired by patriotism and Pleven wine. But as we approached Tsaribrod and it began to get dark, as they tried to light the carriages and it turned out they had forgotten to prepare the lamps, as it grew completely dark, as the children began to get scared and wail—oh, then little by little, as if with the slipping away of Bulgarian territory, our patriotic enthusiasm was slipping away too. Some smiled sadly, others smiled with hidden sarcasm (we weren't only Bulgarians), others were indignant; even Bay Ganyo whispered in my ear: “Does a pig understand spring water!” Some, meanwhile, let out unambiguous curses directed at a foreigner serving in the management of our railways. Supported by the latter, Bay Ganyo cried out: “Don’t I know that we aren't to blame, it’s those foreigners again, devil take them! They did it on purpose to disgrace us! And do you realize, it’s all out of envy! They’re all like that!”","Who like us! What pride it was that we were setting off for the exhibition on our own train. Let them see, we said to ourselves, the Europeans, that Bulgaria does not sleep. But above all we were puffed up with the novelty, with the modern construction, and with the cleanliness of the carriages. But for how long, do you think, did we enjoy the patriotic charm of the superiority of our carriages and the thought that we would astonish Europe with our progress? While they were seeing us off at the station, while we were passing the Slivnitsa and Dragoman positions — the fields of our glorious victories — our enthusiasm grew in proportion to the emptying of the bottles and baskets of provisions with which the practical tourists had abundantly supplied themselves. “Of course, we’ll take our own snacks; why should we give our money to the Serbs?” cried the patriotically inspired and Pleven-wine-fueled Bay Ganyo. But when we drew near Tsaribrod and it began to get dark, when they tried to light the carriages and it turned out they had forgotten to prepare the lamps, when it grew completely dark, when the children began to get frightened and howl — oh, then little by little, as if with the slipping away of Bulgarian territory, our patriotic enthusiasm was slipping away too. Some smiled sadly, others smiled covertly sarcastically (we were not only Bulgarians), others grumbled; even Bay Ganyo whispered in my ear: “Do you understand, you pig, anything about spring water!” Some were also letting out unmistakable curses aimed at a foreigner serving in the administration of our railways. Bolstered by the last of these, Bay Ganyo shouted: “Didn’t I know that we are not to blame, it’s those foreigners again, the devil take them! They did it on purpose to disgrace us! And do you know, it’s all out of envy! They’re all like that!”"
5,Bai Ganyo At The Prague Exhibition Bul,6,0.88431287,0.9084994,0.91675365,"При тия думи той така изгледа едного от чужденците, щото го накара да се закашля и да мине в другото купе. Като спряхме на станцията в Цариброд, във вагоните беше съвършено тъмно, не можехме да се видим един с един. Повълнувахме се, посърдихме се, па го обърнахме на смях. Сума шеги и бодли се пуснаха за сметка на железопътните ни управници. Зачуваха се викове: „Дайте свещи бе, хора, изплашиха ни се децата!“, „Ей, чичо, иди ни купи един фунт свещи, ще ти дадем бакшиш“, „А бе по една лояна свещ поне дайте.“ Само бай Ганьо не допущаше, че е възможно българи да бъдат виновни за тая неуправия.","With these words, he glared so ominously at one of the foreigners traveling with us that the man got up and left for another compartment in a fit of coughing. When we stopped at the station in Tsaribrod, it was pitch dark in the rail cars. We couldn’t even see one another. At first, we were upset. Then we got angry. And finally, we got silly. Many jokes and sarcastic jibes were made at the expense of our railroad directors. People started shouting, “Hey there, you guys, give us some candles; the children are frightened.” “Hey, Mister, go buy us a bunch of candles and keep the change.” “How about giving each of us a wax candle, at least?” Bai Ganyo alone wouldn’t concede that Bulgarians could possibly be responsible for this mess.","At these words, he looked at one of the foreigners in such a way that it made him cough and move to the other compartment. When we stopped at the station in Tsaribrod, it was completely dark in the carriages, we couldn't see each other. We got excited, we got angry, and we made fun of him. A lot of jokes and barbs were made at the expense of our railway managers. Shouts could be heard: ""Give us candles, people, our children are scared!"", ""Hey, uncle, go buy us a pound of candles, we'll give you a tip"", ""At least give us a tallow candle."" Only Uncle Ganyo did not allow that it was possible that Bulgarians could be responsible for this mismanagement.","With these words, he gave one of the foreigners such a look that it made him cough and move to the next compartment. When we stopped at the station in Tsaribrod, it was pitch black in the carriages; we couldn't even see one another. We got agitated, we got angry, and then we turned it into a joke. A host of jokes and barbs were directed at our railway officials. Shouts were heard: ""Give us some candles, people, the children are terrified!"", ""Hey, old man, go buy us a pound of candles, we'll give you a tip!"", ""Come on, at least give us a single tallow candle!"" Only Bay Ganyo refused to entertain the possibility that Bulgarians could be responsible for such mismanagement.","At those words he gave one of the foreigners such a look that he made him cough and move into the other compartment. When we stopped at the station in Tsaribrod, it was completely dark in the carriages; we could not see one another. We got agitated, got annoyed, then turned it into laughter. A whole lot of jokes and barbs were aimed at our railway officials. Cries were heard: “Give us candles, people, you’ve frightened the children!”, “Hey, uncle, go buy us a pound of candles, we’ll give you a tip,” “Come on, at least give us one tallow candle.” Only Bay Ganyo would not admit that Bulgarians could possibly be to blame for this disorder."
5,Bai Ganyo At The Prague Exhibition Bul,7,0.88903916,0.9031741,0.8226856,"— Оногова там, видите ли го — казваше той, след като донесоха няколко прости свещи, и сочеше един нашенски чужденец, — с катран да го облееш, че да го запалиш. Туй търпи ли се бе! Че оставете тъмното, него кой му гледа — ами резил пред сърбите станахме. Ето го там ѐ, видите ли го, сръбски чиновник — смее се човекът. Смее се зер! Но възбуденият патриотизъм не допусна бай Ганьо да претърпи на един сърбин да му се подсмива, че като се намръщи насреща му:","“See that one over there?” he said, pointing at one of our foreign fellow travelers after someone brought in a few candles. “He should be tarred and feathered and set on ﬁre. This is intolerable. Never mind the darkness; who cares about that, but we’ve lost face in front of the Serbs. See that one over there, that Serbian clerk? The guy’s laughing. Of course he’s laughing.” And Bai Ganyo’s patriotism, once aroused, wouldn’t permit him to put up with a Serb laughing at him. He scowled at the fellow.","""That guy over there, you see him,"" he said, after they had brought a few simple candles, and pointed to one of our foreigners, ""you should pour tar on him to light him. Is that acceptable? Leave it in the dark, who cares about him? We've become a disgrace to the Serbs. There he is, you see him, a Serbian official,"" the man laughed. He laughed, really! But his excited patriotism did not allow Bai Ganyo to tolerate a Serb making fun of him, so he frowned at him:","— That one over there, do you see him — he was saying, after they had brought a few simple candles, pointing at one of our own ""foreigners,"" — you should drench him in tar and set him ablaze. Is this to be endured! Never mind the darkness, who cares about that—but we’ve become a disgrace before the Serbs. There he is, look at him, a Serbian official—the man is laughing. He’s laughing, and no wonder! But his aroused patriotism would not allow Bai Ganyo to endure a Serb smirking at him, so he scowled back at him:","— That one there, do you see him? — he was saying, after they brought several plain candles, and he pointed at one of our own countrymen abroad, — you’d pour tar over him just to set him on fire. Can that be endured, eh! Never mind the darkness, who cares about that — but we’ve made fools of ourselves before the Serbs. There he is, do you see him, a Serbian official — the man is laughing. Laughing, indeed! But his stirred-up patriotism would not allow Bay Ganyo to endure a Serb mocking him, so he scowled back at him:"
5,Bai Ganyo At The Prague Exhibition Bul,8,0.85799825,0.70831746,0.6866716,"— Ами ти защо се смееш там бе, хей! И искаше да скочи от вагона и да иде да се разправя със сърбина. Геройска кръв!","“You there! What’s so funny, huh?” And he wanted to jump out of the car and have it out with the Serb. What a hero!","""Well, why are you laughing there, hey!"" And he wanted to jump out of the car and go and deal with the Serb. Heroic blood!","— And why are you laughing there, hey! And he wanted to jump out of the carriage and go have it out with the Serb. Heroic blood!","— Well, why are you laughing there, hey! And he wanted to jump off the wagon and go sort things out with the Serb. Heroic blood!"
5,Bai Ganyo At The Prague Exhibition Bul,9,0.8148533,0.8553035,0.88792795,"— Шш... Стой мирно, бай Ганьо — увещаваха го пътниците, — недей прави скандал. Имай пред вид, че влизаш в Сърбия...","“Shh! Bai Ganyo, take it easy,” begged the passengers. “Don’t cause a scandal. Keep in mind that you’re entering Serbia.”","""Shh... Stay calm, Uncle Ganyo,"" the passengers admonished him, ""don't make a fuss. Keep in mind that you're entering Serbia...""","— Shh... Behave yourself, Bay Ganyo — the passengers urged him — don't make a scene. Bear in mind that you are entering Serbia...","— Shh... Stand still, Bay Ganyo — the passengers urged him, — don’t make a scandal. Bear in mind that you are entering Serbia..."
5,Bai Ganyo At The Prague Exhibition Bul,10,0.86996233,0.7491377,0.7908795,"— Е, че какво, като влизам в Сърбия! Ще ме уплашат ли? Ами Сливница? Ами „натраг, брача“ — и из устата на бай Ганя изхвръкна една псувня като бомба.","“Yeah? So what if I am entering Serbia? What’re they going to do, scare me? What about Slivnitsa? Have they forgotten how they cried, ‘Retreat, brothers!’ at the battle of Slivnitsa?” Then an obscenity burst forth from Bai Ganyo’s mouth like a bomb.","""Well, what if I enter Serbia? Will they scare me? What about Slivnitsa? What about 'back, brothers'?"" and a curse flew out of Bai Ganya's mouth like a bomb.","— Well, so what if I'm entering Serbia! Are they going to scare me? What about Slivnitsa? What about ""backwards, brothers"" — and a curse flew out of Bay Ganyo's mouth like a bomb.","— Well, what of it, if I’m entering Serbia! Are they going to scare me? What about Slivnitsa? And what about “back, brothers” — and from Bay Ganyo’s mouth there burst a curse like a bomb."
