text,anger,disgust,fear,joy,sadness,surprise,neutral
"Bulgaria is a driving force in the processes of building connectivity in Europe, said President Iliana Yotova at a forum in Yerevan (04.05.2026 16:37)",1,0,1,1,1,0,1
"Connectivity is not just a strategic choice. It is a guarantee of our common security – from the economy to defense. Bulgaria is not only an active partner, but also a driver of these processes, said President Iliana Yotova during the discussions at the Eighth Summit of the European Political Community, which is taking place in the Armenian capital Yerevan. This was announced by the press secretariat of the head of state. Nearly 50 heads of state and government are participating in the forum under the title “Building the Future: Security and Stability in Europe”. The European Political Community aims to promote political dialogue and cooperation to strengthen the security, stability and prosperity of the European continent.",1,0,1,1,1,0,1
"It is high time that national projects find a place in our shared geographical and economic connectivity. Southeastern Europe is a strategic bridge between our continent, Asia and the Middle East. Times of crisis open up new opportunities, Yotova pointed out, quoted in the announcement. In her speech, the president emphasized the projects related to the energy and transport connectivity of the Old Continent, in which Bulgaria has an active participation.",1,0,1,1,1,0,1
"Global conflicts have taught us the hard way that we need to develop our energy independence and diversify our energy sources, Yotova also said, emphasizing that the gas interconnector between Greece and Bulgaria plays a key role in diversification.",1,0,1,1,1,0,1
"The head of state emphasized that Bulgaria was one of the first countries to expand the capacity of its gas storage facilities after the 2022 gas crisis. She highlighted the importance of one of the largest projects - the Vertical Gas Corridor, which will connect Greece, Bulgaria, Romania and Hungary. The Bulgarian part of the project is almost complete.",1,0,1,1,1,0,1
"""We are working to expand the renewable energy infrastructure, especially along the Black Sea coast, as well as with solar systems,"" Iliyana Yotova was quoted in the press release as saying. She pointed out that Bulgaria is one of the largest and most consistent supporters of clean and safe nuclear energy, with the European Union only now reconsidering its position on the issue.",1,0,1,1,1,0,1
"The President highlighted the importance of transport connectivity. We insist on accelerating the construction of Corridor 8, which will connect Bulgaria, North Macedonia and Albania – in practice the Adriatic with the Black Sea. This is an important project not only economically, but also from a security point of view, not only for the region, but also for the whole of Europe, said Yotova. She emphasized that these projects are important for the integration of the Western Balkan countries, as they will contribute to bilateral connectivity, as well as to transport arteries throughout Europe. The President also insisted on the development of the Trans-European Transport Network – a large-scale project for the construction of infrastructure for different types of transport in Europe.",1,0,1,1,1,0,1
"Iliyana Yotova also stressed the importance of the Trans-Caspian Transport Corridor, which will contribute to the connectivity between Europe and Asia. The Head of State highlighted the importance of building another bridge over the Danube River and completing the transport link between Silistra and Calarasi.",1,0,1,1,1,0,1
"In his speech, the president pointed out that Bulgaria has strengthened the role of its ports on the Black Sea. These are projects that are important not only for the economy, but also for the security of the continent, said Yotova.",1,0,1,1,1,0,1
"Bulgaria is building industrial zones around major cities for investment and security of regional supplies. The President highlighted Bulgaria's strong positions in the development of new technologies, cybersecurity and artificial intelligence. Bulgaria is one of six countries selected by the European Commission to build an artificial intelligence gigafactory.",1,0,1,1,1,0,1
"The head of state also emphasized the importance of the Multiannual Financial Framework of the European Union. It is extremely important for economic projects, regional connectivity and development to preserve the cohesion policy, and Bulgaria will firmly insist on this, Yotova emphasized.",1,0,1,1,1,0,1
"""The vertical gas corridor has strategic importance for Europe's energy security. In addition to its economic benefits, it also has political significance at a time of serious geopolitical divisions and military conflicts,"" President Iliana Yotova said earlier today.",1,0,1,1,1,0,1
