text,anger,disgust,fear,joy,sadness,surprise,neutral
"""I had a meeting with Bai Ganya too,"" Kolyo said, ""in Dresden."" ""Do you want me to tell you about it?""",0,0,0,0,0,1,1
"""Do you want to ask a question? Tell me!"" the whole company shouted.",0,0,0,0,0,0,1
"— I don't know if you've heard — a few years ago Dresden society was disturbed by an extremely sad catastrophe, the victims of which were a Bulgarian schoolgirl and a young American. I will remind you of this sad incident in a few words. The Bulgarian girl was studying in Dresden. In this city, as you know, there are entire neighborhoods of Englishmen, Americans, Russians and other foreigners, whose children attend the schools there. An American girl, a schoolgirl, became friends with our Bulgarian girl. English and American schoolgirls have this whim — to take under their protection a classmate from among the most defenseless. Our Bulgarian girl turned out to be one of those: more withdrawn, more humble, more silent. They became friends and the American girl began to invite her to her home for holidays. The Bulgarian woman met their entire family, and among others, her brother, a young, twenty-year-old boy who was studying painting. Who knows whether it was due to the tendency inherent in young artists to be carried away by any living model that did not fit the general type of the models surrounding them, or to the tendency towards originality inherent in Americans, but the young man, after several meetings with our modest and shy Bulgarian woman, seemed to begin to feel an attraction to her; he took advantage of every opportunity to meet her, to share his artistic impressions, to be polite, in a word, they began to love each other. And this love shortened their days.",0,0,0,0,1,0,1
"One holiday day during the summer holidays, the whole family, accompanied by the Bulgarian woman, went for a walk through Saxon Switzerland. At a rocky picturesque area, the young artist, engrossed in a conversation with the Bulgarian woman, moved away from the company. A high cliff caught the boy's attention and he began to climb it. His companion followed him: but they did not manage to reach the middle of the dangerous cliff, the American slipped and in his fall dragged the Bulgarian woman into the abyss. That was the end of their life.",0,0,0,0,1,0,1
"The dead couple were brought to Dresden, to the clinic. The whole city was alarmed by this sad event. A great many people came to see them, stretched out side by side on a large marble table. They immediately telegraphed the Bulgarian woman's brother to come to Dresden; she had no closer relatives. The bodies were embalmed to preserve them until his arrival. Many wreaths adorned their deathbed. On the third day, a telegram was received from Vienna that the deceased woman's brother was leaving for Dresden. The bodies were taken to the home of the American family. Eagerly awaiting the arrival of the brother, a great many gentlemen and mistresses, a great many ladies and gentlemen had gathered in that home. The family belonged to Dresden's high society. I had also gone there with a few Bulgarian students. We had invitations as Bulgarians, you know, a deceased Bulgarian woman. Other Bulgarians had gone to the station to meet the deceased's brother. We are waiting. A sad solemnity! All the apartments were full of visitors. They spoke softly, in whispers. The silence was broken from time to time by the bitter sobs and desperate sighs of the deceased young man's mother, who was overcome with grief. In an interval of dead silence, a terrible noise was heard from the corridor: there was a rough clatter of shoes - as if a shod horse was being led - voices were heard: ""Where is he? Is he here?"" ""Shh!... Slowly!"" And into the room of the deceased he slipped with a cap on his head... Uncle Ganyo.",0,0,0,0,0,0,0
"""Good day!"" he cried, in a tone and with an expression on his face that was not so much a mood of sorrow as of indignation; as if the surrounding people were to blame for his sister's death.",0,0,0,1,1,0,0
"Bai Ganyo approached the deathbed and accidentally pulled the shroud from the young man's face. ""Who is this? What kind of man is this?"" he asked, looking around the entire assembly almost fiercely and waiting with intent eyes for an answer.",0,0,0,0,0,1,1
"A Bulgarian student, overcome with shame, approached Bai Ganya, nudged him lightly by the sleeve, and pulled the shroud away from the deceased's face. Bai Ganya took off his cap, crossed himself, and kissed her on the forehead.",0,0,0,0,0,0,1
"""Oh, the rain! What was destined for you... Mariyka, Mariyka!"" Uncle Ganyo turned his head. Whatever you want, but that turning of the head looked more like a threat to the visitors than an expression of sorrow.",0,0,0,0,1,0,1
"He looked suspiciously at the deceased lying next to his sister and, after moving his head and the fingers of his left hand inquiringly in the east, turned to the student: ""What's this business? Why did they put him here? What does a man want in a boarding house?""",0,0,0,0,0,1,1
"""Shh! Please, Mr. Gagno, speak more slowly.""",0,0,0,0,0,0,1
"""Why are you taking it slow? I'm spending money here! Where's the director?""",0,0,0,0,0,1,1
"""This isn't a boarding house, this is a private house,"" the angry student replies.",1,0,0,0,0,0,1
"""How about a private house?""",0,0,0,0,0,1,1
"""Shh... For God's sake, speak more quietly!"" begged the unfortunate student, deafened by the blood gushing into his head, ready to cry.",0,0,0,0,1,0,0
"Regardless of Bai Ganya's Babaite behavior and manners, which already resembled sacrilege, a mockery of the sacred feelings of everyone around him, his very appearance did not inspire sympathy among the Americans and the English, especially their fair half.",1,0,0,0,0,0,1
"Bai Ganyo was dressed in dirty, dusty, shabby clothes, with dirty, dusty boots, his neck tied with a large mourning cloth, under which a rather dirty shirt, unbuttoned in the middle, was visible. He had a cane in his hand and a package wrapped in a yellow book under his arm. His mustache was curled again, and his beard, unshaven again, was overgrown.",0,0,0,0,0,0,1
“Is this gentleman Mademoiselle Marie’s brother?” one of the servants asked me.,0,0,0,0,0,1,1
"I answered him in the affirmative, adding a hastily concocted lie to justify Bai Gagne's behavior and appearance: I told him that the telegram with the sad news found Bai Gagne at his farm, when he was supervising his field work, and that without stopping at his villa (Bai Gagne and his villa!), he went to the railway, got money from acquaintances at the station and came to Dresden without stopping anywhere. And his current behavior, strange as it may seem, must be forgiven him, considering the striking impression that the irreplaceable loss of his sister makes on him and... the enormous losses that he suffers from the untimely abandonment of his field work.",0,0,0,0,0,0,1
"""Oh, the poor thing!"" my interlocutor said sympathetically and went to share his feelings about Uncle Ganya with the rest of the family and friends.",0,0,0,0,1,0,1
"My heart sank, gentlemen! But for a very short time I sank. The American, the housekeeper, had already managed to communicate the information I had gathered to a large part of those present; their noble indignation, provoked by Bai Ganya's manners, had subsided, and everyone looked not only favorably but also sympathetically at Bai Ganya: a terrible telegram arriving unexpectedly, an unprepared departure on a long journey, enormous losses - these are the kind of surprises that can shock any person. And with these surprises they condescendingly excused Bai Ganya. But, gentlemen, tell me, please, with what could we, the Bulgarian students, justify Bai Ganya's next action. The student, who was hovering around him to curb the outburst of his feelings, was quietly telling him how the catastrophe had happened in the rocks of Saxon Switzerland. During this story, Bai Ganyo expressed with various movements, with his head and hands, the feelings that were stirring him: now he clicked his tongue and blurted out: ""Tyuh, if only you wouldn't see me!"", now he looked at his sister and shook his head: ""Poor thing!"", now he looked at the deceased young man, shook his head menacingly and his eyes flashed with lightning, as if to say: ""No way, this rascal has eaten some... some popara."" The foreigners interpreted these facial expressions in their own way and hardly guessed their meaning, because otherwise they would not have looked so sympathetically at Bai Ganyo, whom they considered to be deranged with grief. At one point, Bai Ganyo, under the impression of the story, clicked his tongue so loudly that everyone's eyes were fixed on him. At that very moment, he placed the thumb of his right hand on the right nostril, twisted his eyes and mouth a little to the right, tilted his head so that when he blew through the left nostril... Then he placed his left finger on the other nostril, so that when he snorted once more... We failed completely...",0,0,0,0,1,1,0
"He could have apologized for that too, you might say, with the haste of his departure: the unfortunate man, in his haste and astonishment, forgot, you might say, to even take a handkerchief. But that's not the case! It's not, because immediately after this operation, Uncle Ganyo opened the package with the yellow book, took out—what do you think?—a whole dozen handkerchiefs and began handing them out to those present, mainly to the Bulgarians, for ""God's sake,"" repeating as he handed them out: ""Here, take some too, and say God's sake forgive me""; or he waved to someone to come closer and shouted to him: ""Hey, boy, come here, here's some for you too, come on, and say God's sake forgive me, Mary""...",0,0,0,0,0,0,1
"""I won't tell you any more, gentlemen,"" Kolyo cried desperately, ""you try to imagine the faces of the English and Americans who surrounded Bai Ganya. I will only tell you that after the funeral service for the deceased was over as an Orthodox in the Russian church and after we buried her, Bai Ganya was invited to live in the Americans' house until his departure from Dresden. He spent the night there only one day. I don't know what his behavior was like in that house. Just as he was leaving, he said to the Bulgarian student who was seeing him off to the station: ""Leave it, brother, I'm about to cause a mess. I don't know how these Americans are: eating is bad, I ate, I ate, I was about to burst from eating; then at night... Leave it!... Leave this alone, but another mess: in the morning, you see, a woman comes and knocks on the door."" Me — ""You're welcome!"" She comes in, brings me coffee with milk and some pastries. You see, she put the diskos on the table, and started sniffing the air with her nose. — Damn it! Did the girl sniff it, or something else? — You know, I'm not simple, I'll get up right away, take the muskala and shove it under her nose. She smiled a little. I look at her — zayrisz! Dressed so simply, I thought, a servant. I winked at her — laugh! And I — hop! — across the waist. And when she turned around, let her take the mud, because when she slapped me on the face... leave it, I'm drowning!... If only she were the boy's aunt... Well, the berekat versin, one slap would do the job. Good people!...",0,0,0,0,0,0,1
