text,anger,disgust,fear,joy,sadness,surprise,neutral
"""Don't bother me too much, I'm telling you we have to elect government officials!"" shouted Bai Gagno and hit the table hard.",1,0,0,1,1,1,1
"""But how are we going to elect government officials, where are we going to find voters? Well, what about you, Mr. Ganyo, you're supposedly a liberal,"" Bochoolu dared to object.",1,0,0,1,0,1,1
"""Who told you I was a liberal?"" asked Bai Gagno sternly.",1,0,0,1,0,1,1
"""Who told me? Don't you remember how many conservatives you've farted against, how much you've cursed at them, how you can't be a liberal? Don't you know,"" you said it yourself, ""that you even bragged to Irecheka that you were a liberal?"" Bochoolu objected.",1,0,0,0,1,1,1
"""Oh, you're so simple!"" replies Bai Ganyo with a condescending smile. ""What, when I told Irecheka, what's the use of saying that? Oh, you idiot, if I, Irechek, don't throw it, who will I throw it?""",1,0,0,1,0,1,1
"""You're right, your grace! Bochoolu, put on your rags, don't sing it!"" said Gochoolu. ""I'm a conservative too.""",1,0,0,1,0,0,1
"""Well, I'm on a gravestone! I'm a staunch conservative,"" Dochoolu snapped, ""so get up and be a conservative, Bochoolu, so we can touch those people so they can't move.""",1,0,0,1,0,0,1
"""Okay, but I don't know who the manager will be with,"" Bochoolu replies.",1,0,0,1,0,1,1
"— The governor? With ours, of course — reports Bai Ganyo, — and the district one is with ours. The standing committee is not legal, but who will look for legality in it, it is ours. The bureau is ours. The city council is ours. The mayor is a bit of a wimp, but we will cut off his tail. The municipal councils in the villages are not approved on purpose, you understand? If they are with us — we will approve them, if not — to hell with them. I tell you again — as for the governor, don't worry, he is ours.",1,0,0,1,0,1,1
“What about the movers?” Bochoolu asks curiously.,0,0,0,1,0,1,1
"""And the movers are ours, and the gypsies, and Danko the Harsaz is ours...""",1,0,0,1,0,1,1
"“Well, he was imprisoned for theft, wasn't he?” Bochoolu wonders.",0,0,0,1,0,1,1
"— Eh, you're herding ducks. We let him go. He won the movers over for us. He went to them the other day, gathered them together, and when he gritted his teeth at them, they froze in their places, as he growled at them: ""I'll knock your teeth out if you don't elect Uncle Ganya!"" — and the movers went berserk. Danko bargained with them for two leva per person and in exchange for the elections, he ate and drank all night.",1,0,0,1,0,0,1
"""You terrible outlaw, bray!""",1,1,1,1,0,0,1
"""And how much do you think it is for? For 50 leva. He went to those people to ask for 100 leva, they chased him away, they made fun of him. You'll see him now on Sunday - he'll crush their bones!"" says Uncle Ganyo smugly.",1,0,0,1,0,1,1
"— Bochoolu, go and call Gunya the Lawyer to come here and write us a summons, tell him: ""Bai Ganyo is calling you.""",1,0,0,1,0,1,1
"As soon as Bochoolu left, Bai Ganyo lowered his head and in a mysterious voice addressed his comrades: ""Shut up! We'll lie to this rascal until the very day of the elections, saying we'll make him a deputy, we'll write a few ballots with his name on them, and the other ballots will be written by the clerks in the City Council and the District Administration. Now listen to me: the minister definitely wants me to be a deputy. Do you, Gochoolu, want to?""",1,0,0,1,0,1,1
"""Well, I'd like to, Uncle Ganyo,"" Gochoolu replies.",1,0,0,1,0,1,1
"""I want to too,"" says Dochoolu.",1,0,0,1,0,1,1
"""And you wanted to, but, to tell you the truth, you've disgraced yourself in front of the people. Why did you have to go out so openly? Who was shouting in the squares: ""Long live the great patriot!"", ""Down with the vile tyrant!"", ""On the gallows Clement"", ""Long live Clement!"";",1,0,0,1,1,1,1
"""Well, we were always together, Uncle Ganyo, why are you so upset?""",1,0,0,1,1,1,1
"""Together, but our going out is always a secret. Finally, my dear, if you want it so much - fine, I'll choose you. It's because the villagers hate you and you sold them their rugs with your empty face...""",1,0,0,1,1,0,1
"""As for that, don't talk, Uncle Ganyo, I know what kind of a piece of shit you are,"" Dochoolu said cautiously.",1,0,0,1,0,1,1
"Bai Ganyo is ready to boil, but at that moment Gunyo the Lawyer enters. Bai Ganyo tells him what the summons should be like. Gunyo sits down at the table, takes the pen and goes deep in thought. At Bai Ganyo's request, the servant brings a bottle of mastic. Gochoolu, Dochoolu and Bai Ganyu drink, Gunyo writes. After half an hour the following is ready:",1,0,0,1,0,1,1
APPEAL TO THE VOTERS OF OUR NEIGHBORHOOD,1,0,0,1,0,1,1
