text,love,joy,anger,sadness,fear,surprise,neutral
"""Wait, let me tell you about my meeting with Uncle Ganya,"" Stoycho said.",0,0,0,0,0,0,1
"“Come on, tell me,” we all shouted, because we know that Stoycho knows how to tell such comedies.",0,0,0,0,0,0,1
"– And that was in Vienna. One morning I was sitting in the cafe, at Mendel's, I ordered tea and started to look through our Bulgarian newspapers. I had delved into a very interesting article, which told the story of how the constitution can be happily folded, even completely disassembled and still be intact... I was reading like that, I got carried away; at one point someone shouted in my ear: ""Oh-oh-oh! Good day!"" – and a sweaty hand grabbed my right hand. I look up: a broad-shouldered, black-eyed, black-haired and even black-skinned gentleman, with a curled mustache, a high-cheeked face, a shaved, sprouting beard, dressed (what do you think?) in a frock coat, unbuttoned, with a red belt two or three fingers under his vest, a white (white in our style) shirt, no tie, a black, crooked cap, boots and a Vratsa cane under his arm. A young man: he must be, at most, thirty years old.",0,0,0,0,0,0,1
"“Excuse me, sir,” I tell him with humble astonishment, “I don’t have the pleasure of knowing you.”",0,0,0,0,0,1,0
"– What? Don't you know me, kaish? You're Bulgarian, aren't you?",0,1,0,0,0,0,1
– I am Bulgarian.,0,0,0,0,0,0,1
– Well?,0,1,0,0,0,0,1
– Well?,0,1,0,0,0,0,1
"– Come on, get up and let's take a walk. What are you doing here? My name is Ganyo. Get up!",0,1,0,0,0,0,1
He didn't need to tell me it was Gagno.,0,0,0,0,0,0,1
"– Excuse me, Mr. Gagno, I am not free right now.",0,0,1,0,0,0,1
– So why are you standing in the cafe when you're not free?,0,1,0,0,0,0,1
I didn't think it necessary to give him any explanations. But he didn't show the slightest desire to leave me alone and just blurted out:,0,0,0,0,0,0,1
– Get up and take me to the bathroom. Where is the bathroom here?,0,1,0,0,0,0,1
"Oh! To take him to the bath! I was starting to get a little carried away, but I held back and not only did I hold back, but he made me laugh. It was obvious that Uncle Ganya really needed a bath: he smelled sour from afar. There was nothing I could do. A compatriot – I must serve him. So I thought, I will take advantage of the opportunity, I will take a shower. It was hot. We set off and headed for a summer bath with a wide pool. On the way, when we came across something more remarkable, I always considered it necessary to point out and explain to Uncle Ganya, but I noticed that he listened reluctantly to me and only occasionally let out an indifferent “Oh, is that so?” or “I know,” with which, apparently, he wanted to recommend to me that he was not simple. Or he would interrupt me with some question, completely irrelevant to what I was explaining to him. For example, I tell him something about the monument to Maria Theresa on the square between the Museums, and he pulls my sleeve.",1,1,0,0,0,0,0
"– Look, the one over there, with the blue dress, huh? How does she look to you? Well, tell me, how do you know who is who and who isn't? I've been confused many times, huh? – Bai Ganyo completes his question with a devilish wink.",0,1,0,0,0,1,0
"We arrived at the bathhouse. My heart was pounding – it seemed to sense what was about to happen. We got tickets at the cash register. Bai Ganyo asked for “change” with a flick of his fingers, which were stuck in the counter. The cashier handed him the change with a smile, Bai Ganyo stared at her with oily eyes, took the money and with a peculiar cough expressed his feelings. She burst into laughter, Bai Ganyo, delighted, twisted his left mustache and shook his head:",0,1,0,0,0,0,1
"– That you are from the past. Well, Stoycho, ask her if she knows Vlach. - What Romanian? – asks Bai Ganyo himself.",0,0,0,0,0,0,1
