text,anger,disgust,fear,joy,sadness,surprise,neutral
"The orchestra was playing the Romanian ""Doina"". To be more precise, only Ancheto was playing, with a flute solo, and the others were inviting. We listened to them from the inner salon. But, you will say, who are these ""nii""? Who are they? We know who: The Senator, Othello, Stuvencho and I. In front of us stood a tall bottle of white Chateau Sandrovo and another Giesshuebler. Carefreely positioned around the table, with cigarettes in our mouths, we were catching the flourishes of ""Doina"" and had given ourselves up to pleasant far niente. Tomorrow is Sunday - there is no work, we can sit a little later. The music was passable, the dresses were pretty, and they were - sloppy bachelors. That's it!",0,0,0,0,0,0,1
"We were sitting like that and at one point the flute irritated my ear with a few false notes, and at the same time the whole orchestra was also false. At that very moment Stuvencho laughed and shouted: ""That poor Othello! What a rascal! Look at him!..."" The Senator and I turned around immediately and what did we see! Damn Othello! Where does he get these comedies from? He got up, without us noticing, asked for a piece of lemon and, having attracted the flute player with some signs, without anyone else noticing, he began to tease her, to tease her with the lemon juice. Well, helbetya, young girl, she wanted something sour, her mouth filled with saliva, her lips curled up - go after that, because she plays the flute! Laughter...",1,0,0,0,0,0,1
"The music stopped. A kid shouted from the street: ""Newspapers, National Majesty!"" What National Majesty? There's a joke! Infected with laughter from the comedy with the lemon, we started laughing again. At that moment, Gedros appeared.",0,0,0,1,0,0,1
"""Oh, Gedros, hello! Sit down! Do you want some wine?""",0,0,0,0,0,0,1
"""Oh, Othello, hello, hello, little chicken. Wipe your nose,"" the ever-cheerful Gedros quipped.",0,0,0,1,0,0,1
"""Gedros, what is this newspaper?"" they were shouting in the street.",0,0,0,0,0,1,1
"""What! Don't you know about Mr. Ganya Balkanski's newspaper?""",0,0,0,0,0,1,1
— Zevzek!,0,0,0,0,0,0,1
"— I'm telling you seriously. Ganyo Balkanski, editor-owner of the newspaper ""People's Greatness"". Ah, it's a whole story. Don't you know Migar?",0,0,0,1,0,1,0
"""Are you serious?""",0,0,0,0,0,1,1
"""Seriously, brother. Wait until I tell you. I was told this story in detail today, and I'll tell it to you as if I were there.""",0,0,0,1,0,0,1
"We ordered the door of the inner hall to be closed, and Gedros began. This is what he told us:",0,0,0,0,0,0,1
"A meeting has been called at Bai Ganya's. The owner himself, Gochoolu, Dochoolu, and Danko Kharsazina have gathered, and they are deliberating on what kind of enterprise to undertake in order to take the most advantage of the situation.",0,0,0,0,0,0,1
"""We need to peck at something too,"" says Bai Ganyo, ""just patriotism out of thin air - a scoundrel. Now tell me, as things stand, where can the best gossip come from? What do you have to say, Gochoolu?""",0,0,0,0,0,1,1
"""Me? Let me tell you the truth, Uncle Ganyo, I still stick to my idea: let's open a Russian tavern.""",0,0,0,0,0,0,1
"""What?""",0,0,0,0,0,1,1
"""Let's open a Russian tavern,"" Gochoolu answers seriously and decisively.",0,0,0,1,0,0,1
"""And what about you? Did you cheat on Mother again?"" Uncle Ganyo wonders.",0,0,0,0,0,1,0
"""But let's understand, this isn't about Mother, this is about what kind of wind is blowing...""",0,0,0,0,0,0,1
"""Where? In your head?""",0,0,0,0,0,0,1
"— In Bulgaria. A fool is one who does not take advantage. Now is his time — a tavern. I have wandered around Muscovy, picking up what I can. A tavern with two sections — a nobleman's and a peasant's.",0,0,0,0,0,0,1
"""Where in our country will you find peasants?"" asks Uncle Ganyo in bewilderment.",0,0,0,0,0,1,0
"""Well, are we all nobles after all, Uncle Ganyo?""",0,0,0,0,0,1,1
"""Okay, next?""",0,0,0,0,0,0,1
"— Next: we'll play him some music, an organ — you must have seen it, Uncle Ganyo?",0,0,0,0,0,0,1
"""If I don't see it, who will?"" Mr. Balkanski answers haughtily.",1,0,0,0,0,0,1
"""You're right. An organ and, of course, tea. We'll buy a dozen kids, but they shouldn't have black eyes, they shouldn't look like Russian kids; we'll put on some boots, a red shirt, and cut them like Cossacks - here's a whole tavern for you! We'll bring in Russian newspapers, vodka, snacks, and draw a sign on top - ""Russian Tavern,"" - and tip your hat. Huh?""",0,0,0,1,0,0,1
"""I don't approve!"" Dochoolu shouted solemnly. ""I don't approve! If we're going to blow a whistle on the wind that blows, then it would be best to open a kvass factory...""",1,0,0,0,0,0,0
"""We hit the nail on the head!"" Danko Harsazina laughed. ""Do you want to open a bakery?""",0,0,0,1,0,0,0
