text,anger,disgust,fear,joy,sadness,surprise,neutral
"Well, couldn't we do without him now, but hey! Wasn't it quite enough for the official delegates to do the job, and Bai Ganyo had to get his ass kicked too? Migar, those, the officials, were not able to show the outside world what a Bulgarian and Bulgarian patriotism meant. Well, were such characters as the man with the well-groomed Russian beard, or the one who looks like a Frenchman and speaks French very briskly and fluently, or finally the famous Bulgarian diplomat not enough? Even if you ask, only the latter was enough for the Russians. The man whom the Russian press calls the Bulgarian diplomat is actually a Filibelian soap-maker. What does a progressive nation mean! When Bulgarian soap-makers pass for diplomats in Russia, imagine what would happen if a Bulgarian diplomat appeared before Motherland, eh? No matter how modest you are, you can't help but be proud! Indeed, justice demands that you admit that the French are a little like us: their Felix Faure went from being a tanner to becoming president of the Republic, and the Romans have a similar case: remember Cincinnatus? But we will surpass both of them. Try, for example, to stand in the middle of the bazaar blindfolded: I assure you that the first Bulgarian you catch and ask: ""Do you want to become a Bulgarian prince?"" - without a moment's hesitation, will answer you in the affirmative; perhaps he will only set you a condition that the gifts and tips he gives out be paid not from his salary, but from the treasury...",0,0,0,0,0,1,1
"The story is about Bai Ganya... Well, couldn't we have done without him, I said? Why did he have to represent the Bulgarian people? But you will say that he is not an official delegate. It doesn't matter. If correspondents from important newspapers go to interview him and his words, like an oracular prediction, are spread through the press all over the world - then go and prove that through Bai Ganya's mouth the Bulgarian people are not speaking...",0,0,0,0,0,0,1
"But I, an incorrigible optimist, think that fate has entwined Bai Ganya in this mission only and only so that the deputation can preserve its current Bulgarian national character, because, as you like, a Russian beard, a French diplomat - they do not sound Bulgarian. And that Bai Ganya held the banner of Bulgarian patriotism high and with dignity, everyone will see this clearly from the following interview. (There is no need to mention that the first gentleman dressed in a tailcoat who entered Bai Ganya's room and before whom Bai Ganya managed to pour out his brotherly feelings was not a correspondent, but a waiter from the hotel. A small misunderstanding, but what can you do? With sincere feelings boiling in your chest, your eyes blurred by touching tears - it is only natural that a mistake should be made.)",0,0,0,0,0,0,1
"A correspondent enters. Whether Bai Ganyo had prepared chopped onions or not — I don't know, but I can definitely say that his eyes filled with tears:",0,0,0,0,1,0,0
"""Oh, hello, brother, hello. Nine years, brother, nine! It's not a day, it's not two, it's nine years,"" and Uncle Ganyo cried.",0,0,0,0,1,0,1
"Everyone would have thought it quite natural that the brotherly meeting after a long, sad separation would fill the chest of Bai Ganya with tender feelings, and the excess of these feelings would flow out in the form of tender tears; but what was the correspondent's astonishment when he saw that his interlocutor's face instantly brightened, and he heard from his lips the following words, uttered as if furtively, with a wink:",0,0,0,0,0,1,0
"""But you should know what kind of wreath we've made, tell him hello - it's a real thing! Not copper, silver - but pure gold. And do you know how much it costs? What do you think, brother?... If the Russians, for example, were to present me with such a wreath, I'd kiss their feet - what are you talking about, it's no joke, gold! Well, pure gold, not like that...""",0,0,0,0,0,1,1
"""Well, a Macedonian movement has started there,"" the correspondent diverts the conversation. ""Do you think this movement is timely?""",0,0,0,0,0,0,1
"— A movement? What movement?! — Bai Ganyo is surprised, as if this is the first time he has heard of such a thing. — Don't be so stupid! There is no movement at all... Chapkin's work! Outlaws! Is it time for an uprising now? And what do these heymans want — I can't understand. Your Grace, do you know what? I don't know if you know — there is a firman from 1870 for six bishops in Macedonia — three have given, three more will give, and they will all sit on their asses! This is their dawn!",0,0,0,0,0,1,0
— What about the Treaty of Berlin?,0,0,0,0,0,1,1
"""And you've got to shut them up... Let's talk about something else. Tell me, do you know Dragana Tsankova?""",0,0,0,0,0,1,1
"""Yes, I think I know him pretty well.""",0,0,0,1,0,0,0
"""Well?"" and Bai Ganyo reinforced the question with an ambiguous movement of his fingers. ""How do you like this guy?""",0,0,0,0,0,1,1
"""I think he's a good patriot.""",0,0,0,1,0,0,0
"Bai Ganyo laughed unnaturally and shook his head: ""Pa-tri-ot? E-he-e, you know what a hundred I am! Has he ever thought about his fatherland? He only tries to settle himself and his son-in-law. He's been like that since he was a child, I know. If you ask about patriots, we've never been patriots. Look at me carefully! Don't give me two hundred, but one hundred and fifty rubles a month, so you can see what your uncle Ganyo does... How can you count me, your grace! This isn't Abyssinia...",0,0,0,0,0,0,1
"— Have you had lunch, Mr. Balkanski?",0,0,0,0,0,1,1
"""Why do you ask? Why don't you invite me to lunch, huh?... I'll accept. Aren't we Slavs?""",0,0,0,0,0,1,1
The interview was interrupted.,0,0,0,0,0,0,1
"Sofia, July 1, 1895.",0,0,0,0,0,0,1
