text,anger,disgust,fear,joy,sadness,surprise,neutral
"“Have you heard the news?” Marcus Aurelius shouted as he opened the door and rushed into the room, panting.",0,0,0,0,0,0,1
“What news?” we all called out.,0,0,0,0,0,1,1
— Bai Ganyo has returned from Europe!,0,0,0,0,0,0,1
"""It can't be!""",0,0,0,0,0,0,1
"— How “can’t be”, gentlemen, I saw him, I talked to him... His first word... ha-ha-ha!... His first word: slap... ha-ha-ha!... We slapped her, whoa, whoa... ha-ha-ha...",0,0,0,0,0,0,1
"""Enough of your giggling,"" Arpakasha shouted impatiently, ""tell me. Do you want some tea?""",0,0,0,0,0,0,1
"""Arpakash, let me poke you between the eyes...""",0,0,0,0,0,0,1
"""Cattle!"" Arpakash blurted out with a good-natured smile and handed a cup of tea to Marcus Aurelius, pulling his curly mustache with his free hand. ""Obergovedo!""",0,0,0,0,0,0,1
"""Captain, please don't turn the steamer,"" Marcus Aurelius joked, took a sip from his glass and told us the following:",0,0,0,1,0,0,1
"— Imagine, gentlemen, what happiness, a few days ago, on the 22nd (Alyosha, your favorite number), Sunday, we went with Gervanich to the Iskar inns, near Vrazhdebna; we found a lot of people there...",0,0,0,1,0,0,1
"""Weren't the Urvichs there?""",0,0,0,0,0,1,1
"""No, they weren't, they were at their Urvich... Don't interrupt me, Arpakash... There was a lot of people, mostly foreigners - Germans, Czechs - and not a single one, but certainly not a single one of those petrified by apathy shopkeepers... Only Grandfather Hadji went to his farm. The weather, as you know, was wonderful; those meadows, those fields, that fresh greenery of the forest, you can't breathe... The foreigners came with their whole families, brought provisions, bedding, swings for the children; they sat there like bouquets under the shade and feasted their people. You should be glad to see them. And not some wealthy, well-to-do people, no, but all the guild, the working class - tinsmiths, ironworkers, carpenters. He works six days - the seventh is a feast! And not, as your graces, to wander around the smoky cafes with your damned ""baccha""...""",0,0,0,1,0,0,1
"— Marcus Aurelius! Do I hear you, dove? Ivan Chrysostom, let me peck you!...",0,0,0,0,0,0,1
"""Shut up, Arpakash, don't interrupt me...""",1,0,0,0,0,0,0
"""Hey, Amonasro, don't interrupt the man,"" Moishe said.",0,0,0,1,0,0,1
"""But really, gentlemen,"" Arpakasha continues her joke with an oily look, ""tell me, isn't Marcus Aurelius cute, especially when he says that nice word ""bachka"", so that a whole music...""",0,0,0,0,0,0,1
"""Will you shut up, Amonasro the Ethiopian?""",1,0,0,0,0,0,0
