01_aluda_ketelauri_en.csv,"I. A messenger came to Shatili: ""The Chechens have struck a blow against us, these evil men of evil ways have sent our shepherds scattering""."
01_aluda_ketelauri_en.csv,"Aluda Ketelauri is a man smiled on by fate, in village assemblies he sits at the head, his words when he speaks are to the point; he has proven his sharp-edged sabre and hacked many Chechen right hands off. The bad man has no need to fight, the good man can always meet the foe!"
01_aluda_ketelauri_en.csv,"The Chechens had driven off, he heard, Aluda's own fleet-footed horses; he has an inkling that they would cross the mountainous head of the Arkhoti, their horses' shoes trampling down the dewy fescues of the mountains."
01_aluda_ketelauri_en.csv,"As soon as Aluda heard all this, he put an edge on his rifle's flint, put on his armour, sharpened his sword, testing carefully the crosspiece, lest the sword should break its hilt."
01_aluda_ketelauri_en.csv,"Dawn. The peregrine falcon of the rocks swiftly pursues the enemy; as day breaks over the rocky screes the snow pheasant's bell-like call rings out. But the dogs still sleep in their pens, the sheep have not yet left their folds."
01_aluda_ketelauri_en.csv,"Aluda's eyes soon fell upon the Chechen's tracks. Moments later he caught them up. His gun went off. One thieving Ingush tribesman met the evil instant of his end. His body toppled from his horse, hanging over upside down, pierced by a ball in the shoulder blade. He feels fire spreading from the wound. Another Ingush, the dead man's comrade, squeezes the trigger with his finger. Mutsali's rifle fired a shot, splintering the bare rock-face. Shattered pieces of bullet fall into Aluda's tunic hem."
01_aluda_ketelauri_en.csv,"""Haven't I hit you, heathen dog?"" Mutsali called out to his foe. ""Don't you believe it, heathen dog, I am a vassal of Gudani shrine"". The bang that came from Aluda's gun was thunder striking from the sky."
01_aluda_ketelauri_en.csv,"""Haven't I hit you, heathen dog?"" he shouts out to the other man."
01_aluda_ketelauri_en.csv,"""Mutsali's unharmed, heathen dog; I was only struck by broken rock."""
01_aluda_ketelauri_en.csv,"""Aha, that must have pierced his hat, the bullet's singed the ends of his hairs."""
01_aluda_ketelauri_en.csv,"""You aimed too high, miserable wretch, it didn't touch the bones of my skull."" Mutsali's rifle returned the fire: the bullet makes a horrid noise. It had broken Aluda Ketelauri's powder-horn."
01_aluda_ketelauri_en.csv,"""Aren't you hit now, heathen dog?"" Mutsali asks him threateningly."
01_aluda_ketelauri_en.csv,"""No, I am not, you heathen dog; the vassal of Gudani shrine is followed by victory-bringing forces that invoke the powers of God. His heart's unhurt, don't be misled. Just my gunpowder pouch was smashed. Now that I must kill or be killed, I'll venge myself on my enemy."""
01_aluda_ketelauri_en.csv,"The man from Shatili fired a shot which broke the Chechen's breastbone up. ""Now, I've got you, heathen dog!"" loudly he shrieks at his Chechen foe."
01_aluda_ketelauri_en.csv,"""My heart is hit, my heart, heathen dog, woe to Mutsali's prowess. You killed my brother, you've killed me too: what can I say of the grace of God?"""
01_aluda_ketelauri_en.csv,"Mutsali does not wish to die, he does not lose his wolfish colour, he tears at the green mountain grasses, spreading the herbs all over his wound. He fired once more at Aluda, losing no chance of fighting on. Then he flung his gun to Aluda, speaking to him one more time: ""Now let it be yours, you heathen dog, lest it fall in another man's hands."""
01_aluda_ketelauri_en.csv,"The very words dried on his lips, he lay low, sprawling on the earth. Aluda doesn't want the rifle. He burst like a woman into tears. His eyes do not covet his enemy's weapons, he does not strip the armour off. He placed the dagger by Mutsali's head (it had a handle of ivory), he put the flint gun on his chest and on his arm he laid his sabre. Aluda does not cut off Mutsali's right hand. Instead he says, ""It's wrong. Man, whom I have killed, God let your body rest in peace. The least that I can do for you is leave your arm and right hand joined. Let your hand on your heart go back to dust; the stone wall's door shall not have your hand hanging up to gladden it. Good people must have brought you up. God prolong the days of your kin."" He covered him from head to toe with his cloak, and the shield on top."
01_aluda_ketelauri_en.csv,"II. The sun had risen in the sky, the mists dispersed and left the gorges, the demons of the Caucasus crowd against the heavens' edge. Hawks and predators get up to hunt, vultures follow the eagles' path, always close when the food is free."
01_aluda_ketelauri_en.csv,"The wild goats kept to the snowy peaks, the grace of God upon their horns; the evilly cawing ravens croak, calling each other from gorge to gorge: ""The Chechen Mutsali has died, I must eat the young man's eyes, then scrape out his heart and liver to warm the surface of my wings."""
01_aluda_ketelauri_en.csv,"The midday sun had not yet sent its rays of light to Shatili, they do not light a man's descent, a sky of rock stands over him. Over the peaks a young man came, uneasy with himself; his face is clouded, heavy and dark his heart. On his saddle-bow he has hung the right arm hacked off Mutsali's brother, his silver-chased Basal rifle; here too his Khorasani sword. Now he comes to the rocky outcrop where Imeda's stone walls stand. Summer brings them the sound of gunfire, winter the crashing avalanche. Many a raincloud has burst upon them, their stones have heard black ravens croak and felt the insatiable vultures flap. No-one has undermined their fortune, no-one was able to do them evil. The burning rays of the sun above melt the infidel's very hands. The walls live today: for no snake has burrowed under their foundations. Come rain or shine, fair or foul weather, what harm could befall them; many a corpse of downy-bearded young men have they seen. Often have the slain sent a torrent of blood down to the river grove, dyeing red the evil waters of the Ardoti."
01_aluda_ketelauri_en.csv,"Whoever thirsts for enmity, let his house-door open wide, let his heart be a dam of blood, let his feet stand in the pool, let him drink not wine but blood, let him have it for his bread, let the sign of the cross be made as though he stood in the house of God, let him have a wedding in blood, let his vows be made in blood, let him invite the wedding guests, let him gather round a crowd, let his bed be made in blood, let him lay his wife by his side, may he have children in plenty, many boys and many girls, here too let him dig a grave, let him bury the corpses here."
01_aluda_ketelauri_en.csv,"You who have killed will be killed in turn, the kinfolk will not spare the killer."
01_aluda_ketelauri_en.csv,"All the women of Shatili were standing on their flat roofs watching. Aluda is greeted by his brother's three children and his brother. Many want to hear the news, telling Aluda their wish, ""May you be renowned for your deeds."" The elderly Ushisha asks Aluda how the battle went. Ketelauri relates the story of the wolf-like Inguish. ""When I left here, Ushisha, I cut across his tracks in the sand, They were two, I fired my gun, I couldn't get close enough for swords. That Mutsali, God rest his heart, must have had iron for a heart."""
01_aluda_ketelauri_en.csv,"""What are you saying?"" 'God rest a Chechen' are words forbidden by our faith."" ""I use them to praise his bravery, bravery can't be bought for money ... I fired thrice and he fired thrice, with the third I did for him: a bullet struck him in the chest and smashed his heart to smithereens; he covered up the wound with small-reed and thereupon gave up the ghost. He fought to keep body and soul together, once more he cursed me for my faith."
01_aluda_ketelauri_en.csv,"Should we say that we are men, that only we are raised by mothers, that our souls find rest, while infidels must gasp eternally in pitch. If that's what we say, we're talking drivel. The gods of the shrine know better than that. Do all speak truth who swear an oath?"
01_aluda_ketelauri_en.csv,"I couldn't bear to take the knife to cut Mutsali's right hand off, my heart revolted and wouldn't do a deed too difficult. It said, 'So be it, let your fame diminish, you prefer me to wield command.'"
01_aluda_ketelauri_en.csv,"At this the young Khevsuri men became sour as sloes. They looked angrily at Aluda. Sullenly they chided him, ""Die, you would be better dead, why do you speak such lies to us? Unbuckle your sharp-edged sword, throw it to the women to use as a shuttle; your shield can be their weaver's comb, give them your flint gun for spinning yarn, throw your pistol to the women, they can twirl it as a spindle. A Chechen has made you forswear your faith, A Chechen has made a woman of you. You killed him but left his right hand on, why then did you track him down?"""
01_aluda_ketelauri_en.csv,"They turned their backs on Aluda, with angry faces, they all went home, going straight to the upper storey. With embittered hearts they left Ketelauri alone. They called the name of Aluda lamentable, misbegotten."
01_aluda_ketelauri_en.csv,"Mindia came to Shatili, his dun horse armour-clad with bronze, a sabre buckled to his waist. He, whose hilted lance had killed a dozen Chechens, had his shield hung from his shoulder. His horse, Tsitla, is like an antlered stag, his white brow-spot is like the moon."
01_aluda_ketelauri_en.csv,"Mindia is told of Aluda's shame, the words are laced with poisonous venom. Mindia was pained, he furrowed his brow with wrinkles awesome to behold. ""Do not let your frivolous tongues call a brave young man disgraced. I'd like the truth to be as easy as I'd wish your enemies' death. We have no need of much affliction, one day's supplies suffice for me, my paths and tracks are not mixed up, I know the way through anywhere; Mindia will be with you today until the stars of the Bear have set."""
