text,anger,disgust,fear,joy,sadness,surprise,neutral
"Бай Ганьо, като се убеди окончателно, че няма възможност да се настани у Иречека на квартира, дигна си дисагите, без да чува увещанията на стопанина да ги остави у дома му, додето си намери помещение, и тръгна, съпроводен от слугата, за Nàrodny Kavàrna — кафенето, в което се събират българите студенти. Беше вече седем часа, когато той влезе в кафенето с дисагите в ръка и с калпака на главата. Иди, че не го познай кой е и откъде е! Отляво на входа, около една маса, седяха няколко студенти българи.",1,0,1,1,1,0,1
"Един от тях видя входящия съотечественик и сбута другите: „Българин, българин!“ Всички се обърнаха в момента, когато бай Ганьо спря един келнер, носещ поднос с кафета, и като се стараеше колкото е възможно повече да изкриви българските думи, за да ги направи понятни за чужденеца, попита с висок глас: „Дека овде български малчики?“ — и придружи въпроса с движение на главата и свободната си ръка. Дружен смях от лявата страна прекрати недоумението на келнера. Бай Ганьо се обърна и позна своите черноокички, чернокосички, сгушени съотечественици.",0,0,1,1,1,0,1
"— О-о! Добър ден! Тука ли сте биле? — извика той от сърце, сложи дисагите и почна да граби ръцете на студентите. — Какво ме гледате? Не бойте се, българин съм... Я ми направете място да седна.",1,0,1,1,1,0,1
"— Как ви казват, господине — полюбопитствува един от студентите.",1,0,1,1,1,0,1
— Мене ли? Защо питаш? Ганьо Балкански. Донесох във вашата Прага малко гюлово масло — ей го тука в дисагите.,1,0,1,1,1,0,1
— Тъй ли? — извика в патриотически екстаз един от по-младите студенти. — Я дайте да го видим.,0,0,1,1,1,0,1
Той наистина беше чувал само за розово масло.,1,0,1,1,1,0,1
"— Какво ще му гледаш, масло като масло — отговори бай Ганьо, — то не е за вас. Оставете вий маслото, па ми кажете друго: де да се настаня? Бях сега у бай Иречека...",1,0,1,1,1,0,1
— Тъй ли? — извика пак екзалтираният студент.,0,0,1,1,1,0,1
"— Как „тъй ли“? Че защо да не му отида? Отидох — мисля, ще си покаже човещината, ще ме покани у тях на гости. Тая вяра! Тясна ми, кай, квартирата, па не знам какво, па не знам що. Обичал, кай, българите... Той ли! Като има келепир, и бай ти Ганьо знае да обича. — Тъй ли се посреща българин? Българин!... Да не ви излъжа, нахрани ме човека. И то каква храна — нейсе, запуши я!... Къде са по-гостоприемни българите; българинът, една стая да има, пак ще те покани...",1,0,1,1,1,0,1
Някои от студентите почнаха да се сещат накъде бие бай Ганьо и чакаха от минута на минута да си открие картите. Само екзалтираният студент се отнесе съчувствено към думите му и сподели явно неговото възмущение от негостоприемството на чужденците.,1,0,1,1,1,0,1
"— Наистина, нашите българи са много гостоприемни — потвърди той с най-голяма увереност, — тукашните не искат да те знаят. Киснем тук из кафенетата...",1,0,1,1,1,0,1
"Студентът, който каза тия думи, беше много напреднал в цивилизацията, но кой знае защо не се ползуваше с особена репутация между своите другари; види се, някои грехове лежаха на душата му; говореха между другото, че много обичал „да удря келепир“. Не е за чудо! Тоз пусти грях — скъперничеството — по зараза на окръжающата домашна среда вгнездява се почти от детски години; изсушава душата на младия човек, като го превръща в най-студен егоист: нищо нежно, нищо благородно не остава у него. Материалният интерес управлява всичките действия на скъперника и определя отношенията му към окръжающите: никакво морално подбуждение не предшествува, никакво разкаяние не следва действията му, насочени без разбор на средствата към добиване на изгоди. Даже тогава, когато тия действия влекат бедствие или позор за някого, и тогава вместо угризения егоистът-скъперник сеща доволство, като че загубата на другите е негова печалба, нещастието на другите е негово щастие. Едно би смутило нашия млад егоист — да го надхитрува някой. Когато в другите народи думата „хитър“ е синоним с лукав, вероломен и прикачена на някое лице, би го понижила в мнението на обществото, у нас с епитета хитър се кичат като с най-почтена декорация: „Брей! Хитро момче излезе, да е живо на баща си, всинца ни измами! Не можахме да го излъжем! Ашколсун. Браво!“",0,0,1,1,1,0,1
"Никакви действия и отношения нямаха смисъл за Бодкова — тъй се казваше той, — ако от тях не произтичаше нещо   кьораво,   някой келепир. (Дали има в европейските езици думи, съответствующи на тия, в това им значение?) Ако посещаваше тамошните семейства, това не го правеше от общителност, от желание да се запознае с начина на живота у по-цивилизованите кръгове; умствените и нравствените интереси на това общество не само че не го занимаваха, но му бяха и в тягост — те като че бяха скучни интервали, нестърпими паузи, които го разделяха от целта на посещенията му — от кьоравото: я някое угощенийце, я някоя разходка на тяхна сметка. Той не можеше да си представи познанство с жени без задни мисли. Държеше цял списък на моми — коя колко зестра има; друго не го интересуваше в това отношение. Също така интересът определяше отношенията му към другарите. Ласкателства, злословия, интрижки и доноси бяха оръдията на неговите изгоди. Даже такива неща като национални и племенни симпатии и антипатии му служеха само да извлича лична полза. Неведнъж е бъркал той в кесиите на разни славянски комитети ту като „от Батак“, ту като „емигрант“. Но за тия работи Асланов е по̀ майстор.",0,0,1,1,1,0,1
"Такъв беше екзалтираният студент, който поддържа бай Ганя в мнението му за егостоприемството на чужденците. — Да, киснем тука из кафенетата, никой не ни кани на гости — повтори той в угода на бай Ганя.",1,0,1,1,1,0,1
"— Ами ти де искаш да те оставят да киснеш? — обади се с презрителна усмивка един студент с жлъчен изглед, който, види се, отдавна таеше ненавист към младия егоист. — На ръце ли искаш ти да те носят? Защо? Затуй ли, че неуспял още прага на къщата им да прескочиш, ти ще закачиш първо слугинята, която те посрещне в коридора! Затуй ли, че в тяхното общество ти или като дъб мълчиш, или разтваряш уста само да бръщолевиш пошлости и глупости? Затуй ли, че в лицето им ще ги възхваляваш до небеса, а зад гърба им ще ги злословиш? Затуй ли, че ще им пуснеш прах в очите и ще се препоръчаш за син на милионерин-фабрикант или притежател на кораби, когато баща ти има два чарка за гайтан или две пробити враници — само за да можеш да обаеш родителите и да увлечеш дъщеря им? Защо ще те приемат с разтворени обятия? Кой си ти? Какъв си им? Кому в очите пъхаш твоето гостоприемство? И какво е туй твое прехвалено гостоприемство! — Туй ли, че българинът ще ти постеле мазна постелка и ще те завие със съмнително алище? Ах, оставете, ради бога, тия дивашки самохвалства! Не е ли време да си отворим вече очите?",0,0,1,1,1,0,1
"— Какво си се запалил бе? Сега ли му намери времето да се караш — обади се един от студентите, — когато ни е дошъл гост?",0,0,1,1,0,0,1
"— Нека се поизприкаже човека, пари не иска я? — успокои го бай Ганьо с този типичен аргумент: „П а р и   н е   и с к а   я!“ Може да говори, каквото ще, да върши, каквото ще, само пари да не иска, само да не се косва до нашия джеб, до нашите интереси. Може и да лъже, пари не иска я!",0,0,1,1,1,0,1
"Но след този случаен инцидент не можа вече да се поддържа дружен разговор. Компанията утихна и един след други почнаха да си разотиват. Останаха от българите само бай Ганьо и екзалтираният студент, който не искаше да пропусне случая да извлече някоя полза от своята случайна среща с българския търговец на розово масло. — Претъркули се тенджурата, че си намери капака.",1,0,1,1,1,0,1
"Не се измина един час, и студентът успя така да наклепе другарите си пред бай Ганя, щото го накара от все сърце да извика: „Ашколсун кьопоолар!“ След още един час бай Ганьо беше вече в стаята на студента, който умя доста изкусно да експлоатира в своя полза дохождането на гостенина, когото препоръча на хазяите си за свой роднина, милионер, който „има сума фабрики за розово масло“. Той успя да заемне от хазяйката — на която не беше плащал доста отдавна наема за стаята — десет гулдена. Додето в едната стая студентът превъзнасяше богатствата на бай Ганя, в съседната стая бай Ганю беше вече съблякъл антерията си и търсеше в нея нещо с голямо внимание, като мъмреше под носа си: „Пак се навъдил тоя пусти гад.“ Понятието за чистота не е развито в твърде висока степен у бай Ганя. „Хич жив човек без гад бива ли?“ — казват старите хора у нас и успокоени с тази аксиома, не препятствуват твърде усърдно на размножаването на животинките. Па и защо ще се лишават от едно такова удоволствие: пекнало слънце, че защо му е туй слънце, ако не може да излезе на чардака, да се изтегне на рогозката, да кихне два-три пъти от праха й, че да дойде баба му, че да си сложи главата на коляното й, па тя да си завре костеливите пръсти с траурни нокте в косата му и като че требе ориз, да почне чук! — отсам, чук! — оттатък, че като се изплашат животинките, че като плъзнат по главата, па едно приятно гъделичкане, че като запее бабата, а онова ти слънце балканско пекнало! Идилия...",1,0,1,1,1,0,1
"Бай Ганьо, след като свърши своите ентомологически издирвания, възстанови си тоалета и без да почука, влезе в съседната стая, но тозчас извика: „Пърдон!“ — и имаше защо: той завари в твърде нежно vis a vis студента и дъщерята на стопанката — те бяха се прегърнали, както подобава на две млади влюбени сърца. Момата, засрамена, избяга в другата стая.",0,0,1,1,1,0,1
— А бе защо влизаш така? Засрами момичето — каза с ироническо подмигване студентът.,1,0,1,1,1,0,1
"— Ударил си келепира! — пошепна таинствено бай Ганьо с очи, светнали като на манастирски котарак. — Лъскава, дявол да я вземе! Слугиня ли е?",1,0,1,1,0,0,1
— Каква слугиня! Дъщеря на хазяйката!,1,0,1,1,0,0,1
"— Тъй ли? Тука не можеш да ги разбереш коя е слугиня, коя е господарка, все лъскави, все чисто облечени. Изпречи се някоя насреща ти, хили се така мазно-мазно, мислиш, слугиня е, закачиш я, вземеш си беля на главата; изпречи се друга, хубавичка, смирена, мислиш, ха това е господарката, станеш й на крака, поканиш я да седне, тя се срами — хелбетя! — говориш й с политика, па сетне я видиш, че ти чисти ботушите!",0,0,1,1,1,0,1
"От разказите на студента, акомпанирани с разни жестове, с които той украшаваше и даваше повече сила и значение на думите си, бай Ганьо узна, че младият момък от няколко месеца под вид на чиста любов атакира с една неотразима настойчивост дъщерята на своята хазяйка-вдовица.",1,0,1,1,1,0,1
