text,anger,disgust,fear,joy,sadness,surprise,neutral
"— Туй, дето го разказа Цвятко — обади се срамежливият Илчо, — то е по-подирна работа, пък аз зная, че бай Ганьо по-рано е дохождал в Прага, бавил се е дълго време и е продал доста розово масло. Искате ли да ви разкажа?",0,0,1,1,1,0,1
"— Щом е за бай Ганя, недей пита, разказвай! — отговорихме ний.",1,0,1,1,1,0,1
"— Добре. Слушайте тогава. Пристигва бай Ганьо от Виена в Прага. Слиза на станцията, нарамва си дисагите и излиза на улицата. Файтонджиите се спущат да му предлагат услугите си — той им прави знак с глава, че не ще. Те разбират знака му за утвърдителен и един файтон се изпречва отпреде му. Бай Ганьо се сърди, блещи се и прави сърдити жестове. Това забелязва полицейският и заповядва на файтоните да се оттеглят. Мисли си бай Ганьо от кого да узнае де живее Иречек, нашият историограф. Иречек е живял в България, обича българите, ще иде бай Ганьо у него: „Добър ден“ — „Дал ти бог добро“ — и може да го покани в къщата си; защо ще си дава паричките по хотели? — Додето си мисли така, пред него се изпречва един трегер с червена шапка и предлага да му носи дисагите. Бай Ганьо го пита знае ли де живее Иречек, трегерът отговаря отрицателно, по дава надежда, че ще може да се намери, и пак простира ръце да поeме дисагите. Бай Ганьо не му ги дава, едно, защото мускалите са вътре и може „да запраши нанякъде“ и, друго, гледа го облечен добре, кой знае колко ще го оскубе.",1,0,1,1,1,0,1
"— Ваша милост, вървете напред, аз подире ви — казва вежливо бай Ганьо. — Оставете дисагите, аз ще ги нося. Тази вежливост бай Ганьо я пуща със сметка: хем ще предразположи трегера към себе си, хем ще му покаже, че не е някой голям и богат човек, та да не мисли   о н з и   да го оскубе.",1,0,1,1,1,0,1
"Вървят, разпитват по кръстопътищата де живее Иречек; най-сетне сетил се някой, че въпросът е за професор Иречек, казал им де да попитат, попитали и го намират. Бай Ганьо казва на трегера едно ""да си жив, благодарим"" и влиза в квартирата на Иречека.",1,0,1,1,1,0,1
"— О-о! Добър ден, бай Иречек, как си, добре ли си? — извиква бай Ганьо с един най-приятелски тон, щом влиза в кабинета на стопанина. Последният му подава зачудено ръка, поканва го да седне и се сърди на своята памет, която не го подсеща кой е този любезен приятел.",1,0,1,1,1,0,1
"— Не ме ли познаваш? — припомня бай Ганьо, като смесва ту ""ви"",ту ""ти"". — Вий нали бяхте министър в София? — Да. — Е и аз съм оттам! — заключава тържествено бай Ганьо. — То се казва емишерии сме, хе, хе, хе, ами как! Помниш ли статията във в. „Славянин“?",1,0,1,1,1,0,1
"— Да, да, спомням си — отговаря сдържано-снизходително Иречек.",1,0,1,1,1,0,1
"— Ей че бяха те нацапали!... Ама ти си гледай кефа, хич да не те е еня! Аз колко съм ви хвалил!... Те викат Иречек такъв, Иречек онакъв. — ""Да ме прощавате — викам, — не е тъй.""",1,0,1,1,1,0,1
"Иречек познава добре българите и затова никак не се учудва на тази фамилиарност на бай Ганя. Разговорът продължава няколко минути в този тон, сетне минува на по-практическа почва: бай Ганьо хвали квартирата на стопанина, загатва му доста осезателно, че „най-сетне има място и още един странен човек даже да се прибере тука“, говори му за гостоприемството на българите, изказва съжаление, че „виж, другите не са като нас, българите; чужденец да влезе в българска къща, ще го нахранят, ще го напоят, ще му постелят“.",1,0,1,1,1,0,1
"Иречек се старае да му внуши, че квартирата е тясна за домашните му. Бай Ганьо си прави оглушки и развива темата за българското гостоприемство. От тази тема разговорът се извива към търговийката на бай Ганя. Той съобщава на стопанина, че е донесъл за продан розово масло, и му заявява: „Утре, ако щеш, води ме по всичките фабрики, аз съм съгласен; ще ми превеждаш, че не знам езика, а?“",1,0,1,1,1,0,1
"Иречек бърза да отговори, че не е запознат с фабрикантите на етерни масла, понеже занятията му са съвсем от други род, а освен това няма свободно време, но ще му каже де се събират българите студенти, та измежду тях някой може да му услужи.",1,0,1,1,1,0,1
"— Ако щете, санким — допълня бай Ганьо, — няма да те пресилвам. Аз ще дам и на госпожата (тука ли е тя?) един мускал масло. Познавам я и нея, как не (Иречек не може да се начуди за коя госпожа е думата). Па ако имате тука роднини, приятели, кажете им, че съм донесъл масло — то не е срамота! Аз ще се навъртам по-често около вас, ще си приказваме за България. Па ако обичате, съгласен съм и у вас да остана, додето съм в Прага. А?",1,0,1,1,1,0,1
"— Извинете, но...",0,0,1,1,1,0,1
"— Казвам, санким, ако обичате — обяснява сплетено бай Ганьо, — и мен ми е по-добре на хотела, ама хайде, рекох, Иречек — наш човек...",1,0,1,1,1,0,1
"— Благодаря за вниманието; аз бих ви задържал на драго сърце у дома, но не разполагам с лишни помещения. Днес обаче вий сте наш гост и ще обядвате у нас.",1,0,1,1,1,0,1
"— Да обядваме, защо да не обядваме! — съгласява се бай Ганьо. — И ваша милост, казва се, ако не от мойта — от българска софра все сте яли.",1,0,1,1,1,0,1
"Иречек е зает с една спешна работа, която с влизането на бай Ганьо се пресича. Стопанинът седи като на бодли и не знае как по деликатен начин да експедира временно сладкодумния си гост. Той звъни, явява се един слуга, комуто поръчва да съобщи на домашните, че им е пристигнал гостенин от България. Влиза след малко майка му. Бай Ганьо едва се повдига от стола си, прави с ръка едно двойно движение към челото си и снизходително изговаря: „О, здрасти, здраво-живо, дайте да се похванем, ха така, по български. Как сте още? Радвам се.“",1,0,1,1,1,0,1
Госпожата го приветствува любезно и с цял ред въпроси показва жив интерес към отечеството на гостенина.,1,0,1,1,1,0,1
"— Е, кажете сега правичката — пита бай Ганьо, — къде е по-хубаво, в Прага ли, в София ли?",0,0,1,1,1,0,1
