text,anger,disgust,fear,joy,sadness,surprise,neutral
"Оркестърът свиреше румънската „Дойна“. По-право казано, свиреше само Анчето, с флейта соло, а другите приглашаха. Ний слушахме от вътрешния салон. Ама, ще речете, кои са тези ний? Кои ли? Известно е кои: Сенаторът, Отело, Стувенчо и аз. Пред нас стърчеше едно дълго шише бяло Chateau Sandrovo и друго Giesshuebler. Безгрижно разположени около масата, с папироски в уста, ний ловяхме фиоритурите на „Дойна“ и бяхме се предали на приятно far niente. Утре е неделя — няма работа, може да поседим и по-късничко. Музиката сносна, слечинките хубавички, ний — попревтасали ергени. Тамам!",1,0,1,1,1,0,1
"Седим си така и по едно време флейтата задразни ухото ми с няколко фалшиви ноти, същевременно и целият оркестър сфалшиви. В този същия миг Стувенчо се изсмя и извика: „Пустият му Отело! Страшен зевзек! Я го вижте!...“ Обръщаме се веднага двамата със Сенатора и какво да видим! Дявол Отело! Отде му идат на ум тия комедии. Той станал, без да го забележим, поискал едно парче лимон и като привлякъл с някои знакове флейтистката, без да го забележат други, почнал да я дразни, да й прави оскомина с лимоновия сок. Е, хелбетя, младо момиче, дощяло й се киселичко, напълнили се устата й със слюнки, свили й се устните — иди подир туй, че свири на флейта! Смях...",1,0,1,1,1,0,1
"Музиката престана. От улицата се зачу крясъкът на едно хлапе: „Но-ви ве-стни-ци Народно величие-е!“ Какво Народно величие? Има си хас! Заразени със смях от комедията с лимона, ний отново прихнахме да се смеем. В този момент ето че и Гедрос довтаса.",1,0,1,1,1,0,1
"— О, Гедрос, здрасти! Сядай! Винце искаш ли?",0,0,1,1,0,0,1
"— О, Отело, здрасти, здрасти, пиленце. Я си обърши носленцето — занежничи вечно веселият Гедрос.",0,0,1,1,1,0,1
"— Гедрос, какъв е този вестник, сега викаха из улицата?",0,0,1,1,0,0,1
— Как! Мигар вий не знаете за вестника на бай Ганя Балкански?,1,0,1,1,0,0,1
— Зевзек!,1,0,1,1,0,0,1
"— Сериозно ви казвам. Ганьо Балкански, редактор-стопанин на вестник „Народно величие“. А-а, то е цяла история. Мигар не знаете?",0,0,1,1,0,0,1
— А бе ти сериозно ли говориш?,0,0,1,1,0,0,1
"— Сериозно бе, брате. Чакайте да ви разкажа. Днес ми разправиха тази история подробно и аз ще ви я предам тъй, като че съм бил там.",1,0,1,1,1,0,1
Разпоредихме се да затворят вратата на вътрешния салон и Гедрос почна. Ето какво ни разказа той:,1,0,1,1,1,0,1
