text,anger,disgust,fear,joy,sadness,surprise,neutral
"Irakli Kupradze - The anti-Georgian ""Dream"" taking the Minister of Defense to the empty shore of Anaklia, where nothing is happening, the photoshoot and ministers walking in circles, is ridiculous propaganda that we will not believe! (07.05.2026, 13:56)",1,0,0,0,0,0,1
"""The anti-Georgian 'Dream' taking the Minister of Defense to the empty shore of Anaklia yesterday, where no work is being carried out, the photo session, and the 'Georgian Dream' minister walking in circles is ridiculous propaganda that we, the citizens of Georgia, will not believe,"" stated Irakli Kupradze, General Secretary of ""Lelo-Strong Georgia,"" at a briefing.",1,0,0,0,0,0,1
"According to him, the Anaklia Port was supposed to receive its first ship in 2020, but today we see a non-existent project, failed negotiations, and Western investors expelled from the country.",0,0,0,0,0,0,1
"The anti-Georgian ""Dream"" has lost itself in its own lies. They are drowning in the propaganda and lies they produce. Yesterday, stories were spread through the anti-Georgian ""Dream’s"" propaganda outlets, claiming that the construction of the Anaklia Port has supposedly begun. This is yet another bluff and trick by Bidzina Ivanishvili, which indicates that the statements made by ""Georgian Dream"" over the past six years were lies. For the umpteenth time—probably one of several dozen instances—they have announced that the construction of the Anaklia Port has begun today. In reality, everything is a lie, propaganda, and a bluff by Bidzina Ivanishvili.",0,0,0,0,0,0,1
"In 2024, amidst another similar trick, Bidzina Ivanishvili and his propaganda machine came out and stated that in just a few days, a contract would be signed with a Chinese consortium, which would then begin construction. Today, it is once again confirmed that every promise made and every date given thus far was a lie. It is nothing but hollow propaganda from Ivanishvili and the anti-Georgian ""Dream.""",0,0,0,0,0,0,1
"Today, in 2026, there is neither an investor nor a completed and built Anaklia Port. The master plan and general plan, which should have been agreed upon multiple times, no longer exist. Both this general plan and the master plan were thrown into the trash. The Ministry of Economy ordered a new so-called master plan, through which Ivanishvili and his anti-Georgian ""Dream"" are calling the very purpose and effectiveness of the project into question.",0,0,0,0,0,0,1
"Yesterday, the act of the anti-Georgian ""Dream"" taking the Minister of Defense to the empty shore of Anaklia, where no work is being carried out, the photo session, and the ""Georgian Dream"" minister walking in circles is ridiculous propaganda that we, the citizens of Georgia, will not believe. The fact is: while the Anaklia port should have received its first ship in 2020, today we see a non-existent project, failed negotiations, and Western investors—American and European investors—expelled from the country. Under these conditions, it is impossible for Ivanishvili to build the Anaklia port. He does not want to build the Anaklia port; he has an interest in Georgia losing this vital strategic asset.",1,0,0,0,0,0,1
"A window of new opportunities has clearly opened, as evidenced by our partners' once again loudly voiced interest in the Black Sea. Ivanishvili is causing the country to lose this opportunity, attempting to get by through propaganda.",0,0,0,0,0,0,1
"""Lelo Strong Georgia"" is a political party that is the main supporter of this national and strategic facility—the project called ""Anaklia."" We have a concrete plan for how the Anaklia project should be built. After coming to power, the very first step must be to declare Anaklia Port a project of national and strategic importance. All contracts must be public, not behind a ""black curtain"" as Ivanishvili does, whether it be ""Arab cities"" or others. The presence of Chinese and Russian investments, which could potentially contradict Georgia's national interests, must be declared unacceptable. Anaklia Port must be built with state involvement, based on the principle of cooperation with Western and American partners.",0,0,0,0,0,0,1
"„რამდენმა მინისტრმაც არ უნდა ისეირნოს ანაკლიის სანაპიროზე, სადაც არანაირი სამუშაოები არ მიმდინარეობს, ჩვენ პორტს აუცილებლად ავაშენებთ“, - აღნიშნავს კუპრაძე.",0,0,0,0,0,0,1
"As a reminder, yesterday, the Minister of Economy and Sustainable Development Mariam Kvrivishvili, together with Vice Prime Minister and Minister of Defense Irakli Chikovani, inspected the ongoing works at the Anaklia Port. As the Minister of Economy noted, ""the process has already entered a fairly active phase.""",0,0,0,0,0,0,1
