Source File,Content,Translated Content
01_deputy_economy_minister.csv,"ვახტანგ ცინცაძე - აზიის განვითარების ბანკის ანგარიშში ხაზგასმულია საქართველოს მიმზიდველი ბიზნესგარემო, ასევე მიმდინარე ინფრასტრუქტურული პროექტები, მათ შორის საპორტო და სარკინიგზო მიმართულებით","Vakhtang Tsintsadze - The Asian Development Bank report highlights Georgia's attractive business environment, as well as ongoing infrastructure projects, including port and railway projects"
01_deputy_economy_minister.csv,"აზიის განვითარების ბანკმა აზიის ეკონომიკური პერსპექტივების ანგარიში გამოაქვეყნა, რომლის თანახმად, 2025 წელს ეკონომიკური ზრდა იყო საკმაოდ მაღალი – 7.5 პროცენტი, ხოლო 2026 წელს, მიმდინარე კონფლიქტების ფონზე, აზიის განვითარების ბანკი ელოდება, რომ საქართველოში ეკონომიკური ზრდა 5.5 პროცენტი იქნება, რაც წინა წლის პროგნოზთან შედარებით 0.5 პროცენტული პუნქტით გაუმჯობესებული მაჩვენებელია, – ამის შესახებ ეკონომიკისა და მდგრადი განვითარების მინისტრის მოადგილემ, ვახტანგ ცინცაძემ განაცხადა.","The Asian Development Bank has published the Asian Economic Prospects Report, according to which economic growth in 2025 was quite high – 7.5 percent, and in 2026, against the backdrop of ongoing conflicts, the Asian Development Bank expects economic growth in Georgia to be 5.5 percent, which is an improvement of 0.5 percentage points compared to the previous year's forecast, - said Deputy Minister of Economy and Sustainable Development Vakhtang Tsintsadze."
01_deputy_economy_minister.csv,"როგორც მინისტრის მოადგილემ აღნიშნა, აზიის განვითარების ბანკი ყურადღებას ამახვილებს მიმდინარე ანგარიშის დეფიციტის რეკორდულად დაბალ დონემდე შემცირებაზე, ასევე საერთაშორისო რეზერვების რეკორდულად მაღალ მაჩვენებელზე.","As the Deputy Minister noted, the Asian Development Bank is focusing on reducing the current account deficit to a record low, as well as on the record high level of international reserves."
01_deputy_economy_minister.csv,"ვახტანგ ცინცაძის განცხადებით,  2026 წელს აზიის განვითარების ბანკი ელოდება, რომ საქართველოში საშუალო ინფლაციის დონე 3.8 პროცენტი იქნება, რაც წინა წელთან შედარებით შემცირებული მაჩვენებელია.","According to Vakhtang Tsintsadze, in 2026, the Asian Development Bank expects the average inflation rate in Georgia to be 3.8 percent, which is a decrease compared to the previous year."
01_deputy_economy_minister.csv,"„აზიის განვითარების ბანკი ასევე ხაზგასმით აღნიშნავს, რომ საქართველო ისწრაფვის, გახდეს სავაჭრო, ლოგისტიკური და სატრანსპორტო ჰაბი. ამ მიმართულებით ყურადღება მახვილდება არაერთ რეფორმაზე, რომელიც ხელს უწყობს, მათ შორის, საბაჟო და სხვა პროცედურების გაუმჯობესებას. ბანკი ასევე ხაზს უსვამს იმ ინფრასტრუქტურულ მიღწევებს, რომლებიც საქართველოს გააჩნია როგორც საპორტო, ასევე სარკინიგზო მიმართულებით“, – განაცხადა ვახტანგ ცინცაძემ.","""The Asian Development Bank also emphasizes that Georgia aspires to become a trade, logistics and transport hub. In this direction, attention is focused on a number of reforms that contribute, among others, to the improvement of customs and other procedures. The Bank also emphasizes the infrastructural achievements that Georgia has in both the port and railway sectors,"" said Vakhtang Tsintsadze."
01_deputy_economy_minister.csv,"ეკონომიკის მინისტრის მოადგილის ინფორმაციით, ADB-ს ანგარიშში ხაზგასმულია საქართველოში არსებული მიმზიდველი ბიზნესგარემო, ყურადღება გამახვილებულია თავისუფალ სავაჭრო შეთანხმებებზე, რომლებიც საქართველოს გააჩნია, ასევე იმ მექანიზმებზე, რომლებიც უზრუნველყოფს ინვესტორთა დაცულობას, რაც, საბოლოო ჯამში, ზრდის როგორც ადგილობრივი, ისე საერთაშორისო ინვესტორების  ნდობას და მიმზიდველობას საქართველოსადმი.","According to the Deputy Minister of Economy, the ADB report highlights the attractive business environment in Georgia, focusing on the free trade agreements that Georgia has, as well as the mechanisms that ensure investor protection, which ultimately increases the trust and attractiveness of both local and international investors in Georgia."
02_georgia_to_recognise.csv,"მთავრობის გადაწყვეტილებით, 2010 წლამდე გაცემული დიპლომების აღიარების შესახებ საკანონმდებლო ცვლილებები მომზადდება","By government decision, legislative amendments will be prepared regarding the recognition of diplomas issued before 2010"
02_georgia_to_recognise.csv,"საქართველოს მთავრობის გადაწყვეტილებით, პარლამენტს წარედგინება საკანონმდებლო ცვლილებები, რომელთა საფუძველზეც ათასობით მოქალაქეს მოუგვარდება 2010 წლამდე გაცემული დიპლომის აღიარებასთან დაკავშირებული პრობლემები, – ამის შესახებ საქართველოს განათლების, მეცნიერებისა და ახალგაზრდობის მინისტრმა, გივი მიქანაძემ განაცხადა.","According to the decision of the Georgian government, legislative amendments will be submitted to the Parliament, based on which thousands of citizens will be able to resolve problems related to the recognition of diplomas issued before 2010, - stated the Minister of Education, Science and Youth of Georgia, Givi Mikanadze."
02_georgia_to_recognise.csv,"როგორც მინისტრმა აღნიშნა, ცვლილების თანახმად, 4-წლიანი დასწრებული და 5-წლიანი დაუსწრებელი სწავლების აღიარება მოხდება თანაბრად.","As the minister noted, according to the change, 4-year full-time and 5-year part-time studies will be recognized equally."
02_georgia_to_recognise.csv,"მისი თქმით, ცვლილება შეეხება სტუდენტებს, რომლებიც უნივერსიტეტში აღიარებულ რეჟიმში ჩაირიცხნენ და სწავლა არაღიარებულ რეჟიმში დაასრულეს, ასევე, მოქალაქეებს, რომლებიც საგანმანათლებლო დაწესებულებებმა ლიცენზიის მოპოვებამდე ჩარიცხეს უნივერსიტეტში.","He said that the change will affect students who enrolled in a recognized university and completed their studies in an unrecognized regime, as well as citizens who were enrolled in a university before educational institutions obtained a license."
02_georgia_to_recognise.csv,"„გვქონდა ასეთი მოცემულობა – ჩვენი მოქალაქეები 4-წლიან პროგრამაზე გადიოდნენ ზუსტად იმავე რაოდენობის საგნებს და იღებდნენ იმავე კვალიფიკაციას, როგორსაც 5-წლიან დაუსწრებელზე. აქამდე არსებული კანონმდებლობის თანახმად, 5-წლიანი უთანაბრდებოდა მაგისტრის ხარისხს, ხოლო 4-წლიანს ენიჭებოდა ბაკალავრის ხარისხი. ცვლილებების საფუძველზე, ის, ვინც 4-წლიანი პროგრამა დაასრულა, მაგისტრის ხარისხთან გათანაბრებულ დიპლომს მიიღებს, რაც მნიშვნელოვნად შეუწყობს ხელს მოქალაქეთა დასაქმებას მათთვის სასურველი მიმართულებით.","""We had this situation - our citizens took exactly the same number of subjects in a 4-year program and received the same qualification as in a 5-year part-time program. According to the previous legislation, a 5-year program was equivalent to a master's degree, and a 4-year program was awarded a bachelor's degree. Based on the changes, those who completed a 4-year program will receive a diploma equivalent to a master's degree, which will significantly facilitate the employment of citizens in their desired field."
02_georgia_to_recognise.csv,"2010 წლამდე, სანამ ერთიანი სისტემა ჩამოყალიბდებოდა, განათლების სფეროში არ არსებობდა რეესტრი, რომელიც სტუდენტების ინფორმირებას უზრუნველყოფდა. იყო შემთხვევები, როდესაც კონკრეტული უნივერსიტეტები, რომლებსაც არ ჰქონდათ აკრედიტაცია მინიჭებული, არ ეუბნებოდნენ აბიტურიენტებს ამის შესახებ და მათ ისე რიცხავდნენ. შემდგომში, როდესაც გასცემდნენ დიპლომს, კურსდამთავრებულებს უკვე ამ დოკუმენტის აღიარებაზე ექმნებოდათ პრობლემები.","Until 2010, when a unified system was established, there was no register in the education sector that would ensure the information of students. There were cases when specific universities that were not accredited did not inform applicants about this and enrolled them anyway. Later, when they issued a diploma, graduates had problems recognizing this document."
02_georgia_to_recognise.csv,"ამასთან, რიგ უმაღლეს საგანმანათლებლო დაწესებულებებს ჰქონდათ ავტორიზაცია გარკვეული პერიოდის განმავლობაში და შემდეგ სწავლის პერიოდში შეუწყდათ. ამის შესახებაც არ იყვნენ ინფორმირებულნი სტუდენტები და შემდგომში ამ უნივერსიტეტდამთავრებულ ადამიანებს ჰქონდათ პრობლემები.","In addition, a number of higher education institutions had authorization for a certain period of time and then had it terminated during the study period. Students were not informed about this either, and these university graduates subsequently had problems."
