text,anger,disgust,fear,joy,sadness,surprise,neutral
IPN_news8,0,0,0,0,0,0,1
"The classification of so-called small wineries is changing - a small winery is defined as a type of wine enterprise whose annual production does not exceed 25,000 liters of wine (16.04.2026, 16:24)",0,0,0,0,0,0,1
"The classification of so-called small wineries is changing - a small winery is defined as a type of wine enterprise whose annual production does not exceed 25,000 liters of wine.",0,0,0,0,0,0,1
"In addition, organoleptic testing of all categories of alcoholic beverages with a protected designation of origin produced in Georgia, wines intended for export and sale on the local consumer market, will be mandatory. This requirement will not apply to wines produced in small wine cellars.",0,0,0,0,0,0,1
"The relevant amendments are being made to the Law on Vine and Wine, which was prepared by the Ministry of Environmental Protection and Agriculture. The draft was submitted to the Parliament by the government.",0,0,0,0,0,0,1
"According to the project, the labeling of certified alcoholic beverages intended for sale will be mandatory. The Wine Agency will implement the labeling in accordance with the rules established by the Minister of Environmental Protection and Agriculture.",0,0,1,0,0,0,1
"Under the current Law on Vine and Wine, a small winery was considered an entrepreneur who had a traditional family winery and whose annual production did not exceed 40,000 liters. With the amendments, this number is reduced from 40,000 to 25,000 liters.",0,0,0,0,0,0,1
"""Since the concept of a small winery and excessive production has literally lost its meaning, there is a need to change this term and reduce the amount of wine produced in a small winery.""",0,0,0,1,0,0,1
"It should be noted that the aforementioned wine, with its organoleptic characteristics and taste properties, has a general impact on the reputation of Georgian wine, both in local and international markets. To regulate this issue, it is important to add a new category - natural wine, instead of house wine, which will not be subject to mandatory organoleptic testing only if it is produced in a small cellar, and at the same time, the appropriate sign for natural wine will be placed on the label of the aforementioned wine, which will provide advance information to the consumer about the product itself.",0,0,0,0,0,0,1
"In addition, it is important to maintain the quality and reputation of Georgian wine in both local and international markets, and accordingly, to ensure the delivery of a high-quality product to consumers, it is necessary for all categories of wine - both those intended for export and for sale in the local market - to be subjected to organoleptic testing.",0,0,1,0,0,0,1
"""Based on the above, in order to regulate the issue and implement appropriate mechanisms, it is advisable to introduce markings on alcoholic beverages and expand the scope of organoleptic testing,"" the Ministry of Environmental Protection and Agriculture explains in the explanatory note attached to the draft law.",0,0,0,0,0,0,1
