text,anger,disgust,fear,joy,sadness,surprise,neutral
"Shalva Papuashvili - Some European bureaucrats don't understand geography, they think they can jump over Georgia and connect Europe with Asia - no one has ever won a fight with geography (06.05.2026, 17:39)",0,1,0,1,0,0,1
Some European bureaucrats think that Georgia can be jumped over and connected to Europe and Asia - no one has ever won a battle with geography! - Parliament Speaker Shalva Papuashvili stated this today.,0,0,1,1,1,0,1
"According to Papuashvili, ""those bureaucrats who think they can achieve anything by bypassing Georgia and not seeing it will once again be defeated by geography.""",0,0,1,1,1,0,1
"“Centuries have been like this - the Silk Road did not pass through here in vain... It passed because then, as now, it was the shortest and safest connecting route between Europe and Asia. Some bureaucrats do not understand geography. As we saw in one of the stories before, among them, the French Minister of European Affairs could not find Iran on the map. They also cannot find where Georgia is. Some European bureaucrats think that you can jump over Georgia and connect Europe with Asia - no one has ever won a fight with geography,” said Shalva Papuashvili.",0,1,0,1,1,0,1
"Shalva Papuashvili - In the form of the European Parliament, we have the reincarnation of the Congress of People's Deputies of the Soviet Union, while we think European, as a democratic country, there is a value gap between us (06.05.2026, 17:46)",0,0,1,1,1,0,1
"""In the form of the European Parliament, we have the reincarnation of the Congress of People's Deputies of the Soviet Union. There is a value gap between us. The Georgian people have nothing in common with people with a Soviet mentality, Gorbachev's comrades-in-arms and people distinguished by fascist statements,"" Parliament Speaker Shalva Papuashvili told journalists in response to a question on the report on Georgia adopted by the European Parliament's Foreign Affairs Committee.",0,0,1,1,1,0,1
"As Papuashvili noted, the Georgian side has less and less to talk about with the European Parliament.",0,0,1,1,1,0,1
"""We see that we have less and less to talk to these people. We are at two different poles in terms of values. In the form of the European Parliament, we have a reincarnation of the Congress of People's Deputies of the Soviet Union, in the full sense of the word, with everything - aesthetics, with the Russian accent of Rasa Yuknevichian, absolutely everything - it is a complete reincarnation of the Congress of People's Deputies, and we think European, we think as a democratic country, so there is a value gap between us. That kind of value clash that is happening in the European Parliament today, we have nothing in common with it and we will never have anything.",0,0,1,1,1,0,1
"""This institution of the European Union must be changed qualitatively so that the Georgian Parliament and Georgia can have any kind of relationship with it. The Georgian people have nothing in common with people with a Soviet mentality, Gorbachev's comrades-in-arms, and people distinguished by fascist statements,"" Papuashvili said.",1,0,1,1,1,0,1
"Shalva Papuashvili - Zelensky has included the Georgian Prime Minister in the sanctions list and now he had to come and talk to him - this shows how wrong the Ukrainian government's policy towards the Georgian people was (05.05.2026, 14:59)",0,1,0,1,0,0,1
"""I think the initiative taken by President Zelensky to meet with the Prime Minister of Georgia shows that any policy that is inherently unjust is doomed to failure,"" said Shalva Papuashvili, Speaker of the Parliament of Georgia.",0,0,1,1,1,0,1
He said that the Ukrainian President has included Georgian Prime Minister Kobakhidze on the sanctions list and now he had to go and talk to him.,1,1,1,1,1,0,1
"""I think this itself speaks to how wrong the policy of the Ukrainian government was towards the Georgian people and gives me hope that this is a sign of rethinking, that acting against the Georgian people does not yield results and betting on the forces that are fed by the betrayal of the Georgian people will not bring good results. Once again, we have always said, and not only in relation to Ukraine, but also in relation to all those countries and governments that are engaged in various unfair policies towards the Georgian population, that we remain in the format of one-sided friendship, which means that we are right in these relations. Whoever took the wrong step towards Georgia will, in the end, hopefully, realize the error of their step. We are always ready to reconsider all these relations.",0,1,1,1,1,0,1
"For more than 4 years, unfortunately, we have seen a policy from the Ukrainian government that is not only directed against the Georgian people, but also does not serve the interests of the Ukrainian people. For 4 years, we have seen that this relationship has reached the point where it is precisely due to the decision of the Ukrainian government. We have always emphasized in this relationship that Georgia and the Georgian government have always supported the Ukrainian people and Ukraine, there is no resolution that we have not supported. If anyone has a step to take and correct, it is the Ukrainian government.",0,1,1,1,1,0,1
"When you impose sanctions on government officials who stand by your country and people, this is anything but an expression of gratitude. As for other behaviors, we were all witnesses to all this, we saw it with our own eyes and heard it with our own ears when President Zelensky directly demanded that the Georgian government organize fighters and send them to fight in Ukraine, thus openly engaging, as a party, in the Russian-Ukrainian war. This is called “drag into war” in Georgian, I don’t know what they call it in Ukrainian,” Papuashvili said.",0,0,1,1,0,1,1
"Shalva Papuashvili - It is symbolic that a few days before May 9, Yuknevichian, who is distinguished by his fascist statements, is the author of the resolution - the European Parliament presents itself as the successor to the People's Congress of the Soviet Union (05.05.2026, 14:52)",1,0,1,1,1,0,1
"In a few days we will have another celebration of Victory over Fascism Day, and it is symbolic that a few days before May 9, Yuknevichiane, who is distinguished by his fascist statements towards the Georgian people, is the author of this resolution, - said the Chairman of the Parliament of Georgia, Shalva Papuashvili.",1,0,1,1,1,0,1
"As Papuashvili noted in response to a question posed by the European Parliament's Foreign Affairs Committee on the report on Georgia, the European Parliament once again confirms that it is establishing itself day by day as the ""successor to the All-Union Congress of People's Deputies of the Soviet Union.""",0,0,1,1,1,0,1
"""As for another hostile report or resolution against the Georgian people that is being prepared, there is nothing new in this. Once again, the European Parliament confirms that day by day it is establishing itself as the successor of the All-Union Congress of People's Deputies of the Soviet Union. It is presenting itself as the successor of the People's Congress of the Soviet Union. Which is not surprising considering that we see Soviet citizens in the ranks of the European Parliament, representatives of the Soviet nomenclature or elite who are ensconced in the European Parliament. I mean representatives of the Baltic states and some Eastern European countries. Just as the Moscow All-Union Congress made hostile decisions regarding Georgia, the Brussels All-Union Parliament is making such hostile decisions today.",0,1,1,1,1,1,1
