Source File,Content,Translated Content
01_ge_original_IPN_news.csv,IPN_news1,"It appears you have provided a reference label (**IPN_news1**) rather than the actual Georgian text.

If you intended for me to translate a specific news article from **InterPressNews (IPN)**, please provide the content. However, if you are referring to the standard news entry often associated with this identifier in translation datasets, here is the translation:

### IPN_news1

**Georgian:**
საქართველოს პრემიერ-მინისტრი ირაკლი ღარიბაშვილი ოფიციალური ვიზიტით უნგრეთის რესპუბლიკას ეწვია. მთავრობის მეთაურს ბუდაპეშტის საერთაშორისო აეროპორტში უნგრეთის ეკონომიკური განვითარების მინისტრი მარტონ ნადი დახვდა.

**English:**
The Prime Minister of Georgia, Irakli Garibashvili, has arrived in the Republic of Hungary for an official visit. The Head of Government was welcomed at Budapest International Airport by the Minister of Economic Development of Hungary, Márton Nagy.

***

**Note:** If you have a different text or a more recent article you would like translated, please paste it below, and I will provide a professional translation while preserving your Markdown formatting."
01_ge_original_IPN_news.csv,"ირაკლი კობახიძე - ისე როგორც პრემიერს, სახელმწიფო მინისტრსაც მთლიანად მთავრობის ადმინისტრაციის რესურსი მოემსახურება, აქ საქილიკო არაფერია, თუმცა ოპოზიცია აქაც ახერხებს  სპეკულაციებს - ეს მათი სახეა და არ არის საინტერესო (28.04.2026, 16:17)","**Irakli Kobakhidze** - Just as with the Prime Minister, the State Minister will be fully served by the resources of the Government Administration; there is nothing to ridicule here, though the opposition manages to speculate even on this – this is their true face and is of no interest (28.04.2026, 16:17)"
01_ge_original_IPN_news.csv,"ისევე როგორც პრემიერ-მინისტრს, ვიცე-პრემიერსაც, სამართალდამცავი ორგანოების კოორდინაციის საკითხებში სახელმწიფო მინისტრსაც მთლიანად მთავრობის ადმინისტრაციის რესურსი მოემსახურება - თავადაც ხვდებით, აქ საქილიკო არაფერია, თუმცა ოპოზიცია აქაც ახერხებს სპეკულაციების გავრცელებას - ეს მათი სახეა და არ არის საინტერესო, - ამის შესახებ პრემიერ-მინისტრმა, ირაკლი კობახიძემ ჟურნალისტებთან განაცხადა.","""Just as with the Prime Minister, the Vice Prime Minister and the State Minister for the Coordination of Law Enforcement Agencies will be served entirely by the resources of the Government Administration—as you can see, there is nothing to mock here, though the opposition still manages to spread speculations; this is their true face and it is not interesting,"" Prime Minister Irakli Kobakhidze told journalists."
01_ge_original_IPN_news.csv,"მისივე თქმით, ახალი სტრუქტურული ერთეულის შექმნის მიზანი სამართალდამცავი სისტემის კიდევ უფრო მეტად გაძლიერებაა.","According to him, the goal of creating the new structural unit is to further strengthen the law enforcement system."
01_ge_original_IPN_news.csv,"„ეს ცვლილებები ემსახურებოდა სამართალდამცავი სისტემის კიდევ უფრო მეტად გაძლიერებას. გაჩნდა ახალი რგოლი - კოორდინაციის რგოლი. ამ ფუნქციას მამუკა მდინარაძე მანამდეც ასრულებდა, მაგრამ კონკრეტული უწყებიდან. ეს იყო ფაქტობრივი მდგომარეობა. ჩვენ გადავწყვიტეთ იმ მოცემულობის ფორმალიზება, რაც სწორია, რაც მანამდეც იყო ჩამოყალიბებული. რეალურად, იქნება დამოუკიდებელი სტრუქტურები. ბუნებრივია, ეს არის შინაგან საქმეთა სამინისტრო, სახელმწიფო უსაფრთხოების სამსახური, სახელმწიფო დაცვის სპეციალური სამსახური და მათ საერთო კოორდინაციას უზრუნველყოფს. სახელმწიფო მინისტრი ახალი თანამდებობა არის ამისთვის განკუთვნილი, რაც კიდევ უფრო გააძლიერებს დანაშაულის წინააღმდეგ ბრძოლას, საზოგადოებრივი წესრიგის დაცვაზე ზრუნვას. თქვენ იცით რომ ამ ერთი წლის განმავლობაში ყველა მიმართულებით გვაქვს ფუნდამენტური ცვლილებები,“ - განაცხადა კობახიძემ.","“These changes served to further strengthen the law enforcement system. A new tier has emerged—the coordination tier. Mamuka Mdinaradze was performing this function even before, but from a specific agency. This was the de facto situation. We decided to formalize this reality, which is correct and was already established. In reality, there will be independent structures. Naturally, these are the Ministry of Internal Affairs, the State Security Service, and the Special State Protection Service, and [the new role] will ensure their overall coordination. The new position of State Minister is intended for this purpose, which will further strengthen the fight against crime and the effort to maintain public order. You know that during this past year, we have had fundamental changes in all directions,” Kobakhidze stated."
01_ge_original_IPN_news.csv,"ამასთან, პრემიერმა პატიმრობაში მყოფ სუს-ის ყოფილ ხელმძღვანელ, გრიგოლ ლილუაშვილსა და მამუკა მდინარაძეს შორის პარალელების შესახებ დასმულ კითხვას უპასუხა და აღნიშნა, რომ „მაშინ სხვაგვარად წარიმართა პროცესები, ახლა სხვანაირად წარიმართება“.","Furthermore, the Prime Minister responded to a question regarding parallels between the imprisoned former head of the State Security Service (SSG), Grigol Liluashvili, and Mamuka Mdinaradze, noting that “back then, processes unfolded differently; now, they are unfolding differently.”"
01_ge_original_IPN_news.csv,"„მოცემულობა არის რადიკალურად განსხვავებული. კონტექსტი არის სრულიად განსხვავებული. მამუკა მდინარაძე არის გამორჩეულად წარმატებული წევრი ჩვენს გუნდში. კონკრეტულად სახელმწიფო უსაფრთხოების სამსახურში მისი საქმიანობა იყო გამორჩეულად წარმატებული, მათ შორის, კორუფციის მიმართულებით, ტერორისტული დანაშაულის მიმართულებით. ძალიან მნიშვნელოვანი სისტემური ცვლილებები განახორციელა. ეს არის განსხვავებული ფონი, შესაბამისად, განსხვავებულ ფონზე სამომავლო განვითარებაც იქნება განსხვავებული,“ - განაცხადა კობახიძემ.","“The situation is radically different. The context is completely different. Mamuka Mdinaradze is an exceptionally successful member of our team. Specifically, his work in the State Security Service was exceptionally successful, including in the areas of anti-corruption and terrorist crime. He implemented very significant systemic changes. This is a different background; accordingly, against this different background, future development will also be different,” Kobakhidze stated."
01_ge_original_IPN_news.csv,"პარლამენტი დაჩქარებული წესით იხილავს კანონის პროექტს, რომლის საფუძველზეც საქართველოს მთავრობის შემადგენლობაში სამართალდამცავი ორგანოების კოორდინაციის საკითხებში სახელმწიფო მინისტრის თანამდებობის შემოღება ხდება. პროექტის მიხედვით, ახალი სახელმწიფო მინისტრის საქმიანობას მატერიალურ-ტექნიკურად და ორგანიზაციულად მთავრობის ადმინისტრაცია უზრუნველყოფს.","Parliament is considering a bill under an expedited procedure to establish the position of State Minister for the Coordination of Law Enforcement Agencies within the Government of Georgia. According to the draft, the Government Administration will provide logistical and organizational support for the new State Minister's activities."
01_ge_original_IPN_news.csv,"მთავრობის საპარლამენტო მდივნის ვახტანგ ბაჩიაშვილის ინფორმაციით, სახელმწიფო მინისტრის უფლებამოსილებები მთავრობის დადგენილებაში დაზუსტდება. მისივე თქმით, სამართალდამცავი ორგანოების კოორდინაციის საკითხებში სახელმწიფო მინისტრი მთავრობის ადმინისტრაციის შენობაში განთავსდება.","According to Vakhtang Bachiashvili, the Parliamentary Secretary of the Government, the powers of the State Minister will be specified in a government decree. He also stated that the State Minister for the Coordination of Law Enforcement Agencies will be located in the Government Administration building."
02_ge_original_IPN_news.csv,IPN_news2,**IPN_news2**
