text,anger,disgust,fear,joy,sadness,surprise,neutral
Political Forces Distribute Seats in New Parliament (27.04.2026 16:59),0,0,1,1,1,0,1
"At a meeting in Parliament here on Monday, the political forces allocated their seating in the new 52nd National Assembly. There should be no disputes over chairs, desks, or offices - this is a third-rate issue for us, said Petar Vitanov of Progressive Bulgaria, speaking to journalists after the meeting.",0,0,1,1,1,0,1
"Regarding the election of a National Assembly chairperson, Vitanov said that good parliamentary practice requires MPs to be informed before the first sitting. “Even if we are ready, the last place I would say it is this early in front of the media,” he noted. According to him, Galab Donev is a suitable candidate because he is sufficiently knowledgeable and authoritative.",1,0,1,1,1,0,1
"Vitanov pointed out that there is a major problem with the fight for justice. Urgent anti-crisis measures are needed to curb prices, while funds under the Recovery and Resilience Plan are also at risk, he added.",0,0,1,1,1,0,1
"“The distribution [of seats] was reached by consensus, with all sides showing understanding regarding the arrangement. We are keeping part of our offices and freeing up others for Progressive Bulgaria,” said Zhecho Stankov of GERB. A candidate for deputy chair of Parliament has not yet been discussed, nor has a joint candidate for the position of chair, he added.",0,0,1,1,1,0,1
"“All parties will have seats in the front row; our parliamentary group will be positioned on the far right, said Nadezhda Yordanova of Continue the Change – Democratic Bulgaria (CC-DB). We have not discussed with Progressive Bulgaria the position of Parliament chair,” she added.",0,0,1,1,1,0,1
"Regarding a candidate for deputy chairper, Yordanova said that Democratic Bulgaria is nominating Gen. Atanas Atanassov. Asked whether the group would remain united or split, she replied that “we face the task of being a constructive, effective, and active opposition force.” It is a shared responsibility to provide a solution and to ensure an effective opposition that guarantees Bulgaria’s democratic and pro-European path. Our proposal is to remain in a joint group based on a clear coalition agreement, she added.",1,0,1,1,1,0,1
"Asked whether she is ready to support Andrey Gurov as a presidential candidate, she replied that he has been successful as caretaker prime minister. “I do not think it is appropriate to comment at this stage,” she added.",0,0,1,1,0,0,1
"The distribution of seats proceeded smoothly, and I believe all parliamentary groups will be satisfied. Each group will be able to access the National Assembly rostrum, said Miroslav Ivanov of CC-DB. Progressive Bulgaria has been placed in the center-left, he added. “Our priorities remain the same - justice, higher incomes, and a competitive business environment,” Ivanov noted.",1,0,1,1,1,0,1
"“The more important question is what is happening with the state: will we replace the Supreme Judicial Council, will measures be taken regarding inflation and rising prices, rather than focusing on MPs’ offices,” said Petar Petrov of Vazrazhdane.",0,0,1,1,1,0,1
"Asked what stance Vazrazhdane is taking and whether it will support some bills or remain entirely in opposition, Petrov said the party would support replacing the parliamentary quota of the Supreme Judicial Council, as well as legislative changes aimed at curbing inflation.",0,0,1,1,1,0,1
"The 52nd National Assembly will be convened on Thursday at 10:00 a.m., said President Iliana Iotova.",0,0,1,1,1,0,1
