text,anger,disgust,fear,joy,sadness,surprise,neutral
"”I, too, had an encounter with Bai Ganyo,” piped up Kolyo, “in Dresden. Do you want me to tell you about it?”",0,0,0,0,0,1,1
“Do you need to ask? Tell it!” cried out the entire group.,0,0,0,0,0,0,0
"I don’t know if you’ve heard, but a few years ago Dresden society was shaken by a tragic accident. One victim was a Bulgarian girl, a student, the other a young American. Let me remind you of this sad event in a few words. The Bulgarian girl was studying in Dresden. As you know, there are entire neighborhoods in this city consisting of Englishmen, Americans, Russians, and other foreigners, whose children attend the local schools. A young girl, an American student, became friends with our Bulgarian girl. English and American students have this quirk: they take under their wing one of the most vulnerable of their fellow students. Our Bulgarian girl must have seemed like that type: shyer, gentler, more demure. They became friends, and the American girl started to invite her over to her house on holidays. The Bulgarian girl met the entire family, including, among them, the brother, a young man of twenty who was studying painting. Who knows whether it was because of the inherent proclivity of young artists to be attracted to any live model who differs from the usual type of model around them, or whether it was because of the American penchant for originality, but, anyway, after a few meetings with our modest and demure Bulgarian girl, the young man apparently took a shine to her. He’d take every opportunity to meet with her, to share his artistic impressions, to make himself pleasant. In a word, they fell in love. And it was this love that cut short their days.",0,0,0,0,1,0,1
"On a holiday, during summer vacation, the entire family and the Bulgarian girl set out on a hike through the nearby mountains, the “Saxon Switzerland.” At a particularly rugged and picturesque spot, the young artist and the Bulgarian girl, absorbed in conversation, became separated from the group. A towering cliff caught the young man’s attention, and he started to climb, his companion following after him. But they hadn’t managed to get even halfway up the dangerous cliff when the American lost his footing, and in his fall he dragged the Bulgarian girl down with him into the abyss. Apparently, their lives were fated to end at that point.",0,0,0,0,0,0,1
"The dead couple was taken to Dresden, to the clinic. The entire city was shocked by this tragic event. Everybody poured in from all over to see them laid out alongside one another on a large marble slab. A telegram was sent at once to the Bulgarian girl’s brother, summoning him to Dresden; she didn’t have any other close relatives. The bodies were embalmed in order to preserve them until his arrival. Masses of wreaths adorned their bier. Two days later, a telegram arrived from Vienna saying that the brother of the deceased had set out for Dresden. The bodies were transferred to the home of the American family. While they waited impatiently for the brother’s arrival, hordes of Herren and Damen, flocks of ladies and gentlemen, had gathered at this house. The family belonged to Dresden’s high society. I had gone there with several Bulgarian students. Since we were Bulgarians, we had been invited because the dear departed was a Bulgarian. Other young Bulgarians had gone to the station to meet the brother of the deceased. We waited. Such a sad occasion. The rooms were all filled with visitors. People spoke quietly, in whispers. The silence was disturbed only from time to time by the bitter sobbing and despairing sighs of the late boy’s mother, who was overwhelmed with grief. During an interval of dead silence, an awful ruckus burst out in the hallway. You could hear the rude stamping of boots as if someone were leading in a shod horse, and voices rang out. “Where is she? Hey, is she here?” “Shhhh! Quiet!” And making his way into the room of the dear departed was none other than Bai Ganyo—with a kalpak on his head.",0,0,0,0,0,1,1
“Good afternoon!” he cried out with a look on his face and a tone of voice that suggested not so much mourning as indignation. It was as if the surrounding people were responsible for the death of his sister.,0,0,0,0,0,0,1
"Bai Ganyo approached the bier and accidentally brushed the shroud oﬀ the boy’s face. “Who is this? What’s this guy doing here?” he asked, scrutinizing almost savagely the entire gathering, and he waited with an intense stare for an answer.",0,0,0,0,0,1,1
"One student, a Bulgarian, dying of shame, went up to Bai Ganyo, took him lightly by the sleeve, and pulled the shroud off the face of the deceased girl. Bai Ganyo took off his cap, crossed himself, and kissed her on the forehead.",0,0,0,0,0,0,1
"“Ah-h-h, poor thing! What a terrible fate. Marika, Marika!” Bai Ganyo shook his head. Say what you will, but that shaking of his head looked more like a threat directed at the visitors than an expression of grief.",0,0,0,0,1,0,0
"He looked suspiciously at the corpse lying next to his sister, and, after tilting his head inquisitively while gesturing with the fingers of his left hand in the Balkan manner, he turned to the student. “And just what is going on here? Why have they put that guy here? What’s a man doing in this pension?”",0,0,0,0,0,1,1
"“Shh! Please, please, Mr. Ganyo, speak more quietly.”",0,0,0,0,0,0,1
"“What do you mean, more quietly? I’m spending money here! Where is the directress?”",0,0,0,0,0,1,1
"“This isn’t a pension; it’s a private home,” responded the astonished student.",0,0,0,0,0,1,1
"“What do you mean, ‘a private home’?”",0,0,0,0,0,1,1
"“Shh! For God’s sake, speak more softly,” begged the miserable student, deafened by the roar of blood rushing to his head and on the verge of tears.",0,0,0,0,0,0,0
"Even if you ignored the blustering behavior and manners of Bai Ganyo, which had already begun to seem like sacrilege, like a mockery of the tender feelings of all present, his very outward appearance failed to elicit a favorable reaction from the Americans and the English, particularly those of the gentler sex.",1,0,0,0,0,0,1
"Bai Ganyo was dressed in drab homespun clothes and wearing dirty dust-encrusted boots; a large black cloth was tied around his neck as a sign of mourning. A rather grimy shirt, unbuttoned to the waist, could be seen under this. A walking stick was in his hand, and a package wrapped in yellow paper was under his arm. His mustache was neatly twisted up at the ends, yet his chin was unshaven and stubbly.",0,0,0,0,0,0,1
“Is this gentleman the brother of mademoiselle Marie?” a member of the household asked me.,0,0,0,0,0,1,1
"I answered him in the affirmative, adding a quickly constructed lie in justification of Bai Ganyo’s behavior and appearance. I told him that the telegram with the sorrowful news had found Bai Ganyo on his estate, where he was overseeing the work in his fields, and that without returning to his villa (Bai Ganyo and a villa!), he had set off for the train, supplying himself with money from friends at the station, and that he had arrived in Dresden without stopping anywhere along the way. And his present behavior, odd as it might seem, should be forgiven him in view of the profound impact that the irrevocable loss of his sister had had on him and the substantial losses that he had suffered owing to his precipitous departure from his agricultural affairs.",0,0,0,0,0,0,1
"“Oh, the poor man!” my interlocutor uttered sympathetically and then left to share his feelings about Bai Ganyo with the other members of the household and friends.",0,0,0,0,1,0,1
"I felt relieved, gentlemen, but my relief did not last long. The American, a relative, had already managed to pass on the information obtained from me to a large number of those present; their high-minded indignation, provoked by Bai Ganyo’s manners, had been assuaged, and everyone now regarded Bai Ganyo not only benevolently but even sympathetically. The unexpected arrival of a terrible telegram, the unplanned departure on a long trip, huge losses—such surprises could overwhelm anyone. And because of such surprises they condescended to make excuses for Bai Ganyo. But gentlemen, please tell me, I beg you, how could we, the Bulgarian students, come up with an excuse for what Bai Ganyo did next? The student who was hovering next to him in order to stem any sudden bursts of emotion was quietly relating to him how the accident had taken place in the cliffs of Saxon Switzerland. In the course of this story, Bai Ganyo betrayed through various movements of his head and hands the emotions that were disturbing him: he’d cluck his tongue and sigh,“What a damned shame!” He would look at his sister and shake his head. “Oh, you poor thing!” Then he’d glare at the dead boy, shake his head menacingly, his eyes flashing lightning, as if he wanted to say, “At least this idiot got what he deserved!” The foreigners interpreted these facial gestures in their own way and could hardly have guessed their true significance, for otherwise, they wouldn’t have looked quite so sympathetically upon Bai Ganyo, whom they regarded as deranged with grief. At one point, Bai Ganyo, deeply affected by the story, clucked his tongue so loudly that everyone stared at him. At that very moment he placed the thumb of his right hand on his right nostril, screwed his eyes and mouth slightly to the right, tilted his head down, and blew as hard as he could out his left nostril. Then he put his left thumb to the other nostril, and he gave it all he had again. We were completely done for.",0,0,0,0,0,0,0
