text,anger,disgust,fear,joy,sadness,surprise,neutral
"”Cut the chatter, I tell you; we need to elect representatives,” cried Bai Ganyo as he banged hard on the table.",1,0,0,1,1,0,1
"“But how can we elect representatives? Where will we dig up voters? And anyhow, you, Bai Ganyo, aren’t you supposed to be a liberal?” said Bochoolu, daring to object.",1,0,0,1,0,1,1
“Who told you I’m a liberal?” Bai Ganyo asked sternly.,1,0,0,1,0,1,1
"“What do you mean who told me? Don’t you remember how you were beating up on the conservatives, how you were cursing them; how could you not be a liberal? Don’t you know? You said it yourself—you even bragged to Jirechek about being a liberal,” retorted Bochoolu.",1,0,0,1,0,1,1
"“Eh, you’re a fool,” answered Bai Ganyo with a condescending smile. “What if I did say something to Jirechek? Does saying it make it true? Ah, you sucker, if I can’t take in a Jirechek, who can I take in?”",1,0,0,1,0,1,1
"Gochoolu spoke up. “You’re right, Your Grace. Bochoolu, keep quiet, don’t harp on it. I’m a conservative too.”",1,0,0,1,0,0,1
"“Well, what am I, a bump on a log? I’m absolutely a conservative myself,” blurted Dochoolu. “Come on, Bochoolu, you be a conservative too, and we’ll fix it so those others can’t do anything.”",1,0,0,1,0,1,1
"“All right, but I don’t know whose side the provincial governor will be on,” answered Bochoolu.",1,0,0,1,0,1,1
"“The governor? He’s with us, of course,” announced Bai Ganyo. “And the chief of police is with us. The standing commission isn’t legitimate, but who’s going to challenge its legitimacy? It’s ours. The election bureau is ours. The city council is ours. The mayor is a little wishy-washy, but we’ll keep him in line. The councils in the villages haven’t been confirmed yet, on purpose, understand? If they’re with us, we’ll confirm them, if not, the hell with them. I tell you again: as for the governor, don’t worry. He’s ours.”",1,0,0,1,0,1,1
“But the porters?” questioned Bochoolu.,1,0,0,1,0,1,1
"“The porters are also ours, and the Gypsies, and Danko the Tug is ours.”",1,0,0,1,0,1,1
“But isn’t he in jail for robbery?” asked Bochoolu in surprise.,0,0,0,1,0,1,1
"“Oh, come on now, are you stupid or something? We got him out. He was the one who got us the porters, wasn’t he? He went to them the day before yesterday, rounded them up, and showed them who was boss. They froze in their seats when he roared, ‘I’ll smash your teeth in if you don’t vote for Bai Ganyo!’ And the porters came on board. Danko bargained them down to two levs apiece and one whole night of eating and drinking on election eve.”",1,0,0,1,0,1,1
“What an incredible bandit!”,0,0,0,1,0,1,1
"“And how much do you think he charged us? Only ﬁfty levs. He went to those guys on the other side to ask for one hundred levs, and they told him off and kicked him out. You’ll see him now on Sunday. He’ll break their bones!” said Bai Ganyo in a self-satisﬁed tone.",1,0,0,1,0,1,1
"“Bochoolu, go call Gunyo the Lawyer to come and write us a proclamation. Tell him, ‘Bai Ganyo wants you.’”",1,0,0,1,0,0,1
"As soon as Bochoolu had gone, Bai Ganyo leaned forward and with a secretive voice turned to his comrades. “Keep quiet. Right up to election day we’ll make that idiot think that we’re going to make him a candidate; we’ll write up a few ballots with his name just for show, but the other ballots will be made by the clerks in the city council and from the regional government. Now listen to me. The minister definitely wants me to be a candidate. You, Gochoolu, do you want to run too?”",1,0,0,1,0,1,1
"“Yeah, sure, I’d like that, Bai Ganyo,” answered Gochoolu.",1,0,0,1,0,1,1
"“Well, I’d like that, too,” said Dochoolu.",0,0,0,1,0,1,1
"“Ah, you’d like that, would you? Well to tell you the truth, you’ve made a complete fool of yourself in public. Why did you have to be so obvious? Who was it squawking in the public squares, ‘Long live the great patriot!’ ‘Down with the vile tyrant!’ ‘To the gallows with Kliment!’ ‘Long live Kliment!’?”",1,0,0,1,0,1,1
"“But we were all in it together, weren’t we, Bai Ganyo? Why are you talking out of both sides of your mouth?”",1,0,0,1,0,1,1
"“Together, sure, but we always kept our activities hush-hush. Well anyway, never mind, since you want it so much; all right, I’ll get you elected, even though the villagers hate you. After all, you’ve been robbing them blind with your high interest rates.”",1,0,0,1,0,0,1
"“As for that, don’t bring it up, Bai Ganyo. We all know about you, too,” said Dochoolu warily.",1,0,0,1,0,1,1
"Bai Ganyo was just about to explode, but at that moment Gunyo the Lawyer came in. Bai Ganyo explained what kind of proclamation was needed. Gunyo sat down at the table, took up the quill, and sank into deep thought. On Bai Ganyo’s orders the waiter brought a bottle of mastika. Gochoolu, Dochoolu, and Bai Ganyo drank. Gunyo wrote. Half an hour later, the following text was ready:",1,0,0,1,0,1,1
Appeal to the Voters of Our District,1,0,0,1,0,1,1
"In view of the great importance and signiﬁcance of the forthcoming elections of national representatives for the present and future of Our Fatherland, our citizens, numbering more than seven hundred souls, gathered today in the courtyard of the school in the Ragpickers’ Quarter, and having considered the question of the candidacies of various individuals for representatives, we have reached agreement and unanimously decided to recommend to the distinguished voters of Our Region as their national representatives their fellow citizens:",0,0,0,1,0,1,1
"Ganyo Balkanski, merchant, renowned throughout Bulgaria",1,0,0,1,0,1,1
"Filio Gochoolu, merchant in finances",1,0,0,1,0,1,1
"Tanas Dochoolu, merchant in the wine industry.",1,0,0,1,0,1,1
"That is, the very same people who were also recommended to you last month by the committee of the National Party in its declaration of 27 August.",1,0,0,1,0,1,1
