text,love,joy,anger,sadness,fear,surprise,neutral
"When Bai Ganyo was ﬁnally convinced that there was no chance of installing himself in Jirechek’s apartment, he picked up his disagi and, refusing to listen to the urging of his host to leave them until he found a place, set out, escorted by the servant, for Národny Kavárna—the café where Bulgarian students congregated. It was already seven o’clock when he entered the café with his disagi in his hands and his kalpak on his head. How could anyone not know who he was or where he was from? To the left of the entrance several Bulgarian students sat around a table.",0,0,0,0,0,0,1
"One of them saw their compatriot enter and nudged the others. “A Bulgarian, a Bulgarian!” Everyone turned to look at exactly the moment Bai Ganyo stopped a waiter carrying a tray with cups of coffee and asked in a loud voice, trying as hard as he could to twist Bulgarian words into something comprehensible to a foreigner, “Where be Bulgar boys hereabouts?” accompanying the question with movements of his head and his free hand. A friendly burst of laughter from the left side put an end to the waiter’s mystiﬁcation. Bai Ganyo turned and recognized his own dark-eyed, dark-haired compatriots clustered together.",0,0,0,0,0,0,1
"“Oh! Good day! So this is where you’ve been?” he cried out heartily, putting down his disagi and beginning to grasp the hands of the students. “What are you looking at me like that for? Don’t be afraid; I’m a Bulgarian. Come on and make room for me to sit down.”",0,1,0,0,0,0,0
"“What’s your name, sir?” inquired one of the students.",0,1,0,0,0,0,1
“Me? Why do you ask? Ganyo Balkanski. I brought a little rose oil to your Prague. It’s here in my disagi.”,0,0,0,0,0,0,1
"“Really?” exclaimed one of the younger students in patriotic ecstasy. “Come on, let’s see it.”",0,1,0,0,0,0,1
"He had, in fact, only heard about rose oil.",0,0,0,0,0,0,1
"“What’s there to see? It’s just an oil like any other,” answered Bai Ganyo. “It’s got nothing to do with you. Forget about the oil, and tell me something. Where can I stay? I was just now at Bai Jirechek’s.”",0,1,0,0,0,0,1
“Really?” the ecstatic student exclaimed again.,0,1,0,0,0,0,0
"“What do you mean, ‘really’? Why shouldn’t I go see him? I did. I was thinking that he’d show me some kindness, invite me to be his guest. But damn it all, ‘My apartment’s crowded,’ he says, and so on and so forth. He says he loves Bulgarians. Him? If there’s something for nothing in it, even your Bai Ganyo can love you. Is that how you treat a Bulgarian? A Bulgarian! To tell the truth, the fellow did feed me. But as for the food, never mind, forget it. Bulgarians are much more hospitable. Even if a Bulgarian has only one room, he’ll still invite you to stay.”",0,1,0,0,0,0,1
"Some of the students figured out where Bai Ganyo was going with all this, and they waited from one moment to the next for him to show his cards. Only the ecstatic student reacted sympathetically to his words and clearly shared his outrage at the lack of hospitality of foreigners.",0,0,0,0,0,0,1
"“Really, we Bulgarians are very hospitable,” he affirmed with the greatest of certainty. “People here don’t want to give you the time of day. Here we have to hang out in cafés.”",1,0,0,0,0,0,1
"The student who uttered these words was quite advanced in terms of being civilized, but for some reason, he didn’t have a particularly good reputation among his comrades. Apparently, several sins lay upon his soul. Among other things, they said that he really liked to get something for nothing. No wonder. That cursed sin—stinginess—infects a young person in his home environment and takes root early in childhood; it shrivels his soul, turning him into the coldest of egotists. Nothing tender, nothing noble, is left in him. Material interest governs all the actions of a miser and defines his relationships with those around him; no moral incentive precedes and no repentance follows his actions, all of which are directed uncritically toward obtaining some kind of gain. Even when these actions lead to disaster or disgrace for someone else, even then, instead of remorse, the egotist and miser feels satisfaction, as ifothers’ losseswere his gain, others’ unhappiness his happiness. The only thing that could embarrass our young egotist would be someone’s outwitting him. While for other nations the word “sly” is a synonym for “crafty” and “perfidious,” and if applied to a person would lower him in the opinion of society, in our country we bestow the epithet “sly” as if it were the most honored decoration. “Wow! He turned out to be a sly fellow. What a chip off the old block. He put one over on all of us. We couldn’t fool him. Well done. Bravo!”",0,0,0,0,0,0,1
"No actions or relationships made sense for Bodkov—that was his name—unless they resulted in some unearned profit, something for nothing, what we call in Bulgarian kyoravo or kelepir. (Are there any expressions in the European languages that can express the true meaning of these words?) If he paid a visit to local families, he did it not out of sociability, nor out of a desire to become acquainted with the life of more civilized circles; the intellectual and moral interests of this society not merely were of no concern to him but were even a burden to him. They were like boring intervals, unbearable pauses, which stood between him and the goal of his visit: the windfall, be it some kind of meal or some outing at their expense. He couldn’t imagine relations with women without some ulterior motive. He kept a whole list of girls, of who had how big a dowry; nothing else interested him in that quarter. In the same way, self-interest deﬁned his relations toward his friends. Flattery, slander, intrigues, and betrayal were the tools of his trade. Even such things as national and tribal sympathies and antipathies served him only as a means of extracting personal benefit. More than once he had had his hand in the purses of different Slavic committees: now he’s a“refugee from Batak,” now he’s an“emigrant.” But then, in such matters Aslanov is the greater master.",0,0,0,0,0,0,1
"Such was the ecstatic student who supported Bai Ganyo’s view regarding foreigners’ lack of hospitality. “Yes, we hang out here in cafés; no one invites us over,” he repeated, to please Bai Ganyo.",1,0,0,0,0,0,1
"A student with a jaundiced air, smiling scornfully, spoke up. “But where do you want them to let you hang out?” It seems he had long harbored a dislike for this young egotist. “Do you want them to carry you around on their shoulders? Why should they? Is it because even before you’ve managed to cross their threshold, you’ll make a pass at the servant girl who meets you in the hallway? Is it because in their society you’re either as silent as a stump or you open your mouth only to jabber banalities and stupidities? Is it because to their faces you praise them to the skies but behind their backs you slander them? Is it because you pull the wool over their eyes and pass yourself off as the son of a millionaire industrialist or shipowner, when your father has two looms for making carpet fringe or two leaky boats, just so that you can charm the parents and sweep their daughter off her feet? Why should they accept you with open arms? Who are you? What are you to them? Just whose nose are you rubbing in your hospitality? And what is this vaunted hospitality of yours? Is it that a Bulgarian will lay out greasy bedding for you and then wrap you up in a dubious blanket? Oh, for God’s sake, lay off the wild boasting! Isn’t it time for us to open our eyes?”",0,1,0,0,0,0,1
"“What’s got you all hot and bothered?” asked one of the students. “Is now the time to pick a quarrel with him, when we have a guest?”",0,1,0,0,0,0,1
"“Let the man talk. After all, he’s not asking for money, is he?” Bai Ganyo soothed him with this typical argument: after all, he’s not asking for money. He can say whatever he wants, he can do whatever he wants, as long as he isn’t asking for money, as long as he isn’t digging into our pockets, going after our interests. He can even lie, as long as he isn’t asking for money.",0,0,0,0,0,0,1
"But after this chance incident, a conversation among them could no longer be maintained. The company fell silent, and one by one they began to drift away. Finally, the only Bulgarians left were Bai Ganyo and the ecstatic student, who didn’t want to let slip this opportunity to extract some profit from his chance meeting with a Bulgarian merchant of rose oil. Birds of a feather flock together.",0,0,0,0,0,0,1
"Not an hour had passed, and the student had been so successful in tearing down his friends in front of Bai Ganyo that Bai Ganyo was driven to exclaim with all his heart, “How awful! What sons of bitches!” One more hour and Bai Ganyo was already in the room of the student, who was able to exploit quite masterfully and for his own benefit the arrival of the guest, whom he recommended to his landlords as his fellow countryman, a millionaire, who “had loads of factories for rose oil.” He managed to borrow from the landlady—to whom he had not paid his rent for some time now—ten gold pieces. While in one room the student was singing the praises of Bai Ganyo’s riches, in the neighboring room Bai Ganyo had already taken off his padded jacket and was rooting around very carefully in it for something, mumbling under his breath, “Those damned lice have shown up again.” Bai Ganyo’s concept of hygiene was not very highly developed. “Is there anyone alive who doesn’t have lice?” say our old folks back home. And reassured by that adage, they don’t interfere too zealously with the proliferation of the little creatures. And why should they deny themselves a pleasure such as this: The sun is beaming down, and what’s the point of that sun if you can’t go out onto the veranda, stretch out on a straw mat, and sneeze two or three times from its dust? And then your granny comes out, and you lay your head on her knee, and she thrusts her bony fingers with their dirty nails into your hair, and just like cleaning rice, she starts in. Pop! from here, pop! from there, and then those little creatures really get scared and they start swarming all around your head, and it’s quite a pleasant tickling sensation, and then old granny starts up singing, and you’re basking in that beaming Balkan sun. How idyllic!",0,0,0,0,0,0,1
"After he had completed his entomological excavations, Bai Ganyo repaired his toilette and without knocking entered the neighboring room but immediately cried out, “Pardonne! ”—and with good reason: he had barged in on a pretty tender vis-à-vis between the student and the daughter of the proprietress. They were wrapped around each other as befits two young hearts in love. The girl, embarrassed, ran out into the next room.",0,0,0,1,0,0,1
"“What did you come in like that for? You embarrassed the girl,” said the student with an ironic wink.",0,1,0,0,0,0,0
"“You’ve hit the jackpot!” Bai Ganyo whispered conspiratorially, eyes aglitter, as if to a tomcat in a convent. “Nice looking, the devil take her. Is she a maid?”",0,1,0,0,0,0,1
"“What do you mean, ‘a maid’? She’s the landlady’s daughter.”",0,1,0,0,0,0,1
"“Is that so? You can’t figure out who’s a maid and who’s a mistress here; they’re all so shiny, all dressed in clean clothes. One will plant herself in front of you, simper at you sweet as pie; you think she’s a maid, you catch hold of her, and you’ve gotten yourself in trouble; another one turns up, pretty, modest; you think, huh, this must be the lady of the house; you stand up, invite her to sit down; she gets embarrassed—why sure—you talk to her about politics, and then you see that she’s cleaning your boots.”",0,0,0,0,0,0,1
"From the student’s stories, accompanied by a variety of gestures with which he embellished and gave more emphasis and significance to his words, Bai Ganyo discovered that the young man had been, for several months, under the guise of pure love, laying siege to the daughter of his widowed landlady with an irresistible doggedness.",0,0,0,0,0,0,1
"“And she, the silly fool,” explained the student, “is hoping that I’ll marry her. Let her go on hoping, and let her feed me well; let her mend my shirts. If she were some rich girl, I could understand why a man would take her, but she’s a pauper like me. She’s hanging around me because she thinks I’ve got money to burn. If she knew what I was, do you think she’d be lusting after me? The local girls are awful con artists. But, of course, I know how to handle them!” And he explained at great length and in great detail how he handled them.",0,0,1,0,0,0,0
"“Good for you!” exclaimed Bai Ganyo with gleaming eyes, delighted by his young companion.",1,1,0,0,0,0,0
"“But wait a minute. That’s not all. If that were all there was to it, it wouldn’t be worth anything. There’s another girl, too, and I’ve got my eye on her, but who knows? Now, if I could turn her head, there’d really be something in it for me. She’s rich. I’m invited to be their guest tomorrow. They’re taking me on an outing to some village.”",0,0,0,0,0,0,1
“So when will you take me to the factories?” asked the ever-practical Bai Ganyo.,0,1,0,0,0,0,1
"“No problem; the next day. Tomorrow, you stay here, hang out with them. As soon as they see that you don’t know the language, they won’t let you go to a hotel; they’ll invite you to stay, and you’ll eat your fill for free.”",0,0,0,0,0,0,1
"And in fact, the next day early in the morning, the student went visiting, and Bai Ganyo was left alone in the apartment with the proprietors. As was his habit, he got up very early that day. He woke up and saw his friend off and waited another hour until the ladies of the house woke up. This waiting was very hard for him. He kept feeling that certain pressing need, just like anyone else, but he had forgotten to ask the student where that place was. And like it or not, he had to wait for the members of the household to get up—no matter how awkward it was—before he could ask them. It’s very bad when a person abroad doesn’t know the language; they can’t understand you even regarding the most basic things. You have to explain to them using your hands, point with your fingers. And it’s not like everything can be acted out. Bai Ganyo knew several languages. He could speak Turkish like a real Turk; he understood Romanian; he had a smattering of Serbian and Russian, but the Germans and the Czechs didn’t understand a single one of these languages. You couldn’t say that Bai Ganyo didn’t know any German at all; he did know a word or two.",0,0,0,0,0,0,1
"In the neighboring room the family members had gotten up and were moving about. Bai Ganyo took a peek through the keyhole, not out of some inappropriate curiosity but simply to see whether they were dressed yet, and then carefully, holding his breath as he familiarized himself with their toilette, he mentally composed aphrase in German that would correspond to our “Where is the you-know-what for number two?” and ﬁnally cobbled together as a translation the phrase “Wo ist diese für gross Arbeit?” Knock! knock! knock!",0,0,0,0,0,0,1
"“Enter, please!” answered two female voices from the neighboring room.",0,0,0,0,0,0,1
"Bai Ganyo opened the door, uttered a single “pardonne,” and rather shyly got out in German, “Where is for big job?” and he waggled his fingers about to emphasize the question.",0,1,0,0,0,0,1
"“What, sir?” the bewildered girl asked in Czech, as she tried to see through the outward appearance of the man presented to her by her lover as a millionaire.",0,0,0,0,0,0,1
"“For a big job,” the even more embarrassed Bai Ganyo repeated in German, and again he motioned with his fingers and head but could see that they didn’t understand him.",0,0,0,0,0,0,1
"They understood him all right, but not the way he needed; the women thought that he was informing them that he had come to complete a big job, a major sale of rose oil.",0,0,0,0,0,0,1
"“The devil take it!” Bai Ganyo thought to himself. “What do I do now?” And so that at least the daughter wouldn’t be a witness to his difficult position, he motioned with his hand for the mother to come into his room. He shut the door and then repeated his question again in German, this time supplementing it with a desperate pantomime that forced the woman to make her escape into the next room, choking with suppressed laughter. The maid appeared and relieved Bai Ganyo’s curiosity. An uninterrupted trio of female laughter shook the walls.",0,1,0,0,0,0,1
"The aroma emanating from the open doors of the kitchen into the hallway whetted Bai Ganyo’s appetite, and out of curiosity he went to see what they were preparing. The landlady and the maid were in there.",0,1,0,0,0,0,1
"“Was ist das?” Bai Ganyo asked in a condescending tone not so much out of a desire to familiarize himself with the culinary arts of the Czechs as to show that he’d been around Europe and knew about such things, and that he knew German to boot. “Is that soup? Are you preparing soup? I know. Ich fersten supa! ”",0,1,0,0,0,0,1
"And Bai Ganyo, with a mixture of German, Bulgarian, and fractured Bulgarian, assisted by impressive gesticulations, gave the lady of the house to understand that he wouldn’t refuse a sampling of their cuisine. When he saw that the women were more inclined to express themselves in Czech, Bai Ganyo also switched to “Czech” and reinforced his condescending request with the words “I wants let’s eat” while translating these words by repeatedly touching his ﬁngers to his open mouth, and finally, showing three fingers, he poked his chest with his index finger, poked the same finger at the chest of the proprietress, and then pointed it into space, as if indicating the invisible daughter of the proprietress; in other words,“Let’s all eat together, the three of us!” It was also important for Bai Ganyo to know what time dinner would be, since he was planning to take a stroll and didn’t want miss the meal and wind up “throwing money away on food when it could be had for nothing, a free lunch,” and so he pulled out his huge pocket watch and holding it under the nose of the lady of the house made her point with her finger at the hands in order to show him when they would “let’s eat.” As soon as he was persuaded that everything was in good order, Bai Ganyo went into his room, stuffed the muskali into his sash, and went out onto the street, both to take a stroll and maybe to come upon a customer for his rose oil.",0,0,0,0,0,0,1
"Bai Ganyo looked about. There were streets intersecting each other all over the place; one could get them mixed up and get lost. Being a practical person, he took a look around to find some landmark by which he could recognize the house. On a rear wall that was across from him, he saw a sign with big letters; he took out his notebook, and wetting the tip of his pencil with spit, he wrote down an exact copy of the sign, and absolutely sure that he had in his hands the exact address of his apartment, he embarked along the narrow streets of Old Prague. Hmm, let’s have a look at this; hmm, let’s have a look at that; hmm, here’s a customer; hmm, there’s a customer. He was completely carried away. And not only did he get carried away, but he got lost as well. So now what? The harder he tried to retrace his steps, the more entangled he became in the streets of the Jewish quarter; first an hour passed, then two; he dead-ended at some house. No way out there. He set off in another direction, walked and walked, and found himself on the banks of the Vltava River. “What the devil, what now?” To make things worse, dinnertime came and went. Our Bai Ganyo really got down to business now; he walked for all he was worth, drenched in sweat, out of breath. This simply wouldn’t do! The people he met, especially the police, regarded him suspiciously; this flustered him even more. “What the devil do I do now?” Moreover, he was hungry, his stomach was in revolt, but why the hell should he throw money to the wind when he was invited to dinner?",0,0,0,0,0,0,1
