text,anger,disgust,fear,joy,sadness,surprise,neutral
"I. The Khevsurians were at the guest-house, beer was brewing in the vessel;
They sat upon the flat roof and feasted, drinking it from bowls;
Some played the panduri, singing loudly to its tune,
Laying heroic tales as a bridge to the listeners' souls;
With fervor, they sacredly recounted the names of heroes in verse;
The elders smoked their pipes, the smoke enveloping them like mist,
They interpreted their deeds and offered blessings to the heroes' spirits.
To instruct the youth, they recalled them with praise:
""It is up to you now, whoever among you shall prove to be a man!""",0,0,0,0,0,0,1
"In the gathering, one man appears, pale-faced and calm; like insects to honey, young and old swarm around him. A sword is girded at his somber waist, a shield hangs from his shoulder. Before his knees, two bareheaded men sit kneeling; they offer him bowls, scooping black beer from a large wooden basin. “Drink, Mindia,” they say to him, “it is good beer, full of hops; tell us something, by the grace of God, a wise Georgian word.”",0,0,0,0,0,0,1
"– What can I tell you, men, while drunk? The drink has mastered my mind; let what is to be said remain for next time, if death spares me the time. – He raised the *karakhana*, tipped it back, and drained it dry.",0,0,0,0,0,1,1
"Having returned from captivity, he delighted in the company of his brothers; like many others, he too would grow drunk on beer.",0,0,0,1,0,0,0
"About this Mindia, they told unbelievable tales: for twelve years, it is said, the Kajis held him captive.",0,0,0,0,0,0,1
"Captivity and being away from his homeland weighed heavily upon him; time passed, many Easters and Christmases went by, but there was no end to Mindia’s captivity. Slavery withered his heart, and his soul yearned to depart. He recalled his snow-capped mountains, the darkened ravines, and the rugged paths; his mother, father, and brothers mourning his fate; his humble hut, which to him seemed like paradise. Many times he had fervently prayed to the icons and God for help.",0,0,0,1,0,0,1
"At last he said: ""I will kill myself, it is better than such a life!"" He saw a pot set upon the fire for the Kajis' dinner. He knew they were boiling a snake, for they ate it often; the Kajis, by their sorcerous nature, could endure eating the serpent, and he thought to himself that for him, it would be a fatal plague.",0,0,0,0,0,0,1
"He took a single piece, with loathing and in secret he ate it, and in that moment, Heaven looked down upon the captive with a merciful eye: a new soul was breathed into him, he was clothed in new flesh; the vision of his heart and eyes was opened, as if he had been blind and deaf. From this day forth, he hears everything—the songs of birds, the voices of plants and animals, when they rejoice and when they suffer. Whatever the Lord has created, animate or inanimate, it turns out they all have a language; none were without a soul.",0,0,0,0,0,0,1
"He feels this, and the captive himself is amazed by the change in his nature. He realized that the eating of the snake was a vision from the Kajis. They presented wisdom in the form of a snake so that he would find it loathsome to eat, though they did not hesitate to say, ""You eat too, Mindia.""",0,0,0,0,0,1,0
"Henceforth, the prisoner grasped the wisdom of the Kajis;
The sky, the earth, and the forest began to converse with him.
Only evil could find no footing within his heart,
But every other Kaji trick he mastered.
He fears nothing now, even should a thunderbolt strike his head.
The Kajis rage to see it—the peasant has become enlightened.
Captivity scares him no more, nor do the Kaji's wiles;
Today or tomorrow, he hopes, to give the Kajis a swift kick.",0,0,0,1,0,0,1
"He is swift as a bullet, mystical as a serpent,
All of Pshav-Khevsureti worships him and holds him as their solace,
The crowned Queen Tamar always says this:
“As long as I have Mindia with me, and with him the mountain folk,
No matter how hard the enemy tries, they can never harm me.”
He knows the tactics to defeat and crush the enemy;
If he reaches the wounded while they still live, they need not fear death.
His peerless medicine can heal even one cut in two;
Because of this, his ranks never thin in war, and his army is always vast;
The story of his adventures has traveled far and wide.",0,0,0,0,0,0,1
"II. Whenever spring arrives, the world awakens:
Carefreeness and joy wander everywhere.
Shoots appear, flowers embrace the greenery,
Mindia attentively roams over mountain and field.
Every plant and insect he greets with a salutation,
Nature too shouts ""Hurrah"" with a richly adorned banner,
Flowers with heads tossed back, as if painted by a pen,
""Long live Mindia!"" they raise a clamor in unison,
Trees sway their leaves, nature begins to rustle,
And then, one by one, they all begin to chatter:
""I am the cure for t h i s""; another cries out – ""for t h a t"";
Mindia plucks them and takes them along, while they still bear the morning dew.",0,0,0,1,0,0,1
