text,anger,disgust,fear,joy,sadness,surprise,neutral
"I. Shrouded in the darkness of night, with a wan and ghostly face,
The land of Kisteti appears, enthroned upon sheer cliffs.
In the dark gorge, the river barks, its heart muddied with grief.
The mountains, too, have leaned over, washing their hands and faces in the water;
Many have died upon their breasts, they cannot cleanse the blood from their bodies;
They thirst for the blood of a brother-killer, the man who travels the road.
I call it a road, but what road is it? A narrow path upon the rock.
It is a difficult way to tread, one can hardly set one foot before the other.
Across the way, the Kist village is seen, like an eagle’s nest—
Pleasant to behold, like a woman’s bosom.
Above the village, a black mist sleeps with a pensive look.
It listens to the surroundings, its heart gladdened by the sight.",1,0,0,1,1,1,1
"A guest for a short while, tomorrow it will depart from here. It will go, crossing hills and icy ridges; it brings darkness, making the visible world invisible. If it makes the hunter weep, lost among the cliffs, it emboldens the wolf and the thief, who roam in the darkness.",1,0,0,1,1,0,1
"II. From above, someone unknown rolled down a boulder; the traveler looked upward, a high hill standing before him. He listens… a moment later, he heard the rustling of sand. The traveler readies his *siata* rifle: lest it be a wretched foe. He gazes intently, standing ready with his gun; he sees a man trudging down with a forked staff. Something black descends headlong, causing the sand to shift. The stranger said nothing, not a word escaped his lips. The band of his rifle glitters like the morning dew.",1,0,0,1,1,1,1
"– Who are you, what manner of being are you, why do you wander at this hour?",1,0,0,1,0,1,1
"– Who do you want? I am a hunter, I do not see you as a man to be trusted.",1,0,0,0,0,1,1
"– In what way am I not to be trusted? Why do you speak such false words? Just because I roam like you through these rocky lands? I too am a hunter, though today I was merely wandering.",1,0,0,0,1,1,1
"– It is the hunter's rule; you are clear of debt now, are you not?",1,0,0,1,0,1,1
"– This too is a duty, brother, I can barely drag my feet; I have roamed all the crags, leaving no gorge unvisited. A black mist settled over them, a powerful wind blew, howling at me through the ravines like a hungry wolf. I could no longer see the path before my eyes, I was on the verge of falling from the cliffs; I am a stranger here, I know not the way, and I suffered greatly for it.",1,0,1,1,1,0,1
"In many places, I startled the game; I could clearly hear the sound of their footsteps, or the clatter of a leaping ibex's horn against the rocks. It was heart-rending; I could see nothing with my eyes. Let alone shooting or killing—I no longer even dared to move forward.",0,0,1,1,1,1,1
"The stranger drew near, standing close by; he called out ""Victory!"" to him, ""Do not lament, do not be wrathful.""",1,0,0,1,0,0,1
"– Hail to you too, brother, may you slay the leaping game.",1,0,0,1,0,1,1
