text,anger,disgust,fear,joy,sadness,surprise,neutral
"I. The Khevsuri had come as guests, Tsika, their host, had brewed the beer. They sat on the flat earth roof and drank, downing the beer, cup by cup. Some played the three-stringed panduri, and sang loud songs as they plucked the strings, putting their listeners in the mood for tales of herces and their deeds. Ablaze with worship, the verses spoke heroic names; the old men smoked, the smoke hung over them like fog. They puffed their pipes and told their tales, invoked and blessed the heroes' souls, recalled and praised them, to arouse the young: ""It's up to you now - who can be a greater man!""",0,0,0,0,0,0,1
"One man stands among the throng, quiet, pale-faced. Like insects to honey round him hover big and small. This gloomy man is girt with a sword, from his shoulder hangs a shield. Two men, their heads uncovered, kneel on one knee in front of him. They pass the cups and fill them up with deep black beer from a giant trough. ""Drink up, Mindia,"" they say. ""It's good strong beer, with plenty of hops. Give us a story, for heaven's sake, something artful and good to hear.""",0,0,0,1,0,0,1
"""I'm too drunk to tell you tales, the drink has overcome my wits. Let it keep for another time, if death is not to call me yet."" He raised the last drink to his mouth, poured it down and drained the bowl.",0,0,0,0,0,0,1
"He had escaped captivity and found it sweet to be again drinking beer, like many others, getting drunk with his fellow men.",0,0,0,0,0,0,1
His name was Mindia: the tales were unbelievable - it was said that wizards had captured him and held him prisoner for twelve years.,0,0,0,0,0,1,1
"Being a captive, far from home, broke his spirit. Time ran on, Easter, Christmas passed many times, Mindia's captivity had no end. Slavery sapped his will to live, he longed to be released from life. His mind recalled his snow-capped peaks, deep-shaded gorges, winding tracks, his mother, father and his brothers - all of them mourning his ill-starred fate. His austere house seemed paradise lost. Many a time he heatedly begged God and his shrine to come to their aid.",0,0,0,0,1,0,1
"At last he said: ""I'll kill myself rather than live a life like this."" He saw the cauldron the wizards put over the fire to cook their meal. He knew that they were cooking snake: this was a food they often ate. By sorcery the wizards could eat snake flesh and stay alive. Mindia thought, if he ate snake he would be free of his troubled life.",0,0,0,0,0,0,1
"With stealth and loathing he took a slice, ate it, and then the heavens looked down with merciful eyes on Mindia. His spirit flooded back renewed, his bones were clothed in flesh made new. Sight was given his heart and eyes, as though hitherto he were blind and deaf. From that day on he understood what birds sang, plants and animals spoke when they were glad or suffering. Everything that the Lord had made had language: all was within the law.",0,0,0,0,0,0,1
"The prisoner felt his nature changed. Stunned, he grasped that snake flesh was the ploy and secret of the wizards. Though they had said, ""Eat some, Mindia,"" they kept their wisdom in the flesh of snakes, knowing that Mindia loathed its taste.",0,0,0,0,0,1,0
"The captive had the wizards' wisdom, Sky, earth and forests spoke to him. His heart was closed to evil alone: every other wizard's trick he learnt. What can he fear, though he be struck by thunderbolts? The wizards raged when they discovered a simple peasant had grown wise. Captivity holds no more terrors, nor do the tricks the wizards play. Sooner or later Mindia hopes to give them the slip and get away.",0,0,0,0,0,0,1
