text,anger,disgust,fear,joy,sadness,surprise,neutral
**IPN_news2**,0,0,0,0,0,0,1
"Giorgi Sharashidze - What talk of Vice-Premiership and State Ministership is there? They aren't even giving him a proper office; he won't have a staff or even a secretary. I would advise Mdinaradze not to get too fixated on this office and just work remotely. (28.04.2026, 12:04)",0,0,0,0,0,0,1
"""What talk is there of a Vice-Premiership or a State Minister post? They aren't even giving Mdinaradze a proper office; he won't have a staff or even a secretary. I would advise him not to get too fixated on this office and to work remotely from home,"" stated Giorgi Sharashidze, an MP from the ""Gakharia for Georgia"" party, while discussing the creation of a State Minister position for the coordination of law enforcement agencies. 

According to him, appointing a ""general-coordinator"" will change nothing, other than being his ""temporary satisfaction and a way to send him into retirement.""",0,0,0,0,0,0,1
"""The planned changes have nothing to do with solving the problems of our country's citizens or addressing Georgia's security issues. This is yet another manifestation of informal governance. 'Dream' and the 89 deputies sitting in parliament have no role other than to simply 'rubber-stamp' Ivanishvili's decisions, which are never even coordinated with them. 

What talk is there of a Vice-Premiership or a State Ministership? They aren't even giving Mdinaradze a proper office; he won't even have a staff or a secretary. I would advise him not to get too hung up on this office and just work remotely from home instead.""",0,0,0,0,0,0,1
"If coordination is so important, you don't dismiss the head of the State Security Service every six months for the sake of coordination. The head of the State Security Service is not appointed for a six-year term by chance—this provision in the law is there for a reason. 

We see that two heads of the State Security Service have already been replaced within the last year. This points to an unstable environment and informal governance. A person was promoted to the rank of General in the morning and demoted to a coordinator by the evening—what special expectations should we have of such an individual?",0,0,0,1,0,0,1
"""As for the role of coordinator—it was 'Dream' [Georgian Dream] itself that introduced this term. Yesterday, when one of our leaders, Giga Parulava, stated the fact at the Legal Committee meeting that they are appointing [him] as a coordinator, it triggered such irritation that they criticized his vocabulary and tone. This term 'coordinator' was introduced by 'Dream,' and if they find it offensive, then they should explain where they got the term from in the first place. Therefore, when we say that appointing this general-coordinator will change nothing except that it will simply be a way to temporarily satisfy him before sending him into retirement—this is the reality,"" Sharashidze stated.",0,0,0,0,0,0,1
"For information, Parliament is considering a draft law through an expedited procedure, based on which the position of State Minister for the Coordination of Law Enforcement Agencies is being introduced within the Government of Georgia.",0,0,0,0,0,0,1
"According to the draft, the Government Administration will provide material-technical and organizational support for the activities of the new State Minister.",0,0,1,0,0,0,1
"According to the Parliamentary Secretary of the Government, Vakhtang Bachiashvili, the powers of the State Minister will be specified in a government decree, which will outline their routine and strategic responsibilities.",0,0,0,0,0,0,1
Mamuka Mdinaradze will be appointed to the position of State Minister for the Coordination of Law Enforcement Agencies.,0,0,0,0,0,0,1
