text,anger,disgust,fear,joy,sadness,surprise,neutral
**1tv_news2**,0,0,0,0,0,0,1
"By decision of the government, legislative changes will be prepared regarding the recognition of diplomas issued before 2010.",0,0,0,0,0,0,1
"10:44, 10.04.2026",0,0,0,0,0,0,1
"By decision of the Government of Georgia, legislative amendments will be submitted to Parliament, which will resolve issues related to the recognition of diplomas issued before 2010 for thousands of citizens, stated Givi Mikanadze, the Minister of Education, Science and Youth of Georgia.",0,0,0,0,0,0,1
"As the Minister noted, according to the amendment, 4-year full-time and 5-year distance learning will be recognized equally.",0,0,1,0,0,0,1
"According to him/her, the change will apply to students who were enrolled in a university under a recognized status but completed their studies under an unrecognized status, as well as citizens who were enrolled by educational institutions before they had obtained a license.",0,0,0,0,0,0,1
"""We were faced with the following situation: our citizens in 4-year programs were completing exactly the same number of subjects and obtaining the same qualifications as those in 5-year correspondence programs. Under the previous legislation, the 5-year program was equated to a Master's degree, while the 4-year program was awarded a Bachelor's degree. Based on these changes, those who completed a 4-year program will receive a diploma equivalent to a Master's degree, which will significantly facilitate the employment of citizens in their desired fields.""",0,0,0,0,0,0,1
"Until 2010, before a unified system was established, there was no registry in the field of education to ensure that students were kept informed. There were cases where specific universities that had not been granted accreditation did not disclose this to applicants and enrolled them anyway. Subsequently, when diplomas were issued, graduates faced problems regarding the recognition of these documents.",0,0,0,1,0,0,1
"Furthermore, a number of higher education institutions held authorization for a certain period, which was subsequently revoked during the course of study. Students were not informed about this, and consequently, graduates of these universities faced problems later on.",0,0,0,0,0,0,1
"“The presented legislative changes will finally put an end to the long and problematic processes that our citizens undergo for diploma recognition—going to court and appealing procedures, which involve significant time and effort. All of this will become a thing of the past once and for all, and the diplomas of thousands of our citizens will be recognized,” stated Givi Mikanadze.",0,0,0,0,0,0,1
