text,anger,disgust,fear,joy,sadness,surprise,neutral
**1tv_news4**,0,0,0,0,0,0,1
"Metropolitan Shio Mujiri - If we turn to the Lord for help, if our desire is sincere and strong, He will surely come with His grace, rectify us, and purify us.",0,0,1,0,0,0,1
"16:47, 10.04.2026",0,0,0,0,0,0,1
"""The Lord expects us to compel our souls, burdened and wounded by sins, to turn to Him for salvation and mercy. Only God can bring about our correction and inner transformation; we cannot achieve this through our own strength,"" stated the Locum Tenens of the Patriarchal Throne, Metropolitan Shio (Mujiri) of Senaki and Chkhorotsqu, during his sermon at the Holy Trinity Cathedral, where the Rite of the Taking Down from the Cross (Vespers of Holy Friday) was recently performed.",0,0,0,0,0,0,1
"According to Metropolitan Shio, ""if our desire is true, strong, and serious, the Lord will surely come with His grace, correct us, and cleanse us.""",0,0,1,0,0,0,0
"""Through the magnificent and ancient divine services of our Church—composed by the great Holy Fathers, renowned hymnographers, the finest poets, thinkers, and sages—we have the opportunity not only to learn about the events concerning the Lord Jesus Christ from the Gospel but to become participants in these events through the liturgy itself. Therefore, today we have brought forth the Holy Epitaphios, and we are all participants in this event.""",1,0,0,0,0,0,0
"Those gathered here—we who are gathered—are not those who a short while ago were shouting, ""Crucify Him, crucify Him!"" but rather those who say to the Lord, ""Forgive us, Lord."" We are instructed by the Church and know its teaching: that through our sins, we crucify the Lord again and again. He came to earth, became incarnate, suffered, and died to liberate us from the captivity and the burden of sin.",0,0,0,0,0,0,1
"Who was the first person whom the Lord released from this burden? – One of the crucified thieves, the Wise Thief, who felt the sufferings of the innocent Savior so deeply that he confessed his sins and turned to the Savior from the cross with repentance. This is precisely what the Lord expects from us: that we compel our wounded souls, burdened by our sins, to turn to God for salvation and mercy.",0,0,0,0,0,0,1
"Many of us, some even for years, try independently to rectify something in our souls and in our lives without God, relying solely on our own strength. This is a futile effort. It is merely an arrogant and foolish endeavor, for only God can rectify us and bring about internal change. We are unable to achieve this through our own power. We may slightly alter our outward behavior, but it is beyond our reach to change inwardly, just as the Lord says: ""Without Me, you can do nothing.""",0,1,0,0,0,0,0
"Dear brothers and sisters, the Lord desires our amendment and purification. Let me remind you, once an afflicted man came to Him and said: ""Lord, if You will, You can cleanse me."" What did the Lord reply? — ""I so will; be cleansed."" The Lord desires this. The will of man and God coincided, and that person was healed.",0,0,0,0,0,0,1
"""Thus, the Lord desires our correction and purification even more than we do. If our desire is genuine, strong, and serious, and we turn to the Lord for help, He will surely come with His grace, correct us, and purify us. May God bless you and strengthen you. Let us pray to the Lord to give us strength and assistance, so that we may walk the path of truth and light, together with Christ, Amen,"" stated Metropolitan Shio.",0,0,1,0,0,0,0
