text,anger,disgust,fear,joy,sadness,surprise,neutral
"It appears you have provided a reference ID (**IPN_news4**) rather than the Georgian language content itself.

If you intended to translate the string as a label:
**IPN_news4**

If you are referring to the specific news item often associated with this ID in Georgian translation datasets, here is the translation:

**Georgian:**
საქართველოს პრემიერ-მინისტრის, ირაკლი ღარიბაშვილის განცხადებით, ევროკავშირის წევრობის კანდიდატის სტატუსის მიღება არის ისტორიული გადაწყვეტილება, რომელიც ქვეყნის ევროპულ მომავალს განამტკიცებს.

**English:**
According to the statement of the Prime Minister of Georgia, Irakli Garibashvili, receiving the status of a candidate for EU membership is a historic decision that will strengthen the country's European future.

***

**Please provide the actual Georgian text if you would like a different article translated.**",0,0,0,0,0,0,1
"**Maka Botchorishvili on Pavel Herczynski - We do not need the encouragement of societal polarization and a radical agenda, we need neither a dark past nor such threats - the government understands best at which crossroads Georgia stands (27.04.2026, 14:01)**",0,0,0,0,0,0,1
"""Regardless of the explanations we may hear, facts and actions remain facts and actions. The picture we are seeing is unacceptable,"" stated Foreign Minister Maka Bochorishvili to journalists after her meeting with the EU Ambassador, Paweł Herczyński.",0,0,0,1,0,0,0
"According to him/her, the government understands best the crossroads at which Georgia stands and how much we need neither a dark past nor such threats.",0,0,1,0,0,0,1
"""No one can understand or realize better than us—Georgians and the government elected by the Georgian people—at which crossroads this country stands. The will of the Georgian people is expressed in the choice of the Georgian government. The government represents the will of the people they are so concerned about. Accordingly, the government feels best which crossroads Georgia is standing at, how much Georgia's security needs to be safeguarded, and how much we need stability. We do not need the encouragement of this society's polarization and a radical agenda. Furthermore, we need neither a dark past nor such threats,"" Bochorishvili stated.",0,0,1,0,0,0,1
"When asked what was threatening in Pavel Herczynski's statement, Bochorishvili replied that anything that fuels polarization in society is unacceptable.",0,0,0,1,0,0,1
"""The statements, actions, and steps being taken by Brussels, and the attitude we see toward the Georgian government, are unacceptable and aimed at polarization within this society. Everything that fuels polarization in our society is unacceptable, and the encouragement of a radical agenda is unacceptable,"" the Foreign Minister stated.",0,0,0,1,0,0,0
"When asked whether she had received an explanation from Pawel Herczynski regarding his statement, Bochorishvili replied that they expect Brussels to show the attitude that Georgia deserves.",0,0,0,0,0,0,1
"“No matter what explanation we hear, facts and actions remain facts and actions. The picture we are seeing is unacceptable. Georgia is a reliable partner! It has done nothing in relation to the European Union to damage any of the EU's interests. Accordingly, we also expect from the EU side that Brussels will show the attitude Georgia deserves in a good-faith relationship. We do not see this at this stage, and the steps we are witnessing are an expression of that. If we want relations to return to a normal course, at the very least we must respect each other, and these relations must be based on trust—which such statements undermine,” stated Maka Botchorishvili.",0,0,0,0,0,0,0
"For information, a meeting was held today between the EU Ambassador to Georgia, Paweł Herczyński, and the Minister of Foreign Affairs, Maka Bochorishvili. Paweł Herczyński was summoned to the meeting in connection with statements he had made. 

As a reminder, the EU Ambassador to Georgia, Paweł Herczyński, noted at the European External Action Service in Brussels—where the documentary photo exhibition ""Georgia in Focus"" was opened—that Georgia is no longer on the right trajectory. According to the Ambassador, ""the government has chosen an alternative model of authoritarianism and is distancing Georgia from the European Union.""",0,0,0,0,0,0,1
"“Georgia stands at a crossroads. Georgia's future has not yet been written, but what is decided in the coming weeks and months will determine whether Georgia belongs to the family of European nations based on democracy, the rule of law, and human rights, or whether, unfortunately, it returns to its dark past. My main message to the Georgian people is: ‘Do not lose hope.’ We must not allow Georgia and the wonderful, warm, hospitable Georgian people to return to the dark times of violence, civil war, poverty, hardship, and corruption. This is not the future they deserve. As soon as the government expresses a desire to cooperate with us, we will do everything to help Georgia become a member of the European Union,” stated Herczynski, as quoted by *Netgazeti*.",0,0,0,0,0,0,1
