text,anger,disgust,fear,joy,sadness,surprise,neutral
"The classification of so-called small-scale wineries is changing - a small-scale winery is defined as a type of wine production facility whose annual production does not exceed 25,000 liters of wine (16.04.2026, 16:24)",0,0,1,1,1,0,1
"The classification of so-called small wineries is changing – a small winery is defined as a wine production facility whose annual production does not exceed 25,000 liters of wine.",0,0,1,1,1,0,1
"Furthermore, organoleptic testing is becoming mandatory for alcoholic beverages with a Protected Designation of Origin (PDO) produced in Georgia, as well as for all categories of wine intended for export and sale on the local consumer market. This requirement will not apply to wine produced in small-scale wineries.",0,0,1,1,1,0,1
"Relevant changes are being made to the Law on Vine and Wine, which was prepared by the Ministry of Environmental Protection and Agriculture. The government has submitted the draft to the Parliament.",0,0,1,1,1,0,1
"According to the draft, the labeling of certified alcoholic beverages intended for sale will be mandatory. The labeling will be carried out by the National Wine Agency in accordance with the rules established by the Minister of Environmental Protection and Agriculture.",1,0,1,1,1,0,1
"Taking into account the current Law on Vine and Wine, a small-scale winery was defined as an entrepreneur who has a traditional family cellar and whose annual production does not exceed 40,000 liters. With the amendments, this amount is being reduced from 40,000 to 25,000 liters.",1,0,1,1,1,0,1
"Since the concept of a small-scale winery and excessive production have effectively lost their significance, there is a need to amend this term and reduce the production volume allowed for small-scale wineries.",0,1,1,1,1,0,1
"It should be taken into account that the organoleptic characteristics and taste properties of the wine in question have an overall impact on the reputation of Georgian wine in both domestic and international markets. To regulate this issue, it is important to introduce a new category—natural wine—instead of ""house wine."" This category will be exempt from mandatory organoleptic testing only if it is produced in a small-scale winery and, simultaneously, the label features a corresponding mark designated for natural wine, thereby ensuring that consumers are informed about the product in advance.",1,0,1,1,1,0,1
"Furthermore, it is important to maintain the quality and reputation of Georgian wine on both local and international markets; consequently, to ensure the delivery of high-quality products to consumers, it becomes necessary for all categories of wine—both intended for export and for sale on the local market—to be subject to organoleptic testing.",1,0,1,1,1,0,1
"""Based on the above, for the purpose of regulating the issue and implementing appropriate mechanisms, it is advisable to introduce marking on alcoholic beverages and expand the scope of organoleptic testing,"" explains the Ministry of Environmental Protection and Agriculture in the explanatory note attached to the draft law.",0,0,1,1,1,0,1
