text,love,joy,anger,sadness,fear,surprise,neutral
"I. The messenger came to Shatili: – The Kists have harmed us, they have ravaged our shepherds, wicked, evil-minded ones.",0,0,0,0,0,0,1
"Aluda Ketelauri is a fortunate man,  
he sits at the head of the council,  
his word carries weight and wisdom;  
he has cut off the right hand of many a Kist,  
and tested the sharp French blade.  
Why should one seek enmity with the bad?  
It is always good to have enemies!",1,1,0,0,0,0,0
"The Kists have driven off the horses, and Aluda’s too is feathered.  
He has a hunch they’ll sweep over the mountain pass of Arkhoti,  
and shake down with iron the dew-covered slopes of the mountains.",0,0,0,0,0,0,1
"When Aluda heard this, he intended to take up his gun; he strapped on his weapons, and drew his sword; he tested the scabbard, so the sword would not strike the hilt.",0,0,0,0,0,0,1
"It is the hour of dawn; the falcon of the cliff is swiftly pursuing the enemy. At daybreak, in the gorge, the partridge rang out like a bell, and the dogs are still asleep on the hillside; the sheep have not yet been let out.",0,0,0,0,0,0,1
"Soon Aluda cast his eye on the Kists’ trail.  
He shifted swiftly; the gun went off with a crack:  
one thieving Ghilghveli had a bad moment;  
he falls from the horse, hanging head and neck downward;  
the bullet wound is at the shoulder blade, and fire seems to cling to it;  
the slain Ghilghveli, his companion, is carrying the flintlock.  
Mutsal’s gun burst forth, the cliff face would split apart,  
and the lead, dug out by the shot, would fall into Aluda’s skirt.",0,0,0,0,0,0,1
"– Aren’t you hurt, you cursed dog?! – Mutali was saying. – Don’t think I’m hurt, you cursed dog, servant of the Gudani Cross. The sound of Aluda’s gunshot was like the thunder in the sky.",0,0,1,0,0,0,1
"– Didn’t you get hit, you law-dog? – he calls out to him again.",0,1,0,0,0,0,1
"– Mutsal is not hurt, you dog of a heathen, he was clearing away the fragments of the cliff…",0,0,0,0,0,0,1
"– Oh, his hat has a hole in it, and it is brushing against the hairs of his beard.",0,0,0,0,0,0,1
"– You slipped too high, poor fellow; a pebble has no bone to break. Mutsali’s gun went off, and the bullet will make a sound in the rough one, breaking Khetelauri’s horn-tipped face-powder flask.",0,0,0,1,0,0,1
"– Aren’t you in trouble even now, you law-dog? – he even adds that to him.",0,1,0,0,0,0,1
"– He is not afflicted, no, you dog of a faithless man, the servant of Gudani’s Cross; the victorious Cross goes with him, and it will commend its power to God. It did not strike the heart, do not suppose; it was breaking the medicine pouch. Once it comes to the shooting, I too shall not swallow the grief of the enemy.",0,0,0,0,0,0,1
"“Shatili’s shot breaks the Kist’s heartwood.  
— Aren’t you in pain even now, you dog of a faithless one?! —  
he will shout at the Kist.”",0,1,0,0,0,0,1
"– I am wounded in the heart, in the heart, you dog of a faithless one, alas for Mutsali’s trial! You have killed my brother too, kill me as well; what can I say to God’s grace?",0,0,0,1,0,0,0
"Mutsal does not desire death, he does not lose the color of a wolf; he tears and lies down in the wound upon the mountain grass. Aluda shot him once, and he does not lose the moment of trial. He threw Aluda’s rifle back too, and says one more word to him:

– Now let it be yours, you dog of a different faith; may it not fall into another’s hands.",0,0,0,0,0,0,1
"His words dried on his lips, and he stretched out on the ground. Aluda did not want the rifle; he wept like a woman. He did not seize the weapons, nor did his eyes covet them. He laid the dagger by his head, with an ivory hilt; he placed a memorial stone upon his chest, and a French sword upon his arm. He did not cut the right hand from the belly; he would say: “It would be a sin. Brave man, slain by me, may God grant rest to your dead soul. May your right hand lie upon your arm; it is not mine by right. May your own hand rest upon your heart, and may the stone gate not rejoice over you. You had a good nurse; may God bless your lineage!” He spread the cloak lengthwise and laid the shield over it.",0,0,0,0,0,0,1
"II. The sun rose into the sky, the mists descended into the gorges;  
the giants of the Caucasus have gathered at the edge of the sky.  
The hawks have set out for the hunt, the swift destroyers of birds;  
the falcons are chasing the eagles, their companions in eating for free.",0,0,0,0,0,0,1
"The ibex climbed the glacier,  
the grace of God rose upon their horns.  
From ravine to ravine the raven clatters, with an evil voice:  
“Dead is the Kist Mutsali; I must eat out the eyes of the lad,  
tear out his heart and liver, and cover my skirt with his shoulder.”",0,0,0,0,0,0,1
"Shatili has not yet been touched by the light of the midday sun;  
they do not let the one who descends pass, for the sky is covered by the cliff.  

A youth would come, hill by hill, yet his head does not suit him;  
mist has settled on his face, black, born of the heart.  

On the throne hangs the arm of Mutsali’s brother,  
a bazala adorned with silver, that Khurasani sword.  

It has climbed the craggy heights, where hope is like a stone;  
in summer it watches for the sound of gunfire, in winter avalanches come down.  

Many times the storm has overtaken it;  
the black raven was cawing.  

An insatiable eagle would flap above its head,  
no one could seize fortune, no one could ward off evil.  

The rays of the sun melt even the hands of the infidel, so fierce are they.  
The snake could not cut through the threshold; even today it is alive.  

Sometimes a storm settles in, sometimes the sun shines bright — fair weather.  
What can one say? So many unburied, mustached dead have been seen!  

Many times the river of blood has gone forth for slaughtered men;  
the evil Ardoti water has turned red.",0,0,0,0,0,0,1
"Whoever thirsts for enmity, let him open the door of his house,  
let him gather blood in the hearth, and stand there himself.  
Let him drink it as wine, and use it as bread.  
Let him make the sign of the cross, as though he were in a church.  
Let him have his wedding in blood, and there let the cross be made.  
Let him invite guests, and line up the troops.  
Let him spread his bed in blood, and lie down beside his beloved.  
Let him have many children, many sons and daughters;  
and there let him dig his grave, and there let the dead be buried.",0,0,0,0,0,0,1
"If you kill another, they will kill you too; a family does not forgive a murderer.",0,0,1,0,0,0,1
"From Shatili, a Khevsur woman and daughter-in-law came down to the encampments, and Aluda’s brothers and nephews came out to meet him. Many wanted to hear the story; many others came as well. They congratulated Aluda:

— May you be blessed with a name!

The old man asks about fearless Aluda’s trial. Khetelauri tells the story of the wolf of Ghigla:

“Going this way, fearless one, I caught the trail on the black mountain. I quickly overtook him. I trapped the tracks in the sand. There were two of them; I used my rifle, but I could not reach the tip of his sword. In that blessed one’s belly, iron had been placed in his heart!”",0,0,0,0,0,0,1
"– What are you saying? A Kist’s salvation was not written in the law.  
– That is why I praise manliness: it cannot be bought with money.  
I fired three shots, he fired three; with the third, it was finished.  
The bullet lodged in his chest pierced his heart.  
He was trying to cover the wound with his hand as he died; that is how his soul departed.  
He would not let the soul leave; he still remembered the law.",0,0,0,0,0,0,1
"We shall say, “We are men; only our mothers have raised us.  
We shall be saved, while for the faithless the fumes of pitch await.”  
By saying this, we speak in vain; the children of God know better.  
Do not all speak the truth, indeed, those who swear it?!",0,1,0,0,0,0,1
"I could not bring myself to cut off my right hand;  
my heart grew angry with me: “Do not do what is to be done with difficulty:  
‘Let the name suffer loss; I am preferable to you as a counselor.’”",0,0,1,0,0,0,0
"The fresh young Khevsurs turn into a crowd,  
they look at Aluda with hostile eyes and cry out in unison:

“Die — death would be better for you,  
you liar, you speaker of falsehoods!  
Take off that serpent’s-face,  
you’ve thrown it to the women like a spindle;  
the shield — for stamping cloth,  
the rifle — to be hung outside;  
the pistol is only fit to be turned  
like a distaff!  
You have fled from the Kist’s son,  
you have turned into a woman.  
You killed him, yet did not cut off his right hand —  
why did you then follow after him from behind?!”",0,0,1,0,0,0,1
"They turned their backs on Aluda with bitter mouths;  
each went toward their own homes, with doors and porches.  
They condemned Keteleuri with hearts full of thorn,  
and kept calling Aluda’s name with blame.",0,0,1,0,0,0,1
"Mindi also came to Shatili on a dapple-gray horse with eight bells, with a French sword belted at his waist, with a shield on his arm, and with a twelve-cubit Kist spear in his hand. Mindi’s red forehead, moon-like, was like that of a deer.",0,0,0,0,0,0,1
"They spoke ill of Aluda with venomous words.  
He took offense, furrowed his brow with a fearful crease.  
— Do not speak ill of a brave man with a wind-blown tongue.  
May your enemy die easily; I can easily discern the truth.  
We do not want much sorrow; let one day’s provision be enough for me.  
I will not lose my way, I know every path from every side.  
Mindia will come to you today, before many have settled down.",1,0,0,0,0,0,1
"He kicked up his heels, red-faced and in a hurry, moving like the wind.",0,0,0,0,0,0,1
"III. It grew dark, the waters are weeping, the hem of night burns us;  
It is the time of the stars’ twinkling, of dew falling upon the grass,  
of the dead souls rising from the grave, the time of their quiet song.",0,0,0,0,0,0,1
"The devils come out from the cliffs and wander through the ravines. Everyone has had supper and is now getting ready to sleep.  
“Have some bread,” Aluda’s mother and sister beg him.  
“I don’t want any bread, mother; my heart feels strangely heavy. Last night I had bad dreams; I was somewhere in a line. A dead man lay before us, and the Khevsurs sat there in anger. Those prepared for battle were standing by the doors. I was there too, and I was crying, as is proper for a man. I had a feeling of going off to war, and the time to leave had come.”",0,0,0,1,0,0,0
"In an instant, someone seized my hand and placed the hilt of a dagger in it. I looked up: it was Mutsali, wearing a bronze chainmail shirt. On his chest was the mark from that moment of battle, and over the wound lay the gray covering of the wound’s bandage. He stood like a rock, unbroken, and no tear fell from his eyes.",0,0,0,0,0,0,1
"“I want to die, but I do not die; kill me,” he said pleadingly. “Let the world remain yours, and I will depart from this land; be satisfied, sons of the Khevsurs, with campaigning and with the swinging of swords.”",0,0,0,0,0,0,1
"I sat down; someone set a bowl before me,  
the meat was human flesh, juicy; I was eating it, though the human hands and feet were bony.  
What was I doing? I was grieving, vile, accursed.",0,0,0,1,0,0,0
"“Eat,” Rama called to me, “don’t stand there staring: serve me Aluda’s broth and meat, reheated.”  
They brought me the man’s broth and meat, cooled with a mustache…",0,0,0,0,0,0,1
I am tormented by dreams; that is what is troubling my mind.,0,0,0,1,1,0,0
"IV. Dawn breaks, the mountain peaks redden, and mists gather over the mountains. The village rises, awakens, and travelers come and go along the roads. The swallows have flown off on their threefold journey, casting their eyes over mountain and valley; how many fluttering flights they make, yet they leave no trace in the sky!",0,0,0,0,0,0,1
"Who comes riding on the red horse, crossing the water? — Welcome in peace! — the Khevsurs would call out to Mindia. — What news have you brought? — they would call from afar.",0,1,0,0,0,0,1
"– Young men, your blood is boiling; you cut and sew with your hearts, you let the heart drag the mind, you let the head be chopped off with an axe, and you do not easily recognize a brave man by his brave code! Do not let one another be oppressed; heart and mind are brothers. Aluda is right, may the heavens not collapse on my head! If you do not believe me, Kist, here is the severed arm. Keep your tongue in its sheath; do not speak words lightly, do not speak lightly about a brave man, saying he is no good! He handed the hand to Aluda: – Take it, place it by the rock!",1,0,0,0,0,0,1
"– If I had wanted to cut off a hand, could I not have cut off my own? I cannot do you good, Mindia; I will bring you to ruin instead. What use is it to me? It does not call to me, and it will not serve as a shield. If I take it to the mountains, it will not mow hay, nor will it help as a scythe. Take it, if you believe in the Lord; do not show it to me again. It is the right hand of a brave man, and my heart burns with guilt. Why do the Khevsurs grieve, why do they break with anger?! I will kill the enemy, but I will not cut off their right hand by force! “It is not right to kill an enemy unless you cut his hand with a knife.” Woe to such justice, baptized in sin and guilt!",0,0,0,1,0,0,0
"V. The time of the feast had come. The people were going to the icon festival: they had to inform the lord, whoever had any pain. Men and women gathered with offerings, with sheep and oxen; they would present their offerings to the lord through the barn door.",0,0,0,0,0,0,1
"Who is this that has come, like mist, with a finely tempered brass sword?  
He offers the mountain elder a bull, and stands there with bowed head.",0,1,0,0,0,0,1
"– Whom are you honoring, Aluda, with this black bull? – asks Aluda the priest, with his arm outstretched. Great is our lord, with Gudani’s cross at his head, and strong are the people under him, by God and by God’s power. A good vassal is loved by the lord; favor is granted in abundance. Brave men, full of hope, come to our lord in supplication. Tell me the name of the one you are sacrificing to; let it be sacrificed to him. – He draws his dagger, ready to speak of glory.",1,1,0,0,0,0,0
"– That is the **samkhvetsro**, Berdia, of the Kist who was killed the other day. They called him Mutsal, the son of the unbaptized one. Bless me well too, you have doomed me for him, just as for the handsome brother of the one who was unwillingly killed.",0,0,0,0,0,0,1
"– You are trying to convert the faithless, but that is not fitting for you; it would not suit you to slaughter a sacrificial animal as a Kist. An injunction does not come from the father, nor from the grandfather or great-grandfather; come to your senses, you are a Christian, and by this you are becoming faithless; do not follow the devil… how did that word escape your lips?! How many others have you killed, hanging on your belt like hands, some Lezgi, others Kist, a bridge of right hands; you have not even slaughtered a kid for anyone, let alone a bull. How can I beg the Lord for a dog, of the dog’s breed? Before that, it would be better for the heavens to collapse on me, for the earth to split open beneath my back, or for the boundless sea to swallow me, so that I might eat a meal of sand! Berdia is turning pale, the color of a different kind of fear.",0,0,1,0,0,0,1
"– Do not make my burden lighter, if God’s grace favors you, O God; I too am a vassal of Gudani Cross, a Khevsur of your waters; as if we are one, Berdia, dwellers of one mountain.",0,0,0,0,0,0,1
"– You are trying in vain, Aluda, in vain you wear out your face.",0,0,1,0,0,0,1
"Khetelauri grew furious, taking on the color of a wolf;  
he drew his French sword, and the light burst forth like the sun.  
He struck the bull on the neck, and its head rolled down below.  
Then he pleaded with his lord: “Do not spare my son for me;  
let his belly be given to ruin, that unbaptized hero.”",0,0,1,0,0,0,1
"“Berdia will turn his face toward the people with the tangled hair.” — “It has been heard,” he said, “that this is how the law is cast aside: Aluda himself kills the sacrificial beast. Remind me, people, of the soul of the Kist, for I want to hear the answer of your hearts. Gather, sons of the Khevsurs, all of you — great and small — let us do justice, let us break Aluda’s house posts; do not spare them, make them weep for wife and child. Let it be cut off, the sun-and-cloud watchers of another land. Go, break the black-dark doors of the house, of the fortress. Set fire to the barn — let the flames reach the sky; drive out for the community the sheep, cows, and bulls. Make Shatili’s wives and children weep, Gudani’s men and women; let our lord be angered, he is not to be pitied.”",0,0,0,0,0,0,1
"At hearing this, Mindia’s eyes welled with tears;  
he can no longer help Aluda.  
He crosses his arms over his chest in grief;  
the sons of the Khevsurs, enraged, raise their shields.  
They must make Ketelauri know it;  
the bronze rings ring out sharply.  
The Khevsurs, seated in a host, are overtaken by the boys,  
one of them has seized the bones of his right hand.",0,0,0,1,0,0,1
"– Noble ones, I will strive to win you the lord’s favor; hide the goodly estate for me, and I will bring you the enemy’s hand. The raven was carrying it in its talons, steering toward the cliff’s bend. At that moment I shot an arrow at the one proudly flying through the sky; the shot proved true, and it struck the raven’s wing; it let go of the prey with its claws, and it fell to the ground.",1,0,0,0,0,0,1
"– The right side of Mutsali, the cause of the Khevsurs’ counsel, – Minia would say in anger, – the cause of their curse; I brought it to Aluda, I showed him the color of offense; when Aluda did not accept it, I showed him the depth of the gorge.",0,0,0,0,0,0,1
"– Take it, – says Berdia, – the branch of the infidel dog; are we not the sons of the Khevsurs, servants of the devil, Alisa? They will throw the arm of Mutsal to the dog to eat. The cur did not come near it, and set up a howl of guilt.",0,0,1,0,0,0,1
"Khevisber Berdia says: – Khevsurs, see with your own eyes: “A dog does not break another dog’s bone,” it is said by the same head. The children of the Kist drag the right hand down with a hook.",0,0,0,0,0,0,1
"VI. Snow is falling, the wind is raging, the necks of the mountains are bound;  
avalanches are descending into the ravines, broken off from the cliffs.  
The waters have spread their blue icy skirts and hems,  
and the narrow paths have been entirely covered with frost.",0,0,0,0,0,0,1
"Whoever has grown weary of life, who would set out on the road?  
The traveler goes ahead, blazing the trail, and five follow behind.  
Tormented by hunger, the pack of wolves howls on the mountain.",0,1,0,0,0,0,1
"“Do not expect anything good, Khevsurs,” a woman lamented. “Alas, our home and hearth, not a stone remains upon a stone; now crows are sitting on the fortress, on the pillars of the upper storehouse.”",0,0,1,0,0,0,1
"Mother would say to Aluda:  
– My son, walk slowly; neither I nor your wife, Lela, can endure with you. The children have become restless, and the hard life has frozen our hands and feet. Alas, how roadless we wander, alas, how dark it is! Would that the help of your Khevsurs were not needed! What stream or meadow will shelter us, where shall we spend our days? Homeless, without hearth or door, we have become accursed even elsewhere. We can no longer reach our home and gate, beyond the Shatili gorge. To give up one’s native land has proved far too hard; I have become like the dying, my mind turned to confusion. My knees no longer carry me, and in my heart a pillar of darkness has been set. Ah, graves of fathers and forefathers, cliffs standing sharp and pointed!",0,0,0,0,0,0,1
"Aluda says angrily:  
– Women, do not be so talkative; come, follow me, let us go. God has granted this to us as our fate; do not offend the cross, do not curse the community, do not turn into fools!",0,0,1,0,0,0,0
"Once Aluda had to turn back, once to turn himself around: “Farewell, you cliffs of the mountain pasture, joy of my eyes! Farewell, my home and hearth, you who stir up guilt within my heart! Farewell, our lord, you who grant power to the serfs!”",0,0,0,1,0,0,0
"They have condemned the travelers forever to water and to their own land.  
The mountain peaks stand motionless, and the whistling of the wind is heard.  
They have crossed over, they have passed the ridge; no trace of the ditch is visible.  
From afar, May heard the bitter sobbing of a woman.",0,0,0,0,0,0,1
