Article ID,Article Name,Paragraph,English - Google,English - Gemini,English - ChatGPT,Original,English,Google,Gemini,ChatGPT
9,Ge Grigol Gegelia,1,0.9017798,0.9558006,0.9529537,"გრიგოლ გეგელია - პაველ ჰერჩინსკის საგარეო საქმეთა სამინისტროში დაბარება არის კიდევ ერთი ნათელი დასტური იმისა, რომ ეს ხელისუფლება ემსახურება ანტიქართულ მიზნებსა და მისწრაფებებს (27.04.2026, 12:12)","Grigol Gegelia – The summoning of Herczyński is another clear proof that this government always serves anti-Georgian goals and aspirations (27.04.2026, 12:20)","Grigol Gegelia - Summoning Pavel Herchinsky to the Ministry of Foreign Affairs is another clear proof that this government serves anti-Georgian goals and aspirations (27.04.2026, 12:12)","Grigol Gegelia - Summoning Pawel Herczynski to the Ministry of Foreign Affairs is another clear proof that this government serves anti-Georgian goals and aspirations (27.04.2026, 12:12)","Grigol Gegelia - Summoning Pawel Herczynski to the Ministry of Foreign Affairs is yet another clear proof that this government serves anti-Georgian goals and aspirations (27.04.2026, 12:12)"
9,Ge Grigol Gegelia,2,0.91678655,0.96275485,0.9426428,"ჰერჩინსკის დაბარება არის კიდევ ერთი ნათელი დასტური იმისა, რომ ეს ხელისუფლება ყოველთვის ემსახურება ანტიქართულ მიზნებსა და მისწრაფებებს, - ამის შესახებ „ლელო- ძლიერი საქართველოს“ საგარეო მდივანმა გრიგოლ გეგელიამ ევროკავშირის ელჩის პაველ ჰერჩინსკის დაბარებასთან დაკავშირებით განაცხადა.","The summoning of Herczyński is another clear proof that this government always serves anti-Georgian goals and aspirations, Grigol Gegelia, Foreign Secretary of the Lelo-Strong Georgia, stated regarding the summoning of EU Ambassador Pawel Herczyński.","The summoning of Herchinsky is another clear proof that this government always serves anti-Georgian goals and aspirations, Grigol Gegelia, Foreign Secretary of the ""Lelo - Strong Georgia"" party, said regarding the summoning of European Union Ambassador Pavel Herchinsky.","""The summoning of Herczynski is another clear proof that this government always serves anti-Georgian goals and aspirations,"" stated Grigol Gegelia, Foreign Secretary of ""Lelo - Strong Georgia,"" regarding the summoning of EU Ambassador Pawel Herczynski.","The summoning of Herchynski is yet another clear proof that this government always serves anti-Georgian goals and aspirations,"" said Grigol Gegelia, Foreign Secretary of ""Lelo - Strong Georgia,"" regarding the summoning of EU Ambassador Pawel Herchynski."
9,Ge Grigol Gegelia,3,0.9826105,0.97997123,0.9808569,"გეგელიას თქმით, იმ დროს, როდესაც საგარეო უწყების მიერ დაბარებულები არ არიან ირანის და უნგრეთის ელჩები, საქართველოს სტრატეგიული პარტნიორების წარმომადგენლების დაბარება აჩვენებს, რომ „ქართული ოცნების“ ხელისუფლება ქვეყნის სტრატეგიული ინტერესების დაზიანებას ემსახურება.","According to Gegelia, at a time when the ambassadors of Iran and Hungary have not been summoned by the Foreign Ministry, the summoning of representatives of Georgia’s strategic partners shows that the Georgian Dream government serves to harm the country’s strategic interests.","According to Gegelia, at a time when the ambassadors of Iran and Hungary have not been summoned by the Foreign Ministry, the summoning of representatives of Georgia's strategic partners shows that the Georgian Dream government is working to harm the country's strategic interests.","According to Gegelia, at a time when the ambassadors of Iran and Hungary have not been summoned by the Foreign Ministry, summoning the representatives of Georgia’s strategic partners shows that the “Georgian Dream” government serves to damage the country’s strategic interests.","According to Gegelia, at a time when the ambassadors of Iran and Hungary have not been summoned by the Foreign Ministry, summoning representatives of Georgia’s strategic partners shows that the “Georgian Dream” government is serving to damage the country’s strategic interests."
9,Ge Grigol Gegelia,4,0.9718609,0.9485768,0.95430773,"„იმ დროს, როდესაც ირანის ელჩი არ არის დაბარებული და არ არის გამოკითხული იმასთან დაკავშირებით თუ რატომ ემუქრებოდა ქართველ ხალხს ასეთი ენით, იმ დროს, როდესაც უნგრეთის ელჩი არ დაუბარებიათ და არ უკითხავთ რუსეთის ჯაშუში რომ მუშაობდა 4 წლის განმავლობაში საქართველოში, რასთან გვქონდა შეხება, იყო თუ არა უნგრეთი ინფორმირებული და როგორ უნდა აღვიქვათ ეს, რომ უნგრული დიპლომატიური საფარის ქვეშ ამ ქალაქში მუშაობდა, მაღალი ალბათობით, რუსეთის ჯაშუში და ასეთ ვითარებაში ბოჭორიშვილი საკუთარ თავს უფლებას აძლევს, რომ თავს დაესხას ყველა იმ ელჩს, რომელიც არის ამ ქვეყნის სტრატეგიული პარტნიორი სახელმწიფოს წარმომადგენელი. იქნება ეს ილიას სახელმწიფო უნივერსიტეტზე გაკეთებული განცხადების გამო თუ ელემენტარული პროდემოკრატიული განცხადებების გამო, იბარებს საქმის გასარჩევად იმ სახელმწიფოების ელჩებს, რომლებიც არიან ჩვენი ქვეყნის ყველაზე მნიშვნელოვანი სტრატეგიული პარტნიორები. ეს თვალნათლივ ადასტურებს, რომ ე.წ. ხელისუფლება არის საქართველოს მტრული ხელისუფლება, რომელიც ყველაფერს აკეთებს ჩვენი ქვეყნის ეროვნული საშინაო თუ საგარეო პოლიტიკური ინტერესების დასაზიანებლად,“ - განაცხადა გრიგოლ გეგელიამ.","""At a time when the Iranian ambassador has not been summoned and has not been questioned about why he threatened the Georgian people with such language, at a time when the Hungarian ambassador has not been summoned and has not been asked about the Russian spy who worked in Georgia for 4 years, what we were dealing with, whether Hungary was informed and how we should perceive it, that under Hungarian diplomatic cover he was working in this city, most likely, a Russian spy, and in such a situation, Botchorishvili gives herself the right to attack all the ambassadors who are representatives of this country's strategic partner state. Whether it is because of the statement made at Ilia State University or because of elementary pro-democracy statements, she summons the ambassadors of those states that are the most important strategic partners of our country to resolve the case. This clearly proves that the so-called government is a hostile government of Georgia, which does everything to undermine the national interests of our country, to harm domestic and foreign political interests,"" Grigol Gegelia said.","""At a time when the Iranian ambassador has not been summoned and has not been questioned about why he threatened the Georgian people with such language, at a time when the Hungarian ambassador has not been summoned and has not been asked about the Russian spy who worked in Georgia for 4 years, what we were dealing with, whether Hungary was informed and how we should perceive it, that under Hungarian diplomatic cover he was working in this city, most likely, a Russian spy, and in such a situation, Bochorishvili gives himself the right to attack all the ambassadors who are representatives of this country's strategic partner state. Whether it is because of the statement made at Ilia State University or because of elementary pro-democracy statements, he summons the ambassadors of those states that are the most important strategic partners of our country to resolve the case. This clearly proves that the so-called government is a hostile government of Georgia, which does everything to undermine the national interests of our country."" ""To harm domestic or foreign political interests,"" Grigol Gegelia said.","“At a time when the Iranian ambassador has not been summoned or questioned regarding why he threatened the Georgian people in such a manner; at a time when the Hungarian ambassador has not been summoned or asked about the Russian spy who worked in Georgia for four years—what we were dealing with, whether Hungary was informed, and how we should interpret the fact that a likely Russian spy operated in this city under Hungarian diplomatic cover—in such a situation, Bochorishvili allows herself to attack every ambassador who represents this country's strategic partner states. Whether it is due to statements made regarding Ilia State University or basic pro-democratic remarks, she summons the ambassadors of our country's most important strategic partners for a 'showdown.' This clearly confirms that the so-called government is a hostile administration to Georgia, doing everything in its power to damage our country's national, domestic, and foreign policy interests,” stated Grigol Gegelia.","“At a time when the Iranian ambassador has not been summoned and questioned about why he was threatening the Georgian people in such language, at a time when the Hungarian ambassador has not been summoned and asked about a Russian spy who worked in Georgia for 4 years, what exactly we were dealing with, whether Hungary was informed, and how we should understand the fact that, under the cover of Hungarian diplomatic protection, a Russian spy was likely operating in this city, Bochorishvili now allows herself to attack all those ambassadors who represent states that are strategic partners of this country. Whether because of a statement made about Ilia State University or because of elementary pro-democratic statements, she summons for clarification the ambassadors of those states that are our country’s most important strategic partners. This clearly confirms that the so-called government is an anti-Georgian government, which is doing everything to damage our country’s national domestic and foreign policy interests,” said Grigol Gegelia."
9,Ge Grigol Gegelia,5,0.98009276,0.89780384,0.97857857,"შეგახსენებთ, ევროკავშირის ელჩმა საქართველოში პაველ ჰერჩინსკიმ ბრიუსელში, ევროპის საგარეო ქმედებათა სამსახურში, სადაც დოკუმენტური ფოტოგამოფენა „საქართველო ფოკუსში“ გაიხსნა, აღნიშნა, რომ საქართველო სწორ ტრაექტორიაზე აღარ იმყოფება. ელჩის თქმით, „ხელისუფლებამ აირჩია ალტერნატიული, ავტორიტარიზმის მოდელი და საქართველოს ევროკავშირს აშორებს“. „საქართველო გზაგასაყარზე დგას. საქართველოს მომავალი ჯერ არ დაწერილა, მაგრამ ის, რაც მომავალ კვირებსა და თვეებში გადაწყდება, განსაზღვრავს, ეკუთვნის საქართველო ევროპული ქვეყნების ოჯახს, რომელიც დაფუძნებულია დემოკრატიაზე, კანონის უზენაესობასა და ადამიანის უფლებებზე, თუ სამწუხაროდ, თავის ბნელ წარსულს დაუბრუნდება. ჩემი მთავარი გზავნილი ქართველი ხალხის მიმართ არის „ნუ დაკარგავთ იმედის“. ჩვენ არ უნდა დავუშვათ, რომ საქართველო და შესანიშნავი, თბილი, სტუმართმოყვარე ქართველი ხალხი დაბრუნდეს ძალადობის, სამოქალაქო ომის, სიღარიბის, გაჭირვების, კორუფციის ბნელ დროში. ეს არ არის ის მომავალი, რომელსაც ისინი იმსახურებენ.როგორც კი ხელისუფლება გამოთქვამს ჩვენთან თანამშრომლობის სურვილს, ჩვენ ყველაფერს გავაკეთებთ იმისათვის, რომ დავეხმაროთ საქართველოს გახდეს ევროკავშირის წევრი“, - განაცხადა ჰერჩინსკიმ, რომლის ციტატასაც „ნეტგაზეთი“ ავრცელებს.","The EU Ambassador to Georgia, who opened a documentary photo exhibition “Georgia in Focus” in Brussels at the European External Action Service, noted that Georgia is no longer on the right trajectory. According to the ambassador, the government has chosen an alternative, authoritarian model and is distancing Georgia from the European Union. “Georgia is at a crossroads. Georgia’s future has not yet been written, but what will be decided in the coming weeks and months will determine whether Georgia belongs to the family of European countries, based on democracy, the rule of law and human rights, or, unfortunately, returns to its dark past. My main message to the Georgian people is “do not lose hope”. We must not allow Georgia and the wonderful, warm, hospitable Georgian people to return to the dark times of violence, civil war, poverty, hardship, corruption. This is not the future they deserve. As soon as the government expresses a desire to cooperate with us, we will do everything to help Georgia become a member of the European Union,” Herczyński was quoted as saying by Negtazeti.","As a reminder, the EU Ambassador to Georgia, Pavel Herczynski, at the European External Action Service in Brussels, where the documentary photo exhibition “Georgia in Focus” was opened, noted that Georgia is no longer on the right trajectory. According to the ambassador, “the authorities have chosen an alternative, authoritarian model and are taking Georgia away from the European Union”. “Georgia is at a crossroads. Georgia’s future has not yet been written, but what will be decided in the coming weeks and months will determine whether Georgia belongs to the family of European countries, based on democracy, the rule of law and human rights, or, unfortunately, will return to its dark past. My main message to the Georgian people is “do not lose hope”. We must not allow Georgia and the wonderful, warm, hospitable Georgian people to return to the dark times of violence, civil war, poverty, hardship, corruption. ""This is not the future they deserve. As soon as the government expresses a desire to cooperate with us, we will do everything to help Georgia become a member of the European Union,"" said Herczynski, quoted by Netgazeti.","As a reminder, the EU Ambassador to Georgia, Pawel Herczynski, noted at the European External Action Service in Brussels, where the documentary photo exhibition ""Georgia in Focus"" was opened, that Georgia is no longer on the right trajectory. According to the Ambassador, ""the government has chosen an alternative model of authoritarianism and is distancing Georgia from the European Union.""

""Georgia stands at a crossroads. Georgia's future has not yet been written, but what is decided in the coming weeks and months will determine whether Georgia belongs to the family of European nations based on democracy, the rule of law, and human rights, or if it will, unfortunately, return to its dark past. My main message to the Georgian people is: 'Do not lose hope.' We must not allow Georgia and the wonderful, warm, hospitable Georgian people to return to the dark times of violence, civil war, poverty, hardship, and corruption. This is not the future they deserve. As soon as the government expresses a desire to cooperate with us, we will do everything to help Georgia become a member of the European Union,"" stated Herczynski, whose quote was published by ""Netgazeti.""","Let me remind you that the EU Ambassador to Georgia, Pawel Herczyński, speaking in Brussels at the European External Action Service, where the documentary photo exhibition “Georgia in Focus” was opened, noted that Georgia is no longer on the right trajectory. According to the ambassador, “the government has chosen an alternative model of authoritarianism and is moving Georgia away from the European Union.”

“Georgia stands at a crossroads. Georgia’s future has not yet been written, but what is decided in the coming weeks and months will determine whether Georgia belongs to the family of European countries based on democracy, the rule of law, and human rights, or whether, unfortunately, it returns to its dark past. My main message to the Georgian people is: ‘Do not lose hope.’ We must not allow Georgia and the wonderful, warm, hospitable Georgian people to return to the dark times of violence, civil war, poverty, hardship, and corruption. This is not the future they deserve. As soon as the government expresses a desire to cooperate with us, we will do everything possible to help Georgia become a member of the European Union,” Herczyński said, as quoted by Netgazeti."
9,Ge Grigol Gegelia,6,0.7790926,0.76769453,0.7740259,"აღნიშნული განცხადების შემდეგ, ელჩი საგარეო უწყებაში დაიბარეს.","Following this statement, the EU Ambassador has been summoned to the Ministry of Foreign Affairs of Georgia.","Following the aforementioned statement, the ambassador was summoned to the Foreign Ministry.","Following the aforementioned statement, the ambassador was summoned to the Ministry of Foreign Affairs.","Following this statement, the ambassador was summoned to the Ministry of Foreign Affairs."
9,Vespers Of The Descent,1,0.55346817,0.69670254,0.5063251,სამების საკათედრო ტაძარში გარდამოხსნის წესი შესრულდა,Vespers of the Descent from the Cross observed at Holy Trinity Cathedral,The rite of conversion was performed at the Trinity Cathedral,The Rite of the Descent from the Cross was performed at the Holy Trinity Cathedral.,The rite of the Deposition was performed at the Holy Trinity Cathedral.
9,Vespers Of The Descent,2,0.7047229,0.7683768,0.75975925,ყოვლადწმინდა სამების საკათედრო ტაძარში გარდამოხსნის ტრადიციული წესი შესრულდა. მსახურება სიმბოლურად ჯვარცმული იესო ქრისტეს დაკრძალვას და დატირებას ასახავს.,The traditional Vespers of the Descent from the Cross have been performed at the Holy Trinity Patriarchal Cathedral. The service symbolically re-enacts the burial and lamentation of the crucified Jesus Christ.,The traditional rite of transfiguration was performed at the Cathedral of the Holy Trinity. The service symbolically depicts the burial and mourning of the crucified Jesus Christ.,The traditional rite of the Deposition from the Cross was performed at the Holy Trinity Cathedral. The service symbolically depicts the burial and lamentation of the crucified Jesus Christ.,"The traditional rite of the removal from the Cross was performed at the Holy Trinity Cathedral. The service symbolically reflects the burial and lamentation of Jesus Christ, who was crucified."
9,Vespers Of The Descent,3,0.67151356,0.7390236,0.79587215,"რიტუალი დღეს საპატრიარქო ტახტის მოსაყდრემ, სენაკისა და ჩხოროწყუს მიტროპოლიტმა შიომ (მუჯირი) მღვდელმთავრებთან ერთად ჩაატარა.","The Locum Tenens of the Patriarchal Throne, Metropolitan Shio of Senaki and Chkhorotsku (Mujiri), together with fellow bishops, conducted the vespers.","The ritual was performed today by the Patriarchal Enthronement, Metropolitan Shio (Mujiri) of Senaki and Chkhorotsku, together with the hierarchs.","The ritual was performed today by the Locum Tenens of the Patriarchal Throne, Metropolitan Shio (Mujiri) of Senaki and Chkhorotsqu, together with the hierarchs.","The ritual was conducted today by the locum tenens of the Patriarchal Throne, Metropolitan Shio of Senaki and Chkhorotsku (Mujiri), together with the bishops."
9,Vespers Of The Descent,4,0.9973264,0.9863324,1.0000002,"დღეს წითელი პარასკევია, ვნების კვირეულის ყველაზე მძიმე დღე. მართლმადიდებელი ეკლესია იესო ქრისტეს ჯვარცმას, ჯვრიდან გარდამოხსნასა და დაკრძალვას იხსენებს.","Today is Good Friday, the most solemn day of Holy Week. The Orthodox Church commemorates the crucifixion of Jesus Christ, His descent from the Cross, and His burial.","Today is Good Friday, the most solemn day of Holy Week. The Orthodox Church commemorates the crucifixion, removal from the cross, and burial of Jesus Christ.","Today is Good Friday, the most somber day of Holy Week. The Orthodox Church commemorates the crucifixion of Jesus Christ, His deposition from the Cross, and His burial.","Today is Good Friday, the most solemn day of Holy Week. The Orthodox Church commemorates the crucifixion of Jesus Christ, His descent from the Cross, and His burial."
