text,anger,disgust,fear,joy,sadness,surprise,neutral
"Our train pulled in under the massive vault of the Pest station. Bai Ganyo and I went into the refreshment room. Knowing that we would be delayed here for a whole hour, I settled myself quite comfortably at a table and ordered breakfast and a beer. All around me were people—a swarming crowd! And a fine-looking crowd at that. The Magyars, you know, are not exactly to my liking, but the Magyar women—now, I have nothing against them. Distracted by the noise, I didn't notice when Bai Ganyo had slipped out of the restaurant along with his saddlebags. Where was Bai Ganyo? His glass was empty. I looked around, scanning the entire restaurant—he was gone. I went outside onto the platform—I looked here for Bai Ganyo, there for Bai Ganyo—nothing! Strange business! I thought he might have gone to the carriage to make sure no one had made off with his rug.",0,0,1,1,1,0,1
"I returned to the restaurant again. There is still more than half an hour until the train departs. I am sipping my beer and looking around. Every five minutes, the porter rings the bell and indifferently, in a lazy voice, announces the direction of the trains: “he-gesh-fe-ke-te-he-gi, kish-ke-resh, se-ge-din, uy-ve-dek.” A few English travelers are staring at his mouth, and he, apparently used to the attention his peculiar language draws, grins from ear to ear and continues in an even louder and hoarser voice: “uy-ve-dek, kish-ke-resh, he-gesh-fe-ke-te-he-gi”... with a sharp emphasis on every syllable.",1,1,1,1,0,0,1
"There were about ten minutes left until the train’s departure. I settled my bill, paid for Bay Ganyo’s beer as well, and went out onto the platform with the intention of looking for him. At that moment, a train was slowly pulling in under the station’s vaulted roof and, imagine, in one of the carriages of this train, leaning halfway out the window, there appeared Bay Ganyo—I couldn't hear what he was saying because of the hissing of the locomotive. I realized what the situation was. When the train stopped, he jumped down, rushed over to me and, with a heavy dose of energetic curses which, with your permission, I shall not repeat, told me the following:",0,0,1,1,1,0,1
"– Don’t even ask, brother, I’ve run myself ragged...",1,1,1,1,0,1,1
"– What a run, Bay Ganyo?",0,0,1,1,0,0,1
"– Come on, what escape! Weren't you just gawking there in the inn...",1,1,0,1,0,0,1
– Well? – I reply.,0,0,1,1,0,0,1
"– Well? Right then, you see, that fellow by the door started clanging the bell, then I heard the engine whistle, I go out—I couldn't even call out to you—and I see our train has started moving. Good grief! My rug! So I dashed after it, running and sprinting—don't even ask! Finally, at one point, I see it slowing down, and I—hop!—right inside. Someone shouted something at me, all startled—mumbo-jumbo—but I, you know, I don't take any nonsense, I glared back at him, showed him the rug, and well, he turned out to be a reasonable fellow. He even gave a little laugh. Who was to know we’d be heading back again? Hungarian business!",1,1,0,1,0,1,1
"I, sinner that I am, laughed heartily at Bay Ganyo’s adventure. Poor fellow! The train was merely maneuvering to switch tracks, but poor Bay Ganyo ran for three whole kilometers chasing after it—for his little rug was inside!...",1,0,0,1,0,1,1
"– Well, in your haste, you forgot to pay for your beer, Bay Ganyo.",0,1,1,1,1,1,1
– Big deal! They fleece us enough as it is – replied Bay Ganyo in a tone that brooked no argument.,1,1,1,1,0,0,1
– I paid it.,0,0,1,1,1,0,1
"– You had money to burn, so you paid for it. Come on, get on, get on quickly so we don't have to go scurrying after the train again – said Bay Ganyo patronizingly.",1,1,1,1,0,0,1
"We entered the carriage. Bay Ganyo crouched over his saddlebags with his back to me, took out half a wheel of kashkaval, cut himself a delicate little piece, cut an enormous slice of bread as well, and began to smack his lips with a wonderful appetite, puffing out first one cheek, then the other with his mouthfuls, and every now and then stretching his neck so he could swallow the dry bread. Bay Ganyo finished his meal, belched once or twice, shook the crumbs into his palm and swallowed them too, then muttered under his breath: ""Eh, if only there were someone to treat me to a little wine now,"" sat down opposite me, laughed good-naturedly, and after looking at me wistfully for a whole minute, said:",1,0,1,1,0,0,1
"– Your Grace, have you traveled, have you seen much of the world?",1,0,1,1,0,0,1
"– I have traveled quite a bit, Bay Ganyo.",0,0,1,1,1,0,1
"– Oh, the world I’ve tramped through! Tsk... tsk... tsk... Never mind Edirne, Constantinople, but in Wallachia! Would you believe it? Giurgiu, Turnu Măgurele, Ploiești, Pitești, Brăila, Bucharest, Galați – wait, let me not lie to you, I don't remember if I was in Galați or not – I’ve been through them all.",0,1,0,1,0,1,1
"Our journey to Vienna passed monotonously. I offered Bai Ganyo one of my books to pass the time reading, but he politely declined my offer, as he had read enough in his day, and considered it more practical to take a nap. Why should he stay awake for nothing; since he had paid for the railway anyway, he might as well get some sleep. And he fell asleep. He fell asleep and snored so loudly that you wouldn't need to hear the roar of an Atlas lion.",0,0,1,1,1,0,1
