text,anger,disgust,fear,joy,sadness,surprise,neutral
"Take the Brewer was still asleep, even though the sunbeams had long since pierced the grime-clouded windows of his stifling little room; the rays gradually illuminated his feet, crawled toward his paunch, glistened on his lower lip—dried and cracked by internal fire—rushed into his open mouth, and reached down to his throat, from which waves of an ear-splitting snoring erupted. Just then, the postman knocked thrice on the door. But what did Take’s ear care for such gentle signals? Had it been a weekday, it might have been one thing, but as it happened, it was a holiday. On the eve of a holiday, as you know, a man lets himself go a bit more: a toast with this one, a toast with that one, and before you know it, he’s quite soused. And the same had happened to old Take: out of a desire to promote his beer, he had gotten himself quite well-soaked. What I mean to say is, don't be surprised that the postman repeated his knocking, and when no one answered, he delivered such heartless blows upon the innocent door that even if a whole vat of beer had visited old Take’s stomach, he would have woken up regardless. And wake up he did. He opened his eyes, squinted against the sun, and in a voice worthy of the throat from which it issued, he asked:

— Who’s there?

— Post — the postman replied, entering the room; he stepped over to the bed, handed over a letter, and hurried to escape the stifling atmosphere of the unventilated bedroom. Old Take cleared his throat, as is only proper, rubbed his eyes, and unfolded the letter. An invitation!",0,1,1,1,0,1,1
"""Honored Sir, you are requested to attend tomorrow, Sunday, at 5 o'clock in the afternoon, at the 'Suhindol Wines' warehouse, where the matter of founding a temperance society will be discussed.""",1,0,1,1,0,0,1
"Respectfully: For the initiators, Tanas Dochoolu, innkeeper",1,0,1,1,0,0,1
"My God! How timely that invitation arrived. For Bai Taki’s parched throat and cracked lips were at that moment such agitators in favor of abstinence that he enthusiastically embraced the noble idea, and it only remained for the fifth hour after noon to arrive for him to declare himself the most ardent defender of temperance. During the day, Bai Taki drank water. (Truth be told—he did drink two small glasses of wine, but that’s just a manner of speaking.) Whether five o’clock had struck or not, Bai Taki crossed the threshold of the vast ""Suhindol Wines"" warehouse.",1,0,1,1,0,1,1
— Is Bai Tanas here? — he asked the boy standing behind the counter.,0,0,1,1,0,0,1
"— Please, they are here, in the little room — the boy answered respectfully and stepped forward to open the door for him.",1,0,1,1,0,0,1
"The host, Tanas Dochoolu, kindly welcomed his fellow and invited him to take a seat. Several citizens sat solidly and silently along the walls, inspired and drawn there by the noble idea of the future association. Bai Taki greeted everyone, and silence fell once more, broken only by modest coughing. It was clearly evident that those gathered were waiting for a certain person, without whom they did not dare to open the meeting. Before long, the outer door opened. Dochoolu rushed to see if the desired guest was arriving, but returned immediately with a dissatisfied look. Danko the Scoundrel burst into the room quite unexpectedly. ""Just our luck!"" whispered Bai Tanas to Bai Taki. It was clear that this was not the person they were expecting. Danko opened his mouth to say something—and one can imagine what Danko’s talk would be: to curse someone—but no one showed any desire to listen to him, and he fell silent. A few more minutes passed and (thank God!) the boy rushed headlong into the room and cried out as if frightened: ""He’s coming! He’s coming!""",1,0,1,1,0,0,1
"Everyone rose. The outer doors opened and on the threshold appeared in all his majesty, in the original, our mutual friend Bay Ganyo Balkanski.",1,0,1,1,1,0,1
"— Oh! Long live! — the long-awaited guest cried out enthusiastically, without specifying what was to ""long live,"" but even without explanation everyone understood that this referred to the future association.",1,0,1,1,1,0,1
"— “Long live!” the assembled group responded, and they began taking turns shaking Bay Ganyo’s hand. Danko the Scoundrel, always less than delicate, took the liberty (imagine that!) of slapping Bay Ganyo on the neck, but Mr. Balkanski shot him such a look that Danko tucked his tail and huddled in a corner. “Don’t hold it against him, Bay Ganyo,” the host whispered, “you know how he is. Danko is just Danko—a drunkard.”",1,1,1,1,0,0,1
"The meeting opened. Ah, gentlemen, if only you had the good fortune to find yourselves in that assembly! When those lips of Bai Ganyo’s gaped open—was it a man speaking, or a nightingale singing... Who else could convince you, if not Bai Ganyo? Why, not just for a society, he could convince you to believe that Musala is your father and Vitosha is your mother... Don't even get me started. Everyone was convinced that now was exactly the right time to found a temperance society; only Danko the Scoundrel—to one's utter amazement—was a regular Doubting Thomas. Well, they talked this way and that—no use, he just sat in the corner, smirking under his mustache and dropping the occasional skeptical word. ""It is high time to... what-d'ye-call-it,"" Dochoolu orated, ""to found... this-here-thing... you understand, a society..."" But Danko just let out a ""never mind."" ""Drunkenness, honorable gentlemen,"" Bai Taki chimed in, ""reflects poorly on our work, our health, our posterity..."" ""Hogwash!"" whispered Danko, smirking under his mustache. But the sun rises even without a rooster! We aren't about to abandon such a sublime idea just because of one Danko. They left Danko to twirl his mustache and set about constituting the society. They decided to name the society ""Temperance"" and to ask the schoolmaster to write them a charter. The schoolmaster, willy-nilly, had to write the charter because, truth be told, he was the one who first lit the fuse for this society. For the time being, the initiators limited themselves to electing, as has been the custom since time immemorial, a board of directors. They elected: Bai Ganyo, of course, as chairman; Tanas Dochoolu, as the host, as vice-chairman; and Bai Taki as treasurer. Done! Where has it ever been heard or seen for an election to take place without a round of drinks? It simply isn't done. That’s how it’s always been, how it is, and how it shall remain. The vice-chairman, as the host, was the first to do the honors—he called the boy and whispered to him: ""Two kilos of the old stuff, and make it quick!"" They brought the wine. And what wine! Is that even wine, that Sukhindol stuff—crystal clear, damn it all!...",1,1,1,1,0,0,1
"— Well, cheers, may it be for the best!",1,0,1,1,0,0,1
"— Long live the chairman, hurrah!",1,0,1,1,1,0,1
"— Thank you, long live His Royal Highness and the honorable government!",1,0,1,1,0,0,1
— Hooray!,1,0,0,1,0,1,1
— Down with drunkenness!...,1,1,0,1,0,1,1
Bay Ganyo did his part too. Bay Taki did his part too. And they repeated... and did it a third time... and so on until nightfall...,1,0,1,1,1,0,1
"It was already dark when I was walking with my companion along ""Chista Rabota"" Street. As we passed the Suhindol Wines warehouse, an unusual noise coming from within caught our attention and piqued our curiosity. We entered the warehouse, and through the small window of the inner room, this is the scene that unfolded before us: most of those gathered were snoring, sprawled haphazardly across the chairs; Bai Taki, arms crossed over his ample belly, was wheezing heavily with his head slumped and eyes half-open; a tall, thin gentleman in a threadbare frock coat and blue spectacles was turning in every direction, shouting into the void: ""I am against machines; let them say what they will, but I am against machines."" Dochoolu sat at the table while his boy held a candle, and with a trembling hand, he recorded the account in his ledger. Bai Ganyo was pounding the table with all his might, shouting with a feral look in his eyes: ""Me? I’ll show them; I’ll let them know just who your Bai Ganyo is..."" And Danko Harsizina, inspired by this energetic tone, was staring wide-eyed at Bai Ganyo, as if asking him with his eyes: ""Just say the word, Bai Ganyo, tell me, brother—who should I grab by the throat, who should I kick out through the door?...""",1,0,1,1,0,0,1
The boy went out with the candle.,1,0,1,1,1,0,1
"— Man, what kind of crowd is this? - my friend asked.",0,0,0,1,0,0,1
— Anti-drunkenness society - the boy replied.,1,1,1,1,0,0,1
"If there were prizes for the most carefree, rapturous laughter, then my companion and I would have received first prize at that moment.",1,0,1,1,1,0,1
"Sofia, May 12, 1895",0,0,1,1,1,0,1
