text,anger,disgust,fear,joy,sadness,surprise,neutral
"– Wait, let me tell you about my encounter with Bay Ganyo, Stoicho chimed in.",0,0,0,0,0,0,1
"– Come on, tell us – we all shouted, because we know that Stoycho knows how to tell such c o m e d i e s.",0,0,0,0,0,0,1
"– And this was in Vienna. One morning I was sitting in the café, at Mendel’s, I had ordered tea and had started to browse our Bulgarian newspapers. I had become engrossed in a very interesting article, which explained the way in which the constitution can be, so to speak, touched, even completely taken apart, and yet still remain **untouched**... I was reading like that, carried away; then all of a sudden someone shouted in my ear: “O-o-o! Good day!” – and a sweaty hand seized my right hand. I looked up: a broad-shouldered, black-eyed, black-haired and even dark-skinned gentleman, with curled mustaches, a cheekboned face, a shaved stubbly beard, dressed (guess in what?) in a frock coat, unbuttoned, with two or three fingers’ width of red sash under his waistcoat, a white (our kind of white) shirt, no tie, a black tilted cap, boots, and a Vratsa walking stick under his arm. A young man: at most, at most thirty years old.",0,0,0,0,0,0,1
"– Excuse me, sir — I say to him with humble surprise — I do not have the pleasure of knowing you.",0,0,0,0,0,1,0
"– What? Don’t you know me, you say? Aren’t you Bulgarian?",0,0,0,0,0,1,1
– I am Bulgarian.,0,0,0,0,0,0,1
– So?,0,0,0,0,0,1,1
– So?,0,0,0,0,0,1,1
"– Come on, get up and let’s go for a walk. What are you going to sit around here for? They call me Ganyo. Get up!",0,0,0,0,0,0,1
There was no need for him to tell me that he was Ganyo.,0,0,0,0,0,0,1
"– Excuse me, Mr. Ganyo, I am not free now.",0,0,0,0,0,0,1
"– Well then, why are you sitting in the café if you’re not free?",0,0,0,0,0,1,1
I did not consider it necessary to give him any explanations. But he showed not the slightest desire to leave me alone and kept blurting out:,0,0,0,0,0,0,1
– Get up and take me to the bathhouse. Where is the bathhouse here?,0,0,0,0,0,1,1
