text,love,joy,anger,sadness,fear,surprise,neutral
— I also had a meeting with Bay Ganyo — Kolyo chimed in — in Dresden. — Would you like me to tell you about it?,0,1,0,0,0,0,1
— Is there any need to ask? Tell us! — shouted the whole company.,0,1,0,0,0,0,1
"— I do not know whether you have heard of it — a few years ago the Dresden society was disturbed by an extremely sad catastrophe, the victim of which was a Bulgarian girl, a student, and a young American man. I will remind you of this sad incident in a few words. The Bulgarian girl was studying in Dresden. In that city, as you know, there are entire quarters of English, Americans, Russians, and other foreigners, whose children attend the local schools. An American girl, a student, became friends with our Bulgarian girl. English and American schoolgirls have this caprice — to take under their protection some schoolmate from among the most defenseless. Such was our Bulgarian girl: a little more timid, a little more humble, a little more silent. They became friends, and the American girl began inviting her to her home on holidays. The Bulgarian girl got to know the whole family, and among the others, her brother as well, a young man of twenty who was studying painting. Who knows whether it was due to the tendency characteristic of young artists to be carried away by any living model unlike the general type of the models around them, or to the Americans’ innate inclination toward originality, but after several meetings with our modest and shy Bulgarian girl, the young man seemed to begin to feel an attraction toward her; he took every opportunity to meet her, to share his artistic impressions, to be gallant — in a word, they began to love each other. And this love shortened their days.",0,0,0,1,0,0,0
"On a festive day during the summer vacation, the whole family, accompanied by the Bulgarian woman, set out for a walk in Saxon Switzerland. At one rocky, picturesque spot, the young artist, absorbed in conversation with the Bulgarian woman, had wandered away from the group. A tall cliff caught the young man’s attention, and he began to climb it. His companion followed after him, but before they could even reach the middle of the dangerous cliff, the American slipped, and in his fall dragged the Bulgarian woman down into the abyss. Their lives ended there.",0,0,0,0,0,0,1
"The dead pair were brought to Dresden, to the clinic. The whole city was stirred by this sad event. A great many people came to see them, laid side by side on a large marble table. At once they telegraphed to the Bulgarian woman’s brother to come to Dresden; she had no closer relatives. The bodies were embalmed in order to preserve them until his arrival. Numerous wreaths adorned their deathbed. On the third day a telegram was received from Vienna saying that the deceased woman’s brother was setting out for Dresden. The bodies were taken to the home of the American family. While eagerly awaiting the brother’s arrival, a great many misters and mistresses, a great many ladies and gentlemen had gathered in that house. The family belonged to Dresden’s high society. I had gone there too, with several Bulgarian students. We had invitations as Bulgarians, you know, the deceased Bulgarian woman. Other little Bulgarians had gone to the station to meet the brother of the deceased. We waited. A mournful solemnity! All the apartments were full of visitors. They spoke softly, in whispers. The silence was broken from time to time by the bitter sobs and desperate sighs of the mother of the slain young man, crushed by grief. In an interval of dead silence, from the corridor there arose a terrible clamor: rough footsteps were heard— as if they were leading a shod horse—voices were heard: “Where is he? Was he here?” “Shh!... More quietly!” And into the room of the deceased, with a cap on his head... Bay Ganyo slipped in.",0,0,0,1,0,0,1
— Good day! — he exclaimed in a tone and with an expression on his face that looked less like sorrow than indignation; as if the surrounding faces were to blame for his sister’s death.,0,1,0,0,0,0,0
"Bay Ganyo approached the deathbed and accidentally pulled back the shroud from the young man’s face.  
— Who is this? What kind of man is this? — he asked, glancing around the whole gathering almost fiercely and waiting with fixed eyes for an answer.",0,1,0,0,0,0,1
"A student, a Bulgarian, overcome with shame, approached Bay Ganyo, gently tugged at his sleeve, and pulled the shroud away from the face of the deceased woman. Bay Ganyo took off his cap, crossed himself, and kissed her on the forehead.",0,0,0,0,0,0,1
"— Oh, poor thing! What was written for you... Mariyka, Mariyka! — Bay Ganyo shook his head. Say what you will, but even that head-shaking looked more like a threat to the visitors than an expression of grief.",0,0,0,1,0,0,0
"He looked suspiciously at the corpse lying next to his sister, and after moving his head and the fingers of his left hand questioningly in an Eastern manner, he turned to the student:

— But what is this all about? Why have they put that fellow here? What is a man doing in the boarding house?",0,0,0,0,0,0,1
"— Shh! Please, Mr. Ganyo, speak more softly.",0,0,0,0,0,0,1
"— Why “more gently,” huh? I’m spending money here! Where is the director?",0,1,0,0,0,0,1
— This is not the boarding house; this is a private house — replies the thunderstruck student.,0,0,1,0,0,0,1
— As a private house?,0,1,0,0,0,0,1
"— Shh... For God’s sake, speak more quietly! — pleaded the unfortunate student, deafened by the blood surging into his head, on the verge of tears.",0,0,0,1,0,0,0
"Despite Bay Ganyo’s swaggering behavior and manners, which had already begun to seem like blasphemy, like mockery of the sacred feelings of everyone around him, his very appearance itself also did not inspire any sympathy in the Americans and the English, and especially not in their gentler half.",0,0,1,0,0,0,1
"Bay Ganyo was dressed in brown homespun clothes, with unpolished, dusty boots, his neck tied with a large mourning scarf, beneath which could be seen a rather dirty shirt, unbuttoned in the middle. In his hand he held a cane, and under his arm a bundle wrapped in yellow paper. His mustaches were again curled up, and his little beard was again unshaven—overgrown.",0,0,0,0,0,0,1
— Is this gentleman the brother of mademoiselle Marie? — one of the servants asked me.,0,1,0,0,0,0,1
"I answered him in the affirmative, adding, by way of excuse for Bay Ganyo’s behavior and appearance, a hastily concocted lie: I told him that the telegram with the sad news had found Bay Ganyo at his estate, while he was overseeing his field work, and that, without stopping by his villa (Bay Ganyo and a villa!), he had gone to the railway, obtained money from acquaintances at the station, and come to Dresden without stopping anywhere. And his present behavior, though it may seem strange, ought to be forgiven, considering the devastating impression made on him by the irreplaceable loss of his sister and... the enormous losses he is suffering from the untimely abandonment of his field work.",0,0,0,0,0,0,1
"— Oh, the poor man! — said my interlocutor sympathetically, and went off to share his feelings about Bay Ganyo with the other members of the household and friends.",0,0,0,1,0,0,1
"My heart felt lighter, gentlemen! But only for a very short time did it feel lighter. The American, the one from the household, had already managed to convey the information I had gathered to a large part of those present; their noble indignation, aroused by Bay Ganyo’s manners, had subsided, and everyone looked at Bay Ganyo not only kindly, but even sympathetically: a terrible telegram that had arrived unexpectedly, an unprepared departure on a long journey, enormous losses — these are the kinds of surprises that can stun anyone. And with these surprises they indulgently excused Bay Ganyo. But, gentlemen, please tell me, how could we, the Bulgarian students, excuse the following action of Bay Ganyo? The student who was hovering around him in order to restrain the outburst of his feelings was quietly telling him how the catastrophe in the rocks of Saxon Switzerland had happened. During this рассказ Bay Ganyo expressed, with various movements of his head and hands, the feelings that stirred him: now he would click his tongue and let out, “Tsk, if only it hadn’t happened!”, now he would look at his sister and shake his head: “the poor thing!”, now he would look at the deceased young man, shake his head threateningly and flash lightning from his eyes, as if he wanted to say: “At the very least, that lout has eaten some... some mess.” The foreigners interpreted these mimics in their own way and could hardly guess their meaning, for otherwise they would not have looked so sympathetically at Bay Ganyo, whom they considered to be out of his mind with grief. At one point, under the impression of the story, Bay Ganyo clicked his tongue so loudly that everyone turned their eyes toward him. It was precisely at that moment that he placed the thumb of his right hand against the right nostril of his nose, twisted his eyes and mouth a little to the right, bent his head slightly, and blew through the left nostril of his nose... Then he placed his left thumb against the other nostril and blew again... We were completely ruined...",0,0,0,0,0,0,0
