text,anger,disgust,fear,joy,sadness,surprise,neutral
"— Well, you, Dravichka, why are you silent, don’t you know anything about Bay Ganyo? — one of the company asked our cheerful friend Dravichka.",0,0,0,0,0,1,1
"— How could I not know, brother, I know a whole lot of things, but how can you tell them all? — replies Dravichkata with feigned modesty.",0,0,0,0,0,1,1
— How you tell them! If only I had your gift of speech!,0,0,0,0,0,0,1
"— All right, listen:",0,0,0,1,0,0,1
"I went one summer for a trip to Geneva, you know, in Switzerland. I took a room in a hotel and went out to walk around the city. The city was beautiful, and the surroundings were both picturesque and majestic. I was wandering aimlessly like that, looking left and right, and from street to street I came out onto the square where the opera house is. I look across and see an elegant café: “Wait,” I said to myself, “I’ll stop in and rest a little.” From the entrance on the right I see a glass partition with an open view of the square, and I go in—both to drink coffee and to watch the passersby. And what do I find there! Three whole tables occupied by Bulgarian students! Well, go and tell people that Bulgarians have no taste for elegance! In such a beautiful city, in the finest part of the city, in the most elegant café, they had taken the best place! Noise, smoke, matches and smoking cigarettes on the floor, clatter, shouting, quarrels!... Here they are playing backgammon, there preference, beyond that trenta una!... And I hear from all sides: “Shesh-besh!... Buy!... Give me the money! Djehar and ek!... Why are you looking at my cards, eh!... Garzon!... First to the second!... Dyu-besh!... You’re lying, it’s not dyubesh!... Trenta una... Spades!... Garzon!... You know nothing about preference!... I don’t want any wisdom from socialists!... Dyubara!... And I don’t want any wisdom from the rich men either!... I’m trumping!... Scoundrel!... Garzon! Are you proud of the decorations?... Spades!... Well, and you with the Russian Jews? Gentlemen, the fool is coming! Ha, ha, ha!... Garzon, un chope! Lend me another franc, eh!... You’re a swindler! Borrow from the waiter!... Dört jehar!...”",0,0,0,1,0,0,1
"The person on whom the not entirely flattering epithet **“fool”** had been pinned entered the café, greeted the students who welcomed him, as they say, with open arms, and did not know which group to join, since everyone at the tables was trying to draw him in. Such sympathy for a fool seemed to me at first inexplicable, but not much time passed before my bewilderment was dispelled by the words with which the tables traded jibes at this person’s expense. Then I learned that this fool was the son of a landowner from Argentina, in South America. A rich boy. His father sent him 500 francs a month, half of which every month were distributed, with the help of *trenta una*, into the pockets of our students. And because he good-naturedly let himself be fleeced, taking pleasure in watching the curious greed with which our fellows lured his money from him, he was awarded the title of **fool**.",0,0,0,0,0,1,0
"At whatever hour of the day I visited that café, starting from 9 in the morning until late at night, I always found the same faces engaged in the same pursuits—tab, préfa, trenta una. When these young men read, in what way they absorbed European culture—that remained unexplained to me. What was clear to me was only this: almost none of them spoke French properly. The moment one of them opened his mouth in that language, you could tell from the roughness of the intonation, from the diction, from the construction of the phrases, that he was an Eastern man.",0,0,0,0,0,1,1
"Every day or two, a few embittered, nihilistic little Jews would join this company, snarling at the tyrant from the dark corners of the taverns. I do not know what this sympathy was for these dark heroes, who are capable of being at once nihilists, secret police agents, anarchists, and the lowest sort of abusers of society’s money, libraries, and other property. Instead of associating with the French, the Germans, the English—always exemplary both in their merrymaking and in their pursuits, instead of being imbued with their spirit of orderliness, industriousness, honesty, and chivalry—our people found their ideal either in the little Jews, or in the little Greeks, or in some little Armenians, who exploited their means and energies in the most despicable way, drawing them into the stifling atmosphere of their spiteful, coarse, and fruitless chatter. Later I learned that in this city there were also other little Bulgarians who did not frequent this café, but were occupied most seriously with their studies.",0,0,0,0,0,0,1
"One day, at the height of the **trenta una** game, when the Argentine had lost about a hundred francs, a man entered the café wearing a tilted cap, with a stick under his arm and saddlebags in his hand.",0,0,0,0,0,0,1
— Oh! Bay Ganyo! Welcome! — cried the whole company.,0,0,0,1,0,0,0
"— Well met! How are you? — replied the newcomer, and, having magnanimously declined the polite offers to make room for him around their tables, came and sat down at my table, and in doing so overturned my cup of coffee. A swaggering fellow!",0,0,0,0,0,1,1
— Pardon!,0,0,0,0,0,0,1
"— Nothing, don’t worry — I hurried to say, although I did not notice that he was worrying too much.",0,0,0,1,0,0,0
"— Ah! Are you Bulgarian? Well, good day, what a surprise! Ganyo Balkanski! Where have you been, your grace?",0,0,0,0,0,1,0
I told him. We met.,0,0,0,0,0,0,1
— With this blasted rose oil I go around the world — said Bay Ganyo to me in a desperate voice.,0,0,0,0,0,0,1
"— How, is this trade not going well?",0,0,0,0,0,1,0
"— Well, to tell you the truth, sir, it’s not going well!",1,0,0,0,0,0,0
— Why is that?,0,0,0,0,0,1,1
"— Why! We’re scraping by. In the old days—if you said Bulgarian butter, they’d run to it like bees to honey, but now, that faith! You go into some soap shop, and before you can even open your mouth to say you’re Bulgarian, you’ve barely said “bonjour” when they ask you, “Essence de rose?” — and they’re asking while smirking. But who cares about the smirk, as long as there’s some trade to be done? They won’t have it! “Give me,” they say, “one gram to try.” They’re mocking you! How can you give them one gram? If you pour one gram, you’ll spill two. “But, my friend,” I tell him, “this oil isn’t what you think it is, this is pure oil.” “Oh-ho,” he says, “you all talk like that, you all sing the same song.” He says it right to your face, doesn’t want to know you at all. But still, may that cursed trade at least not die out!... The Anatolians have eaten our heads off! Why, brother, it’s not just one or two: they’ve swarmed across Europe in droves—Anatolians, Armenians, Turks, Greeks—lying, cheating people, burning one man, patching up another—people are fed up with them! As soon as they catch a whiff of rose oil, they’re after the best terms!...",0,0,0,0,0,0,1
"The innocent East stood out before me with all its charms. To complete the picture, at all the tables around us there was the clatter of backgammon boards, the slapping of cards — noise and smoke to the heavens!",0,0,0,1,0,0,1
"— I really like our boys — Bay Ganyo said to me, looking at the players. — Fine lads! There are some such bold ones among them that they’d even be a match for professors! For example, let’s say, that boy there, the older one, do you see him? The one playing at otuz-bir. Do you know that he has three medals!... For the Serbian war, for merit, and I don’t know what else. He was a judicial investigator, he knows the laws by heart. What more did he need to study for, eh—money was sticking to him! He’s been here for three months, but if you heard him, he speaks French like a native! Touch wood, he’s sharp as a tack! By now he should have become a doctor, but the people here are stubborn. The rector, he says, won’t let him. He can’t, he says, told him, become a doctor in three months, he says. But why can’t he, when the boy knows? If you put him on the spot right now, he’ll tell you all the laws, he knows them by heart. The rector told him, you can’t, he says, read it in just three months, let alone study it. Our bold one—nope, in three months I’ll become a doctor. The other one—nope, it won’t do. — Won’t do? — Won’t do! And then one day our fellow flared up, and when he gave him a dressing-down, he made a complete fool of him... Really, there, ask him if you want... I believed Bay Ganyo and did not go to ask the possessor of the three medals.",0,0,0,1,0,1,1
"He went on: — And do you know how this thing happened? It’s not enough that the rector has dug in his heels and won’t let the boy become a doctor, but the dean too, they say, he’s the same. Your Grace, you know what a “dean” is... some such thing, there at their place... that sort of... you know... Our man presented him with a whole pile of certificates — from the city council, from the prosecutor, and a service record, and what have you. But can a stubborn man be reasoned with? And it’s not, you might say, some ordinary brat, but an investigating magistrate! And with three medals on his chest, mind you!... The rector started droning on to him that in order to be useful to himself and to his people — what business was that of his! — he had to go through the full course regularly, and that even more time abroad would be beneficial to him — the fool! — and all that sort of old wives’ tales. Then leave the rector be, but — Petko and the men together — the dean pipes up too: “Yes, I also recommend that you listen to the rector’s advice!” Oh! And then our man’s temper flared, and he burst out: “Well then, why are you speaking up, are you going to become the rector’s lawyer or what!...” He blurted that at the dean! — Those people tucked their tails between their legs, couldn’t say a peep!... Hey, waiter! A coffee!... No, whatever you like, Your Grace, but we do have open-hearted lads. Bravo!...",0,0,0,0,0,1,1
"— Gerson, hey! Yun cave — shouted Bay Ganyo.",0,0,0,0,0,0,1
— Monsieur! — replied the brisk waiter.,0,0,0,0,0,0,1
"— A cup of coffee is a Bulgarian newspaper — ordered Bay Ganyo, and then, turning to me, he added: — I haven’t forgotten those French fellows.",0,0,0,0,0,0,1
"The waiter brought him coffee and some stained covers, in which several Bulgarian newspapers, frayed at the edges, were clipped.",0,0,0,0,0,0,1
"— Wait, let’s see what news there is, what’s going on in the world — said Bay Ganyo, as he unfolded the covers and plunged into politics. I watched from the side as he eagerly, with relish, devoured the short articles, smiled, and with shining eyes let out an occasional “bravo!” At one point, apparently overflowing with admiration, he turned to me:",0,0,0,1,0,0,1
"— Oh, how they’ve smeared them! Listen, let me read it to you...",0,0,0,0,0,0,1
"— Excuse me, Mr. Balkanski, at least here I want to spare my ears from this politics — I said, and got up from my chair — goodbye!",0,0,0,0,0,0,1
"— But just listen to this: “That band of brigands, pimps, thieves, and scoundrels, who stick their snouts into filth...” Wait, it gets even better later on!...",0,0,0,0,0,0,1
"— No, no! Goodbye, Mr. Balkanski — I cried decisively and went out.",0,0,0,0,1,0,0
