text,anger,disgust,fear,joy,sadness,surprise,neutral
"Bai Ganyo, having finally convinced himself that there was no possibility of lodging with Irechek, picked up his saddlebags, paying no heed to the host’s entreaties to leave them at his house until he found accommodation, and set off, accompanied by the servant, for Nàrodny Kavàrna — the café where Bulgarian students gathered. It was already seven o’clock when he entered the café with the saddlebags in his hand and his kalpak on his head. You’d never guess who he was or where he came from! To the left of the entrance, around a table, sat several Bulgarian students.",0,0,0,0,0,0,1
"One of them saw the incoming compatriot and nudged the others: “A Bulgarian, a Bulgarian!” Everyone turned at the moment when Bay Ganyo stopped a waiter carrying a tray of coffees and, trying as much as possible to distort the Bulgarian words so as to make them understandable to the foreigner, asked in a loud voice: “Where here Bulgarian little boys?” — and accompanied the question with a movement of his head and free hand. A burst of laughter from the left side put an end to the waiter’s bewilderment. Bay Ganyo turned and recognized his dark-eyed, dark-haired, huddled compatriots.",0,0,0,0,0,0,1
"— Oh! Good day! Have you been here? — he cried heartily, set down the saddlebags, and began to seize the students’ hands. — Why are you looking at me? Don’t be afraid, I’m Bulgarian... Make room for me to sit down.",0,0,0,0,0,0,0
"— What is your name, sir? — one of the students asked curiously.",0,0,0,0,0,1,0
— Me? Why do you ask? Ganyo Balkanski. I brought a little rose oil to your Prague — here it is in the saddlebag.,0,0,0,0,0,1,1
"— Is that so? — cried one of the younger students in patriotic ecstasy. — Come on, let us see it.",0,0,0,0,0,1,0
He had really only heard of rose oil.,0,0,0,0,0,0,1
"— What are you going to look at in it, oil is oil — replied Bay Ganyo, — it’s not for you. Leave the oil alone and tell me something else: where am I to settle down? I was just at Bay Irechek’s...",0,0,0,0,0,1,1
— So? — cried the exalted student again.,0,0,0,0,1,0,0
"— “What do you mean, ‘so’?” Why shouldn’t I go to him? I went — I thought he’d show some human decency and invite me to his home as a guest. That faith! “My place is too cramped,” he says, “and I don’t know what else, I don’t know what.” He loves, he says, Bulgarians... Him! When there’s profit to be had, old Ganyo knows how to “love” too. — Is that how you welcome a Bulgarian? A Bulgarian!... Not to lie to you, the man fed me. And what a meal it was — well, let’s just say, it was enough to choke on!... Where are Bulgarians more hospitable; a Bulgarian, even if he has only one room, will still invite you...",0,0,0,0,0,1,1
Some of the students began to realize where Bay Ganyo was heading and were waiting from one minute to the next for him to show his hand. Only the exalted student responded sympathetically to his words and openly shared his indignation at the foreigners’ lack of hospitality.,0,0,0,0,0,1,0
"— Indeed, our Bulgarians are very hospitable — he confirmed with the utmost confidence, — the locals don’t want to know you. We’re just lingering here in the cafés...",0,0,0,1,0,0,1
"The student who uttered those words was very advanced in civilization, but for some reason he did not enjoy any particular reputation among his comrades; it seems that some sins weighed on his soul; among other things, people said that he was very fond of “making a quick profit.” No wonder! That accursed sin—miserliness—through the contagion of the surrounding domestic environment takes root almost from childhood; it dries out the soul of the young man, turning him into the coldest egoist: nothing tender, nothing noble remains in him. Material interest governs all the miser’s actions and determines his relations with those around him: no moral impulse precedes, no remorse follows his actions, which, without regard for the means, are directed toward gaining advantage. Even when those actions bring misfortune or shame to someone, even then, instead of pangs of conscience, the selfish miser feels satisfaction, as if others’ loss were his gain, others’ misfortune his happiness. Only one thing would disturb our young egoist—to be outwitted by someone. When in other nations the word “cunning” is synonymous with sly, treacherous, and, when attached to a person, would lower him in society’s esteem, among us the epithet cunning is worn like the most honorable decoration: “Well! What a clever boy he turned out to be, may his father live long, he fooled us all! We couldn’t deceive him! Bravo. Well done!”",0,0,0,0,0,0,1
"No actions or relationships meant anything to Bodkov — that was his name — unless something tangible, some profit, came out of them. (Are there words in the European languages corresponding to these, in this sense?) If he visited the local families, he did not do so out of sociability or a desire to become acquainted with the way of life in more civilized circles; the intellectual and moral interests of that society not only did not engage him, but were a burden to him — they seemed like boring intervals, unbearable pauses, separating him from the purpose of his visits — from the tangible: some little feast, or some outing at their expense. He could not imagine acquaintance with women without ulterior motives. He kept a whole list of girls — how much dowry each had; nothing else interested him in that respect. Interest likewise determined his relations with his comrades. Flattery, slander, intrigues, and denunciations were the instruments of his advantage. Even things like national and tribal sympathies and antipathies served him only as a means of extracting personal gain. More than once he had dipped into the pockets of various Slavic committees, sometimes as “from Batak,” sometimes as an “emigrant.” But Aslanov is more of a master at those things.",0,0,0,0,0,0,1
"Such was the exalted student who supported Bay Ganyo in his opinion of the foreigners’ egostopriemstvo. — Yes, we’re just soaking here in the cafés; nobody invites us to visit them — he repeated, to please Bay Ganyo.",0,0,0,0,0,0,1
"— Well then, why do you want them to let you loaf around? — said a student with a bitter expression, smiling contemptuously; he evidently had long harbored hatred for the young egoist. — Do you want to be carried on their hands? Why? Because, not yet having managed to cross the threshold of their house, you will first flirt with the maid who meets you in the hallway? Because in their society you either keep silent like an oak, or open your mouth only to spout vulgarities and nonsense? Because to their faces you will praise them to the skies, and behind their backs you will slander them? Because you will throw dust in their eyes and present yourself as the son of a millionaire manufacturer or a shipowner, when your father has two charaks of braid-making thread or two broken crows’ nests—just so you can bewitch the parents and carry off their daughter? Why should they receive you with open arms? Who are you? What are you to them? In whose eyes are you thrusting your hospitality? And what is this much-vaunted hospitality of yours? — Is it that a Bulgarian will spread a greasy pallet for you and cover you with a dubious blanket? Ah, for God’s sake, enough of these savage boasts! Isn’t it time we opened our eyes already?",1,0,0,0,0,0,1
— What are you getting worked up about? Did you just now find the time to argue — one of the students chimed in — when we have a guest?,0,0,0,0,0,1,0
"— Let the man have his say, he doesn’t want money, does he? — Bay Ganyo reassured him with this typical argument: “H e   d o e s n ’ t   w a n t   m o n e y!” He may say whatever he wants, do whatever he wants, as long as he doesn’t ask for money, as long as he doesn’t touch our pocket, our interests. He may even lie, he doesn’t want money!",0,0,0,0,0,0,1
"But after this accidental incident, a friendly conversation could no longer be maintained. The company fell silent, and one after another they began to leave. Of the Bulgarians, only Bay Ganyo and the exalted student remained, who did not want to miss the chance to derive some benefit from his chance encounter with the Bulgarian rose-oil merchant.

— The pot rolled until it found its lid.",0,0,0,0,0,0,1
"Not an hour had passed, and the student had managed to blacken his comrades so thoroughly before Bay Ganyo that he made him exclaim with all his heart: “Aferin, you scoundrels!” After another hour, Bay Ganyo was already in the student’s room, and the student skillfully exploited the guest’s arrival to his own advantage, introducing him to his landlords as his relative, a millionaire who “owns a whole heap of rose-oil factories.” He managed to borrow ten guilders from the landlady — to whom he had not paid the rent for the room for quite a long time. While in one room the student was extolling Bay Ganyo’s riches, in the neighboring room Bay Ganyo had already taken off his anteriya and was searching through it very carefully for something, muttering under his breath: “That cursed vermin has shown up again.”

The notion of cleanliness is not developed to a very high degree in Bay Ganyo. “Can a living person be without vermin?” — say the old people among us, and, reassured by this axiom, do not very zealously hinder the multiplication of the little creatures. And why should they deprive themselves of such a pleasure: the sun is shining hot, so what use is that sun if one cannot go out onto the porch, stretch out on the mat, sneeze two or three times from its dust, then have grandmother come, put one’s head on her knee, and she, with her bony fingers and mourning nails, dig into his hair and, as if shelling rice, begin: crack! — here, crack! — there, so that the creatures get frightened and start crawling over the head, and then there is a pleasant tickling, and grandmother starts singing, while that Balkan sun is blazing! Idyl...",0,0,0,0,0,0,1
"Bai Ganyo, after finishing his entomological investigations, straightened up his attire and, without knocking, entered the neighboring room, but immediately exclaimed, “Pardon!”—and for good reason: he found the student and the landlady’s daughter in a very tender *vis-à-vis*—they had embraced each other, as befits two young loving hearts. The girl, ashamed, ran into the other room.",0,0,0,0,1,0,0
"— Hey, why are you coming in like that? You’re embarrassing the girl — said the student with an ironic wink.",0,0,0,0,1,1,0
"— You’ve hit the jackpot! — whispered Bay Ganyo mysteriously, his eyes shining like those of a monastery tomcat. — Shiny, the devil take it! Is she a maid?",0,0,0,0,0,1,1
— What a maid! The landlady’s daughter!,0,0,0,0,0,0,1
"— Really? Here you can’t tell who is a maid and who is a mistress; they’re all polished up, all neatly dressed. If one of them steps out in front of you, grinning so sweetly and smoothly, you think she’s a maid, you tease her, and you bring trouble on your own head; if another appears, pretty and modest, you think, ah, this must be the mistress, you rise to your feet, invite her to sit down, she’s embarrassed — damn it! — you speak to her politely, and then you see her cleaning your boots!",0,0,0,0,0,0,1
"From the student’s stories, accompanied by various gestures with which he embellished and gave greater force and meaning to his words, Bay Ganyo learned that for several months the young man had, under the guise of pure love, been attacking the widow’s daughter with irresistible persistence.",0,0,0,0,0,0,1
"— And she, the wild one — the narrator explains, — hopes that I’ll take her as my wife! Let her hope, and let her feed me well, let her sew shirts for me. If she were some rich woman — I’d understand a man taking her, but she’s a pauper like me. She’s winding herself around me because she thinks I’m a rich man. If she knew what I really am, would she still be after me? The local women are terrible schemers! But I know how to handle them too, don’t I? — And he went on at length, explaining how he handled them...",0,0,0,1,0,0,1
"— Bravo! — cried Bay Ganyo, with oily eyes, delighted by the young interlocutor.",0,0,0,1,0,0,0
"— Wait a minute, is that all? If that’s all, then forget it! There’s another one, another one—I’ve got my eye on her, but who knows! If only I could turn her head—there’s something worth going after. Rich! I’ve been invited to their place tomorrow as a guest, and they’re going to take me to a village for a walk.",0,0,0,0,0,1,1
"— Well, when are you going to take me to the factories? — asked the practical Bay Ganyo.",0,0,0,0,0,1,1
"— Easy work, the day after tomorrow. You stay here tomorrow, hang around them; when they see that you don’t know the language, they won’t let you go to the inn, they’ll invite you to their place, and you’ll get a free meal.",0,0,0,0,0,0,1
"And indeed, the next morning early the student went out visiting, and Bay Ganyo remained in the lodging alone with the hosts. As usual, that day too he got up very early, woke his companion and saw him off, and then waited a whole hour until the landladies woke up. This waiting was very hard for him; he felt some great need, like any person, but he forgot to ask the student where that thing was, and—whether he liked it or not—he had to wait for the household to get up and—shame or no shame—to ask them. It is very bad when a person does not know the language abroad; for the simplest thing they cannot understand you, and you always have to explain with your hands, with your fingers, to show them... But can everything be shown? Bay Ganyo knew languages: he could talk Turkish like a Turk, understood Romanian, and knew Serbian and Russian here and there, but the Germans and Czechs do not understand any of those languages. It cannot be said that Bay Ganyo did not know German at all; he knew a word or two.",0,0,0,0,1,0,1
"In the neighboring room the ladies got up and began to bustle about. Bay Ganyo looked through the keyhole not out of any improper curiosity, but to see whether they were already dressed and, carefully, holding his breath, as he took in their attire, he was composing in his mind a phrase in German that would correspond to our: “Where is that thing for the big job?” — and at last, from the literal translation, he cobbled together the phrase: “Wo is diese fur gross Arbeit?” — Knock! knock! knock!",0,0,0,0,0,0,1
— Please! — called out two female voices from the neighboring room.,0,0,0,0,0,0,1
"Bay Ganyo opened the door, said a “pardon,” and shyly uttered: — Wo is diese fur gross Arbeit? — and gestured with his fingers to emphasize the question.",0,0,0,0,0,0,1
"— What, sir? — asked the girl in bewilderment, trying to make out the appearance of the millionaire recommended by her lover.",0,0,0,0,0,1,1
"— For gross work? — repeated Bay Ganyo, even more embarrassed, and again gestured with his fingers and his head, but noticed that he had not been understood.",0,0,0,0,1,1,0
"They understood him, but not as they should have; the women thought that he was telling them he had come to do big business, a large trade in rose oil.",0,0,0,0,0,0,1
