text,anger,disgust,fear,joy,sadness,surprise,neutral
"— Don’t rattle on at me too much, I’m telling you that we must choose government men! — cried Bay Ganyo and struck the table hard.",1,0,0,0,0,0,1
"— But how are we going to elect government officials, where are we going to dig up voters from? Why, you, Bay Ganyo, aren’t you one yourself; supposedly a liberal — Bochooğlu dared to object.",0,0,0,0,0,1,1
— Who told you I was a liberal! — asked Bay Ganyo sternly.,0,0,0,0,0,0,1
"— Who told me? Well, don’t you remember how many conservatives you thrashed, how much you cursed them, how could you not be a liberal? Don’t you know — you yourself said so — that you even boasted to Irechek that you were a liberal? — Bochooğlu objected.",1,0,0,0,0,1,0
"— How stupid you are! — replies Bay Ganyo with a condescending smile. — So what if I told Jireček? Does a word make a hole? Come on, fool, if I don’t throw a Jireček, who am I supposed to throw?",1,0,0,0,0,0,0
"— You’re right, your honor! Bochoolu, lie low and don’t start lamenting him! — Gochoolu chimed in. — I’m a conservative too.",0,0,0,1,0,0,0
"— Well, am I a tombstone or what! I’m downright a conservative — blurted Dochoolu. — You too, Bachoolu, become a conservative, so that we can get hold of those fellows and make sure they can’t move.",0,0,0,0,0,0,1
"— Well, but I don’t know who the manager will be with — replies Bochoolu.",0,0,0,0,0,1,1
"— The governor? He’s with us, of course — Bay Ganyo reports, — and the district chief is with us too. The standing commission isn’t legal, but who’s going to bother about legality? It’s ours. The bureau is ours. The city council is ours. The mayor is a little restless, but we’ll cut off his tail. The municipal councils in the villages haven’t been approved on purpose, you understand? If they’re with us — we’ll approve them; if not — to hell with them. I’m telling you again — as for the governor, don’t worry, he’s ours.",0,0,0,0,0,0,1
— And what about the porters? — Bacho Oolu inquired curiously.,0,0,0,0,0,1,0
"— The porters are ours, the gypsies are ours, and Danko the Rogue is ours...",0,0,0,0,0,0,1
— But wasn’t he imprisoned for theft? — Bochoolu wonders.,0,0,0,0,0,1,0
"— Eh-heh, you’re really clueless. We put him up to it ourselves. After all, he won us the porters. The other day he went to them, gathered them together, and when he snapped at them, they froze in their tracks; then he growled: “I’ll knock your teeth out if you don’t vote for Bay Ganyo!” — and the porters gave in. Danko bargained with them for two leva per man and, in return for the election, a whole night of food and drink.",0,0,0,0,0,0,1
"— What a fearsome bandit, indeed!",0,0,0,0,0,0,0
"— And how much do you think! For 50 leva. He went to those people to ask for 100 leva, and they drove him away, scolded him. You’ll see him now on Sunday — he’ll crush their bones! — says Bay Ganyo smugly.",0,0,0,0,0,0,1
"— Bochoolu, go and call Gunya Advokatina to come here and write us a proclamation; tell him: “Bay Ganyo is calling you.”",0,0,0,0,0,0,1
