text,love,joy,anger,sadness,fear,surprise,neutral
"Well, couldn’t it have been without him this time, too, but there you are! Wasn’t it quite enough, after all, for the official delegates alone to do the job, and yet Bay Ganyo had to poke his beak in as well. Surely those official ones were perfectly capable of showing the outside world what a Bulgarian and Bulgarian patriotism mean. Why, weren’t such characters as the man with the thick Russian beard, or the one who looks like a little Frenchman and speaks French very briskly and fluently, or, finally, the famous Bulgarian diplomat, enough? In fact, if you ask me, the Russians would have been satisfied with the last one alone. The man whom the Russian press calls a Bulgarian diplomat is in fact a soap-maker from Plovdiv. What a progressive nation! When Bulgarian soap-makers pass in Russia for diplomats, just imagine what would happen if a genuine Bulgarian diplomat were to appear before Mother Russia, eh? However modest you may be, you cannot help being proud! Indeed, fairness requires you to admit that the French are a little like us too: their Félix Faure rose from a leatherworker to become President of the Republic, and the Romans have a similar case as well: do you remember Cincinnatus? But we shall surpass both them and the others. Try, for example, standing in the middle of the bazaar with your eyes blindfolded: I assure you that the first Bulgarian you catch and ask, “Do you wish to become the Bulgarian prince?” — without hesitating for a minute, he will answer yes; perhaps he will only stipulate that the gifts and tips he hands out are to be paid not from his salary, but from the treasury...",0,0,0,0,0,0,1
"It’s all about Bay Ganyo... So then, couldn’t it have been done without him, I said? Why did he have to represent the Bulgarian people too? But you’ll say he isn’t an official delegate. It’s all the same. Once correspondents from important newspapers go to interview him, and his words, like an oracle’s prophecy, are spread through the press all over the world—then go ahead and try to prove afterward that it is not the Bulgarian people speaking through Bay Ganyo’s mouth...",0,0,0,0,0,0,1
"But I, an incurable optimist, think that fate intertwined Bay Ganyo in this mission solely in order to preserve the deputation’s present Bulgarian national character, because, like it or not, a thick Russian beard, a French diplomat — these do not sound Bulgarian. And that Bay Ganyo held high and with dignity the banner of Bulgarian patriotism, everyone will clearly see from the following interview. (There is no need to mention that the first gentleman, dressed in a frock coat, who entered Bay Ganyo’s room and before whom Bay Ganyo managed to pour out his brotherly feelings, was not a correspondent, but a waiter from the hotel. A small misunderstanding, but what can one do? With sincere feelings boiling in the chest, eyes clouded by touching tears — it is quite natural to make a mistake.)",0,0,0,0,0,0,1
"A correspondent enters. Whether Bay Ganyo had prepared some chopped onions for himself or not — I do not know, but I can positively affirm that his eyes welled up with tears:",0,0,0,0,0,0,1
"— Oh, hello, brother, hello. Nine years, brother, nine! Not a day, not two, nine years — and old Ganyo burst into tears.",0,0,0,0,0,0,1
"Everyone would naturally think that the fraternal meeting after a long and sorrowful separation would fill Bay Ganyo’s breast with tender feelings, and that the overflow of those feelings would flow in the form of touching tears; but what was the correspondent’s astonishment when he saw that at once his interlocutor’s face brightened, and heard the following words from his mouth, spoken as though in secret, with a wink:",0,0,0,0,0,1,0
"— But you should know what kind of wreath we’ve made, just say it’s a beauty — pure work! Not copper, silver — but pure gold. And do you know how much it costs? What do you think, brother?... If the Russians were to present me, for example, so to speak, with such a wreath, I’d kiss their feet — what are you talking about, it’s no joke, gold! And pure gold too, not just like that...",0,1,0,0,0,0,1
"— Well, there in your place some kind of Macedonian movement has started — the correspondent steers the conversation away. — Do you find that this movement is timely?",0,1,0,0,0,0,1
"— Movement? What movement?! — Bay Ganyo wonders, as if hearing of such a thing for the first time. — Don’t worry yourself! There’s no movement at all... A scoundrel’s business! Outlaws! Is this any time for an uprising? And what do those loafers want — I can’t make it out. Your Grace, do you know what? I don’t know whether you know — there’s a firman from 1870 about six bishops in Macedonia — they’ve already given three, they’ll give three more, and then they’ll all sit down on their backsides! That’s their whole concern!",0,1,0,0,0,1,1
— What about the Treaty of Berlin?,0,1,0,0,0,0,1
"— Come on, shut those up... Let’s talk about something else. Tell me, do you know Dragana Tsankova?",0,1,1,0,0,0,0
"— Yes, I think I know him quite well.",1,0,0,0,0,0,0
— Well? — and Bay Ganyo emphasized the question with an ambiguous twitch of his fingers. — What do you make of this fellow?,0,1,0,0,0,0,1
— I think he is a good patriot.,1,0,0,0,0,0,0
"Bai Ganyo laughed unnaturally and shook his head:

— Pa-tri-ot? Eh-heh-heh, if you only knew what a fellow he is! Has he ever thought for a single day about his fatherland? He is only trying to provide for himself and his son-in-law. He has been like that since he was little, I know him well enough. If you ask about patriots, we are real patriots. Look at me well! Don’t tie up two hundred—one hundred and fifty rubles a month for me, and you’ll see what your Uncle Ganyo can do... And how are you calculating me, your grace! This isn’t Abyssinia...",0,1,0,0,0,0,1
"— Have you had lunch, Mr. Balkanski?",0,1,0,0,0,0,1
"— Why do you ask? Are you going to invite me to lunch, or what?... I accept. Aren’t we Slavs?",0,1,0,0,0,0,0
The interview was interrupted.,0,0,0,0,0,0,1
"Sofia, July 1, 1895.",0,0,0,0,0,0,1
