text,love,joy,anger,sadness,fear,surprise,neutral
"— Well then, wait while I tell you how Bay Ganyo and I went to the exhibition in Prague — said Tsvyatko with a smile.",0,0,0,0,0,0,1
"— Bravo, Tsvyatko! — we all exclaimed. — We’ve been waiting for this for so long!",0,1,0,0,0,0,0
Tsvyatko began:,0,0,0,0,0,0,1
"— If you remember, we set off from Sofia with an entire train of our own carriages and our own locomotive. Carriages only of first and second class, brand-new, just arrived from Europe, impeccably clean and comfortable. In the same carriage there were compartments of both first and second class. A whole crowd—we were 160 people, if I remember correctly. Old people, young people, women, men, children, and even infants. (Oh, those infants!...)",0,0,0,0,0,0,1
"Who like us! What pride it was that we were setting off for the exhibition on our own train. Let them see, we said to ourselves, the Europeans, that Bulgaria does not sleep. But above all we were puffed up with the novelty, with the modern construction, and with the cleanliness of the carriages. But for how long, do you think, did we enjoy the patriotic charm of the superiority of our carriages and the thought that we would astonish Europe with our progress? While they were seeing us off at the station, while we were passing the Slivnitsa and Dragoman positions — the fields of our glorious victories — our enthusiasm grew in proportion to the emptying of the bottles and baskets of provisions with which the practical tourists had abundantly supplied themselves. “Of course, we’ll take our own snacks; why should we give our money to the Serbs?” cried the patriotically inspired and Pleven-wine-fueled Bay Ganyo. But when we drew near Tsaribrod and it began to get dark, when they tried to light the carriages and it turned out they had forgotten to prepare the lamps, when it grew completely dark, when the children began to get frightened and howl — oh, then little by little, as if with the slipping away of Bulgarian territory, our patriotic enthusiasm was slipping away too. Some smiled sadly, others smiled covertly sarcastically (we were not only Bulgarians), others grumbled; even Bay Ganyo whispered in my ear: “Do you understand, you pig, anything about spring water!” Some were also letting out unmistakable curses aimed at a foreigner serving in the administration of our railways. Bolstered by the last of these, Bay Ganyo shouted: “Didn’t I know that we are not to blame, it’s those foreigners again, the devil take them! They did it on purpose to disgrace us! And do you know, it’s all out of envy! They’re all like that!”",0,1,0,0,0,0,0
"At those words he gave one of the foreigners such a look that he made him cough and move into the other compartment. When we stopped at the station in Tsaribrod, it was completely dark in the carriages; we could not see one another. We got agitated, got annoyed, then turned it into laughter. A whole lot of jokes and barbs were aimed at our railway officials. Cries were heard: “Give us candles, people, you’ve frightened the children!”, “Hey, uncle, go buy us a pound of candles, we’ll give you a tip,” “Come on, at least give us one tallow candle.” Only Bay Ganyo would not admit that Bulgarians could possibly be to blame for this disorder.",0,0,0,0,0,0,1
"— That one there, do you see him? — he was saying, after they brought several plain candles, and he pointed at one of our own countrymen abroad, — you’d pour tar over him just to set him on fire. Can that be endured, eh! Never mind the darkness, who cares about that — but we’ve made fools of ourselves before the Serbs. There he is, do you see him, a Serbian official — the man is laughing. Laughing, indeed! But his stirred-up patriotism would not allow Bay Ganyo to endure a Serb mocking him, so he scowled back at him:",0,1,0,0,0,0,1
"— Well, why are you laughing there, hey! And he wanted to jump off the wagon and go sort things out with the Serb. Heroic blood!",0,1,0,0,0,0,0
"— Shh... Stand still, Bay Ganyo — the passengers urged him, — don’t make a scandal. Bear in mind that you are entering Serbia...",0,0,0,0,0,0,1
"— Well, what of it, if I’m entering Serbia! Are they going to scare me? What about Slivnitsa? And what about “back, brothers” — and from Bay Ganyo’s mouth there burst a curse like a bomb.",0,1,0,0,0,0,0
