text,anger,disgust,fear,joy,sadness,surprise,neutral
"I. Hidden in the darkness of the night, in the form of a shriveled one, the Kisteti region is visible from the throne of the Sali rocks. A river flows through the dark ravine, with a raging torrent. The mountains have bent down, washing their hands and faces in the water; Many dead people are on their chests, they cannot wash the blood from their bodies; The blood of the murderer of his brother is thirsty, when a man comes on the road. I say the road, otherwise what is the road, a narrow path on the rocks? It is very difficult to walk, one can hardly move one's foot from the other. On the other side, the village of Kist is visible like an eagle's nest, - it is beautiful with the unspoken voice of the diatsi. The head of the village sleeps in a black mist, like a thoughtful person. He listens to the surroundings, his heart is filled with wonder.",1,0,0,1,1,1,1
"The guest will leave here for a while tomorrow. He will go, passing through the hills, the icy ridges; He darkens, making the visible world invisible. If he makes the hunter cry, he is lost in the rock, he is the wolf and the thief, he is in the darkness of those who walk.",1,0,0,1,1,1,1
"II. Zevida Some stranger rolled a boulder from the rock, the traveler looked up and down, a high hill stood ahead. He listened… After a while, he heard the rustling of sand. The traveler was overcome with fear: the enemy must not be a tyrant. He looked at the man standing with his rifle, and saw that a man was beating him with a two-legged stick. Something black was smeared on his face and head, sand was being thrown with it. The stranger said nothing, no words came out of his mouth. The muzzle of the rifle sparkled, like the dew of rain in the morning.",0,0,1,1,0,1,1
"– Who are you, what kind of spirit are you, what are you doing these days?",1,0,0,1,0,1,1
"– Who do you want? I'm a hunter, you don't see a man you can trust.",1,0,0,1,0,1,1
"– How can I not be trusted? Why do you say that I am a liar? As if I would wander like you on this rocky side? I was also a hunter, but today I simply wandered.",1,0,0,0,1,1,1
"– It's the hunter's rule, you still have to pay, right?",1,0,0,1,0,1,1
"– This is also my duty, my dear, I could barely drag my feet, I walked all over the valley, not leaving the ravines. A black fog settled over me, a strong breeze blew, it chased me through the ravines, like a hungry wolf. I could no longer choose the path in front of me, I was afraid of falling off a cliff, I am helpless, I don't know the way, I was struggling so hard.",1,0,1,1,1,0,1
"I have hunted game in many places, I could clearly hear the sound of footsteps, or when the horn of a flying stag echoed through the rocks. It was a heart-wrenching sight, I could see nothing with my eyes, who can say whether to shoot or kill, I dared not move forward.",1,0,1,1,1,1,1
"The stranger approached, standing a short distance away, and called out, ""Victory!"" ""Don't complain, don't be a whiner.""",1,0,0,1,0,1,1
"– May you also be blessed, my dear, by killing the jumping game.",1,0,0,1,0,1,1
"– Here is the game, what are you complaining about? – The deer showed him a horned, dead, hornless, silent, intelligent one. – If you want to divide it now, like comrades, I don’t want any more, I don’t want any more, let’s divide it fairly. Come to me tonight, my house is not far away. Where are you, my dear? Tell me your name. Don’t worry, the Lord has prepared food for you today too. You too have a share in this deer that I killed. Why are you surprised, I’m not joking, I’m not even flattering you. So if that’s not the case, why are you so proud of me at this time?! Shame on you, my lord, for losing a part of you. What is your name? Tell me your name, you look like a Khevsuri.",1,0,0,1,0,1,1
"“My name is Nunua, brother, with a twisted worm,” Zviadauri lied, hiding his name. What can he do? His name is known, he has shed blood on many a cyst; he has cut many a cyst with his right hand, he has gone to an untimely grave.",1,0,0,1,1,1,1
"- Teach me your name too, you told me mine, right?",1,0,0,1,0,1,1
"– My name is Jokola, my dear, my family name is Alkhastaisdze; we will not speak a word to each other, for we are not mistaken. The house here is close to Jarega, the stone and the castle are a closet. Come with me tonight, I will guide you, my lord. If I do not welcome you well, I will not welcome you sick either. Tomorrow you know for yourself, my dear, go wherever you want. I will tell you some of my sorrows, and you will share them with me.",1,0,0,1,1,0,1
"– Why don't you plow, my dear, I'll plow there – what's the point? I'll cut your throat for the yoke, my legs are also tied. I won't refuse you a visit, I'll help you pull the yoke, but I won't ask for a share, you know, I'm not capable of that.",1,0,0,1,1,1,1
"They hunted game, went to Jarega, told many stories, and got to know each other on the way.",0,0,0,1,0,1,1
"III. They arrived, towers appeared, dogs barked here and there; curious children peered through the doors. Houses built of mud, like rocks, were clearly visible.",0,0,0,1,0,1,1
"– This is my family, my castle and home; come to me as brother to brother, godmother to godmother – godfather.",1,0,0,1,0,1,1
"Jokola called to his wife: – Look at the door! – It seems that the host is talking smack. They stand in the corridor, waiting… The fire was crackling on the stove, the chonguri was playing, a wise man sat next to him. He sang about heroism, about the trials of his fathers: How they fought with the Pshav-Khevsurs, they did not shed the blood of their brothers; everywhere they give thanks to the right-hand man Kai.",1,0,0,1,0,1,1
"A beautiful woman appeared, dressed in black, like a herd of cattle, her face adorned with stars.",0,0,0,1,0,1,1
"– Here, we have a guest, – God's mercy is upon us, – as you meet us, deacon, now it's hanging over you.",1,0,0,1,1,1,1
"The woman greeted him: - Guest, come in peace! - Peace to you too, may you live with your husband and your share!",0,0,0,1,0,1,1
"He took the guest's armor, invited him home; the woman followed behind, the donkey went ahead; Zviadauri followed him, and he gave birth to a son.",1,0,0,1,0,1,1
"IV. The man who seemed to be at home, a bearded, old man, stood up like a strong rock tiger. A stranger who came as a guest respects the guest, standing up is a rule, one cannot break the rule in the mountains. But when he saw a stranger, he turned wolfish; it was easy to recognize what he was thinking. It was not uncommon for a wise man to see a stranger's servant. His heart was pounding, he did not hide his face from it, he reached for the dagger, silently testing the knife, but a guest in another's house cannot open the hatchet. He stood up and silently left, biting his finger bitterly, he clasped his hand to his heart three times as he went outside.",1,0,0,1,1,1,1
