text,anger,disgust,fear,joy,sadness,surprise,neutral
"I. The Khevsurians were in the hotel, beer was brewing in the vat; they sat on the benches and chatted, drinking it from cups; some played the pandur, sang a great song, and filled the listeners' hearts with heroic tales; with excitement they recited the names of the heroes in verses; the old men smoked their pipes, and, blowing in the mist, explained their stories, and praised the heroes. They remembered the young men with praise: ""You know, that's the man who made me!""",0,0,0,1,0,0,1
"In the assembly, someone appears, his face pale and calm, like a bee stinging honey, and small and great embrace him. A sword is slung over his waist, a shield hangs from his shoulder. Two men, their heads bowed in front of their knees, are kneeling, offering cups, drinking black beer from a large goblet. “Shasvi, Mindiav,” they say, “It’s good beer, Sviani, tell us something, by the grace of God, a Georgian traveler.”",0,0,0,1,0,0,1
"– What can a drunkard tell you, men? Drink has made my mind dull, what I have to say is left to the memory, or death has taken me. – He climbed up to the bar, emptied it, and emptied it.",0,0,0,0,0,1,0
"Having returned from captivity, he enjoyed being among his brothers, and like many others, he also got drunk on beer.",0,0,0,1,0,0,0
Unbelievable stories are being told about this Mindia: It turns out that Mindia was held captive by the Kadjians for twelve years.,0,0,0,0,0,1,0
"Captivity oppressed him greatly, being outside his homeland; time passed, many Easters and Christmases passed, but Mindia's captivity had no end, her heart was weary of slavery, her soul yearned for a return. She remembered her fallen mountains, her darkened ravines, her uneven roads, her mother, father, and brothers mourning her fate, her humble hut, which was like a paradise, for help, she fervently prayed to many idols.",0,0,0,1,0,0,1
"Finally he said: ""I will kill myself, it is better than life like this!"" He saw the snake on the fire as a dinner for the Kajis. He knew that when they cooked a snake, they often ate it; the Kajis tolerated the snake in private with great reluctance, and he thought to himself that he was being treated with contempt.",0,0,0,0,0,0,1
"He took a piece, ate it with disgust, like a thief, and at that moment, with a merciful eye, the sky looked down on the prisoner: a new soul was breathed into him, new flesh was poured out; the sight of his heart and the sight of his eyes, like the blind and deaf, were opened. From that day on, he could hear everything that the birds sang, or the plants, the animals, when they were born, howling. Whatever the Lord created spiritually, all of them turned out to have a language, and he was not a sinner.",0,0,0,0,0,0,1
"He feels this, and is surprised at the change in his nature. He understands that eating the snake was a dream from the snakes. They showed the snake wisdom, that it was abhorrent to eat, although they did not hesitate to say, ""You eat too, I swear.""",0,0,0,0,0,1,0
"He learned wisdom from the Kadzhis' captivity; the sky, the earth, the forest began to be his enemy. Only evil could not gain a foothold in his heart, all the other Kadzhis learned their tricks. He is no longer afraid of anything, even if lightning strikes him. The Kadzhis are angry, what are they looking at - he has become a peasant. He is no longer afraid of captivity, nor of the Kadzhi's tricks, today or tomorrow, he hopes that the Kadzhis will catch the punch.",0,0,0,1,0,0,1
