text,anger,disgust,fear,joy,sadness,surprise,neutral
"— Don’t give me all that talk, I’m telling you we must elect the government’s men! — Bay Ganyo shouted and struck the table hard.",1,0,0,0,0,0,1
"— But look, how are we going to elect government men, where are we going to dig up voters? And you, Bay Ganyo, aren't you... supposedly a liberal — Bochoolu dared to object.",1,0,0,0,0,1,1
— Who told you that I am a liberal! — Bay Ganyo asked sternly.,0,0,0,0,0,0,1
"— What do you mean, who told me? Why, don't you remember how many conservatives you've thrashed, how much you've cursed them—how could you not be a liberal? Don't you know—you said it yourself—that you even bragged to Jireček that you were a liberal? — Bochoolu retorted.",0,0,0,0,0,1,1
"— My, how simple you are! — Bay Ganyo replies with a condescending smile. — So what if I told Jireček, do words leave a mark! Listen, you fool, if I don't dupe someone like Jireček, who am I going to dupe?",1,0,0,0,0,1,0
"— You're right, your honor! Bochoolu, keep your head down, don't nag him! — Gochoolu spoke up. — I'm a conservative too.",0,0,0,1,0,0,0
"— Am I a tombstone or what! I’m a conservative through and through — blurted out Dochoolu, — come on, Bochoolu, you become a conservative too, so we can grab those fellows so they can't even budge.",0,0,0,0,0,0,1
"— Fine, but I don't know who the governor will be with — Bochoolu answers.",0,0,0,0,0,1,1
"— The Governor? He’s with our people, of course — reports Bay Ganyo — and the sub-prefect is with our people too. The Standing Commission isn’t legal, but who’s going to go looking for legality? It’s ours. The Bureau is ours. The City Council is ours. The Mayor is acting up a bit, but we’ll cut his tail short. The village municipal councils haven’t been confirmed on purpose, do you see? If they’re with us — we’ll confirm them; if not — to hell with them. I tell you again — as for the Governor, don’t you worry, he’s our man.",0,0,0,0,0,0,1
— What about the porters? — Bochoolu asked curiously.,0,0,0,0,0,1,0
"— And the porters are ours, and the gypsies, and Danko the Rogue is ours...",0,0,0,0,0,0,1
— But wasn't he in prison for theft? — Bochoolu wondered.,0,0,0,0,0,1,0
"— Ha! You’re clueless. We set him loose, we did. He’s the one who won the porters over for us. He went to them the other day, gathered them together, and when he gnashed his teeth at them, they froze in their tracks; when he growled, ""I’ll smash your teeth in if you don’t elect Bay Ganyo!""—the porters gave in. Danko hired them for two levs a head, and on the eve of the election, it was food and drink all night long.",0,0,0,0,0,0,1
"— A hell of a haiduk, man!",1,0,0,0,0,0,0
"— And for how much, do you think! For 50 leva. He went to those others to ask for 100 leva, but they kicked him out and berated him. You’ll see him this Sunday — he’ll crush their bones! — says Bay Ganyo smugly.",0,0,0,0,0,0,1
"— Bochoolu, go and fetch Gunya the Lawyer to come here and write us a proclamation; tell him: ""Bai Ganyo is calling you.""",0,0,0,0,0,0,1
"As soon as Bochoolu went out, Bay Ganyo lowered his head and, in a conspiratorial voice, turned to his comrades: ""Keep quiet! We’ll keep lying to this fool until the very day of the elections, telling him we’ll make him a deputy; we’ll write a few ballots with his name just for show, and the rest of the ballots will be written by the clerks in the City Council and the District Office. Now listen to me: the minister insists that I must be a deputy. You, Gochoolu, do you want to be one?""",0,0,0,0,0,0,1
"— Well, I’d like to, Bay Ganyo — replies Gochoolu.",0,0,0,1,0,0,1
"— I’d like to, too — says Dochoolu.",0,0,0,1,0,0,1
"— Well, you want it, all right, but to tell you the truth, you’ve completely disgraced yourself before the people. Why did you have to be so conspicuous; who was it shouting in the squares: “Long live the great patriot!”, “Down with the vile tyrant!”, “To the gallows with Kliment!”, “Long live Kliment!”;",0,0,0,0,0,0,1
"— But weren't we always together, Bay Ganyo? Why are you being so dishonest?",0,0,0,0,0,1,0
"— Together, but our dealings are always hush-hush. Finally, well, since you want it so much—fine, I’ll choose you. Never mind that the villagers hate you and you’ve sold the very rugs from under them with your wretched usury...",0,0,0,1,0,0,1
"— As for that, don't talk, Bay Ganyo; don't I know what sort you are too,"" Dochoolu says cautiously.",0,0,0,0,0,0,1
"Bay Ganyo is ready to boil over, but at that moment Gunyo the Lawyer enters. Bay Ganyo explains to him what the proclamation should be like. Gunyo sits at the table, takes up the pen, and becomes deep in thought. At Bay Ganyo's order, the servant brings a bottle of mastic. Gochoolu, Dochoolu, and Bay Ganyo drink; Gunyo writes. After half an hour, the following is ready:",0,0,0,0,0,0,1
APPEAL TO THE VOTERS OF OUR DISTRICT,0,0,0,1,0,0,1
"In view of the great importance and significance that the upcoming elections for national representatives hold for the present and future of our fatherland, we, the citizens, numbering more than 700 people, gathered today in the courtyard of the school in Partsal Mahala, and having discussed the matter of the candidacies for representatives, reached an agreement and unanimously decided to recommend to the honorable voters of our district, as national representatives, our fellow citizens:",0,0,0,1,0,0,0
"Ganyo Balkanski, a merchant known throughout Bulgaria.",0,0,0,0,0,0,1
"Filyu Gochoolu, a merchant with capital.",0,0,0,0,0,0,1
