text,anger,disgust,fear,joy,sadness,surprise,neutral
"Taki the Brewer was still asleep, although the sun's rays had long since penetrated the windows of his stuffy room, fogged with dirt; the rays gradually illuminated his feet, crept to his belly, shone on his dried and cracked lower lip from the inner fire, rushed into his open mouth and penetrated to his throat, from which the waves of a disturbing snore were rising. Just at that time the postman knocked three times on the door. But Taki's ear does not understand such gentle signals. If it had been a weekday - go and come, but it happened to be a holiday. On the eve of a holiday, you know, one relaxes a little more: you knock with this one, you knock with that one, and suddenly you see that you have got a little bit drunk. And with Uncle Taki the same thing happened: he had gotten a little drunk from wanting to recommend his beer. My word is sankim, don't be surprised that the mailman knocked on the door again, and when no one answered, he struck such heartless blows on the innocent door that if a whole cauldron of beer had visited Bai Takya's stomach, he would still have woken up. And he did. He opened his eyes, squinted against the sun, and in a voice worthy of the throat from which it came, he asked: ""Who's there?"" ""Mail,"" answered the mailman, entered the room, strode over to the bed, handed him a letter, and hurried to get rid of the stuffy atmosphere of the unventilated bedroom. Bai Takya coughed a little, as is his custom, rubbed his eyes, and unfolded the letter. An invitation!",0,0,1,1,1,1,1
"""Honorable Sir, I beg you to come tomorrow, Sunday, at 5 p.m., to the Suhindolski Vina warehouse, where the issue of founding a temperance society will be discussed.""",1,0,1,1,0,0,1
"With respect: For the initiators Tanas Dochoolu, innkeeper""",1,0,1,1,0,0,1
"My God! How timely this invitation came. At that moment, Bai Takya's parched throat and chapped lips were such agitators in favor of temperance that he enthusiastically embraced the noble idea, and all that remained was for the fifth hour after noon to come before he declared himself the most ardent defender of temperance. During the day, Bai Takya drank water. (To be blunt, to speak bluntly - he drank two glasses of wine, but that's what they call it.) Five o'clock struck or not, Bai Takya crossed the threshold of the vast warehouse ""Suhindolski Vinas"".",1,0,1,1,0,0,1
"""Is Uncle Tanas here?"" he asked the boy who was standing behind the counter.",0,0,1,1,0,0,1
"""Come in, they're here, in the room,"" the boy replied respectfully, and stepped forward and opened the door for him.",1,0,1,1,0,0,1
"The owner, Tanas Dochoolu, greeted his fellow-citizen politely and invited him to take a seat. Several citizens sat solidly and silently along the walls, who were inspired and attracted here by the noble idea of ​​the future society. Bai Taki greeted everyone and silence was restored again, broken only by modest coughs. It was obvious that those gathered were expecting some person, without whom they did not dare to open the meeting. Not long after, the outer door opened. Dochoolu went down to see if the desired guest would come, but immediately returned with a displeased look. Danko Harsuzina burst into the room quite unexpectedly. ""We hit the bastard!"" - Bai Tanas whispered to Bai Takya. It was clear that this was not the person expected. Danko opened his mouth to say something - what would Danko's conversation be: to curse someone; but no one showed any willingness to listen to him and he fell silent. A few more minutes passed and (thank God!) the boy rushed headlong into the room and shouted as if frightened: ""He's coming! He's coming!""",1,0,1,1,0,0,1
"Everyone was getting ready. The outer door opened and on the threshold appeared in all his grandeur, in the original, our mutual friend, Mr. Ganyo Balkanski.",1,0,1,1,0,0,1
"""Oh! Long live!"" the long-awaited guest exclaimed enthusiastically, without specifying which ""long live"", but even without explanation everyone understood that this referred to the future company.",1,0,1,1,1,0,1
"""Long live!"" the assembled group responded, and they took turns shaking hands with Bai Ganya. Danko Harsazina, always less than delicate, allowed himself (imagine!) to pat Bai Ganya on the neck, but Mr. Balkansky glared at him so hard that Danko curled his tail and huddled in a corner. ""Don't give him any change, Bai Ganya,"" the owner whispered, ""you know that. Danko is still Danko - a sarahoshin.""",1,1,1,1,0,0,1
"The meeting opened. Oh, gentlemen, if only you had the good fortune to be in this meeting! When those old man Ganyo's mouths gaped, wondering if it was a man speaking, or a nightingale singing... He won't convince you, old man Ganyo? Well, not for a society, but he can convince you to believe that your father is Musala and Vitosha is your mother... Leave it alone. Everyone was convinced that now was the time to found a temperance society; only Danko Harsazina - to wonder and bewilder - a complete Thomas the Unbeliever. Well, they talked like that, and they talked otherwise - no, he sits in the corner and just sneers under his mustache and lets out a skeptical word. ""It's time to... such and such - Dochoolu orates, - to found... such and such... you understand, a society..."" And Danko lets out a ""no"". ""Drunkenness, esteemed gentlemen,"" says Bai Taki, ""has a bad effect on our work, on our health, on the generation..."" ""Boshlaf!"" - Danko whispers and sneers under his mustache. But even without a rooster, it's dawn! We can't abandon the lofty idea for Danko alone now. They left Danko to suck his mustache and set about establishing the society. They decided to name the society ""Abstinence"" and ask the teacher to write them a statute. The teacher, whether he wants to or not, must write the statute, because, if you ask me, he was the first to light the fuse for this society. For now, the initiators have limited themselves to electing, as has been the practice since time immemorial, a board of trustees. They elected: Bai Ganyo, of course, as chairman, Tanas Dochoolu, as landlord, vice-chairman, and Bai Taki - treasurer. Done! It's unheard of for an election to be held so that there would be no tavern. It can't be. That's how it was, that's how it is, and that's how it will be. The vice-chairman, as the owner, was the first to feel ashamed - he called the boy and whispered to him: ""Two kilos of the old one soon!"" They brought the wine. What wine, is this wine, the Suhindolskoto - crystal, the devil take it!...",0,1,0,1,0,1,1
"— Well, cheers, may it be good!",1,0,1,1,0,0,1
"— Long live the chairman, hurray!",1,0,1,1,0,0,1
"— Thank you, long live His Royal Highness and the esteemed government!",1,0,1,1,0,0,1
— Hurray!,1,0,0,1,0,0,1
"""Down with drunkenness!""",1,1,0,1,0,1,1
"Shame on you, too, Ganyo. Shame on you, too, Taki. And they repeated... and thrice... and so on until nightfall...",1,1,0,1,0,1,1
