Source File,Content,Translated Content
01_aluda_ketelauri_ge.csv,"I. მაცნე მოიდა შატილსა: – ქისტებმა მოგვცეს ზიანი, დაგვიწიოკეს მწყემსები, ავნია, ავი-ზნიანნი.","I. A messenger came to Shatili:
– The Kists have done us harm,
They have raided our shepherds,
Wicked they are, of evil ways."
01_aluda_ketelauri_ge.csv,"ალუდა ქეთელაური კაცია დავლათიანი, საფიხვნოს თავში დაჯდების, სიტყვა მაუდის გზიანი; ბევრს ქისტს მააჭრა მარჯვენა, სცადა ფრანგული ფხიანი. ცუდას რად უნდა მტერობა, კარგია მუდამ მტრიანი!","Aluda Ketelauri is a man of great renown,
He sits at the head of the council, his words are wise and sound;
He has severed the right hands of many Kists, testing his sharp Franguli blade.
Why would a worthless man need enemies? A good man is never without them!"
01_aluda_ketelauri_ge.csv,"ქისტებს წაუსხამ ცხენები, ალუდაისიც ფთიანი. გუმან აქვ, გადაავლიონ არხოტის თავი მთიანი, გადაბერტყინონ ნალითა ქუჩი მთებისა ცვრიანი.","The Kists have driven off the horses, Aluda’s winged one too.
They intend to cross the mountainous heights of Arkhoti,
To shake the dewy grass of the mountains with their horseshoes."
01_aluda_ketelauri_ge.csv,"ეს რო ალუდამ გაიგო, თოფს დაუპირა ტალიო; აისხა იარაღები, გააფხავიდის ხმალიო; გაუშინჯიდის ვადანი, ხმალს არ მაუტყდეს ტარიო.","When Aluda heard this, he readied the flint for his rifle;
He girded on his weapons, he sharpened his sword;
He inspected the hilt, lest the handle of the sword should break."
01_aluda_ketelauri_ge.csv,"ცისკრის ხანია, მტერს მისდევს კლდის შავარდენი ჩქარიო. გათენებისას ჭიუხში შურთხმა დარეკა ზარიო, ძაღლებს კი სძინავ თეოზე, ჯერ არ გაშლილა ცხვარიო.","It is the hour of dawn, the swift falcon of the cliff pursues the foe. At daybreak, in the craggy peaks, the snowcock rang its bell; the dogs are sleeping on the mountain ridge, the sheep have not yet spread out."
01_aluda_ketelauri_ge.csv,"მალე შააგდო ალუდამ ქისტების ნავალს თვალიო. მარჯვედვე გადაეწია, თოფმა გაიღო ჩქამიო: ერთს ქურდ-კანტალას ღილღველსა ცუდი დაუდგა წამიო; გადავარდება ცხენზეით, ყელ-თავქვე ეკიდებისა; ნატყვიარი სჭირს ბეჭის თავს, ზედ ცეცხლი ეკიდებისა; ამხანიგ-მოკლულ ღილღველი ჩახმახსა ეზიდებისა. გამასტყვრა მუცალის თოფი, კლდის პირი დაიშლებოდა, ნაძოძი ტყვიის ალუდას კალთაში ჩაეშლებოდა.","Soon Aluda cast his eye upon the trail of the Kists. Deftly he took aim, and his rifle rang out: a bitter moment arrived for one Ghlighvi raider; he falls from his horse, dangling head-down; a bullet wound pierces his shoulder, burning like fire. The Ghlighvi, his companion slain, pulls back the hammer. Mutsali’s rifle thundered, as if the very cliffside would crumble, and the leaden fragments of the bullet showered into Aluda’s lap."
01_aluda_ketelauri_ge.csv,"– არა გჭირსაა, რჯულ-ძაღლო?! – მუცალი ეუბნებოდა. – ნუ გგონავ, მჭირდეს, რჯულ-ძაღლო, ყმასა გუდანის ჯვრისასა. ხმა ალუდაის თოფისა ჭეხასა ჰგვანდა ცისასა.","– Are you not hit, you infidel dog?! – Mutsali was saying. – Do not think I am hit, infidel dog, a vassal of the Gudani Cross. The sound of Aluda’s rifle was like the thunder of the heavens."
01_aluda_ketelauri_ge.csv,"– არ მოგხვდაუა, რჯულ-ძაღლო? – ისევ ეძახის იმასა.","– Didn't it hit you, infidel dog? – he calls out to him again."
01_aluda_ketelauri_ge.csv,"– მუცალს არა სჭირს, რჯულ-ძაღლო, ნამტვრევს მაშლიდა კლდისასა…","– Mutsal lacks for nothing, you infidel dog, he showered me with shards of rock…"
01_aluda_ketelauri_ge.csv,"– ოჰო, ქუდ გაუხვრეტია, წვერებსა სტუსავს თმისასა.","– Oho, it has pierced the hat, it nips the tips of the hair."
01_aluda_ketelauri_ge.csv,"– მაღლა დაგიცდა, ბეჩავო, კენჩხას არა სჭირს ძვლისასა. გამოსტყვრა მუცალის თოფი, ტყვია ჩქამს იზამს მქისესა, გაუტეხს ქეთელაურსა საპირის-წამლეს რქისასა.","– You missed high, you wretch, it did not strike the bone of the skull.
Mutsali’s rifle roared, the bullet made a harsh sound,
Shattering Ketelauri’s horn powder-flask."
01_aluda_ketelauri_ge.csv,"– არც ახლა გჭირსა, რჯულ-ძაღლო? – ზედაც დაჰვედრებს იმასა.","– ""Does it not hurt even now, you infidel dog?"" – he taunts him further."
01_aluda_ketelauri_ge.csv,"– არა სჭირს, არა, რჯულ-ძაღლო, ყმასა გუდანის ჯვრისასა, გამმარჯვედ ჯვარი დაჰყვების, ძალს შაახვეწებს ღვთისასა. გულს არ ჰხვდა, ნუ გეგონების, ამტვრევდა წამლის ქისასა. რაკი სრევაზე მიდგება, ჯავრს არც მე შავჭამ მტრისასა.","– Nothing is wrong, no, you infidel dog, with the servant of the Gudani Cross; the Cross follows him to victory, entreating the power of God. It did not hit the heart, do not think it so; it was only shattering the powder flask. Since it has come to slaughter, I too shall not swallow the enemy's spite."
01_aluda_ketelauri_ge.csv,"შატილიონის ნასროლი ქისტს უმტვრევს გულის ფიცარსა. – არც ახლა გჭირსა, რჯულ-ძაღლო?! – შამაუჭყივლებს ქისტასა.","The Shatilion’s shot shatters the Kist’s breastbone. – “Does it not hurt even now, you dog of a faith?!” – he shouts at the Kist."
01_aluda_ketelauri_ge.csv,"– გულში მჭირს, გულში, რჯულ-ძაღლო, ვაჰ ცდასა მუცალისასა! ძმაც ხო მამიკალ, მეც მამკალ, რა ვუთხრა მადლსა ღვთისასა?","– It strikes me in the heart, in the heart, you dog of a faith! Woe to Mutsali’s struggle! You killed my brother, kill me too; what shall I say to the grace of God?"
01_aluda_ketelauri_ge.csv,"მუცალს არ სწადის სიკვდილი, ფერს არა ჰკარგავს მგლისასა, მაჰგლეჯს, დაიფევს წყლულშია წვანეს ბალახსა მთისასა. ერთიც ესროლა ალუდას, ხანს არა ჰკარგავს ცდისასა. თოფიც ალუდას გადუგდო, ერთს კიდევ ეტყვის სიტყვასა: – ეხლა შენ იყოს, რჯულ-ძაღლო, ხელს არ ჩავარდეს სხვისასა.","Mutsal does not wish for death, nor does he lose his wolfish hue; he tears and stuffs into his wound the green grass of the mountain. He fired once more at Aluda, wasting no time in the attempt. He threw his rifle to Aluda and spoke one final word:
– ""Now let it be yours, you dog of a faith, let it not fall into the hands of another."""
01_aluda_ketelauri_ge.csv,"სიტყვა გაუშრა პირზედა, დაბლა გაერთხა მიწასა. ალუდას თოფი არ უნდა, ატირდა როგორც ქალიო; არ აჰყრის იარაღებსა, არ ეხარბება თვალიო. თავით დაუდვა ხანჯარი, ზედ ეკრა სპილოს ძვალიო, გულზედ ძეგლიგი დაადვა, მკლავზედ ფრანგული ხმალიო. მარჯვენას არ სჭრის მუცალსა, იტყოდა: „ცოდვა არიო; ვაჟკაცო, ჩემგან მოკლულო, ღმერთმა გაცხონოს მკვდარიო. მკლავზედავ გებას მარჯვენა, შენზედ ალალი არიო, შენ ხელ შენს გულზედ დამიწდეს, ნუმც ხარობს ქავის კარიო, კარგი გყოლია გამდელი, ღმერთმ გიდღეგრძელოს გვარიო!“ სიგძივ გაჰხურა ნაბადი, ზედ გადაადვა ფარიო.","The word died upon his lips, he lay prostrate on the ground. Aluda desires not the rifle, he wept like a woman; he does not strip the weapons, his eye is not greedy. At the head he placed the dagger, inlaid with ivory, upon the chest he laid the breastplate, upon the arm the Frankish sword. He does not cut the right hand from Mutsal, saying: ""It is a sin; O warrior, slain by me, may God grant rest to your soul. Let your right hand remain on your arm, it is justly yours, may your hand turn to dust upon your heart, let the fortress gate not rejoice, you had a noble nurturer, may God bless your lineage!"" Lengthwise he covered him with a felt cloak, and laid the shield over him."
01_aluda_ketelauri_ge.csv,"II. მზემ აიწია ცაზედა, ნისლებმ დაწირეს ხევები; მისჯარებიან ცის კიდეს კავკასიონის დევები. აშლილან სანადიროდა ქორებ, ფრინველთა მლევლები; სოვნი არწივებს მასდევენ, მუქთად ჭამისთვის მხლებლები.","II. The sun rose high in the sky, mists descended into the ravines;
The giants of the Caucasus lean against the edge of the heavens.
Hawks, the slayers of birds, have set out for the hunt;
Kites follow the eagles, scavengers seeking a free meal."
