Article ID,Article Name,Paragraph,English - Google,English - Gemini,English - ChatGPT,Original,English,Google,Gemini,ChatGPT
2,Host And Guest Ge,1,0.7255377,0.7238492,0.75347465,"I. ღამის წყვდიადში ჩაფლული, გამტკნარებულის სახითა, მოსჩანს ქისტეთის მიდამო სალის კლდეების ტახტითა. ბნელს ხევზე მოჰყეფს მდინარე, გულამღვრეული ჯავრითა. გადმოხრილიყვნენ მთანიცა, ხელ-პირს იბანდენ წყალზედა; ბევრი მომკვდარა მათს მკერდზე, სისხლს ვერ იხდენენ ტანზედა; ძმის მკვლელის სისხლი სწყურია, კაცი რომ მოდის გზაზედა. გზას ვამბობ, თორემ რა გზაა, ვიწრო ბილიკი კლდეზედა? სავალად მეტად ძნელია, ფეხს ძლივ აცილებს ფეხზედა. გაღმა სჩანს ქისტის სოფელი არწივის ბუდესავითა, – საამო არის საცქერლად დიაცის უბესავითა. სოფლის თავს სძინავს შავ ნისლსა დაფიქრებულის სახითა. ყურს უგდებს არე-მარესა, გულ-ლაღობს სანახავითა.","I. Buried in the gloom of night, cold and pallid to behold, the Chechen country seems to be the bare rocks' throne. Below in the dark gorge the river roars, seething inwardly with wrath. The mountains had bent down to wash their hands and faces in the flood; many a man had died on their slopes, they couldn't bear the feel of blood. They thirst for fratricidal blood and a man is approaching on the track. Track, I said, but hardly that; a narrow trail along the rocks. Hard to walk, it barely leaves room for foot to follow foot. Yonder appears the Chechen village, an eagle's nest, as beautiful to look at as a woman's breasts. Over the village a black mist sleeps, deeply sunken in its thoughts, listening to the land around, rejoicing in the things it sees.","I. Hidden in the darkness of the night, in the form of a shriveled one, the Kisteti region is visible from the throne of the Sali rocks. A river flows through the dark ravine, with a raging torrent. The mountains have bent down, washing their hands and faces in the water; Many dead people are on their chests, they cannot wash the blood from their bodies; The blood of the murderer of his brother is thirsty, when a man comes on the road. I say the road, otherwise what is the road, a narrow path on the rocks? It is very difficult to walk, one can hardly move one's foot from the other. On the other side, the village of Kist is visible like an eagle's nest, - it is beautiful with the unspoken voice of the diatsi. The head of the village sleeps in a black mist, like a thoughtful person. He listens to the surroundings, his heart is filled with wonder.","I. Shrouded in the darkness of night, with a wan and ghostly face,
The land of Kisteti appears, enthroned upon sheer cliffs.
In the dark gorge, the river barks, its heart muddied with grief.
The mountains, too, have leaned over, washing their hands and faces in the water;
Many have died upon their breasts, they cannot cleanse the blood from their bodies;
They thirst for the blood of a brother-killer, the man who travels the road.
I call it a road, but what road is it? A narrow path upon the rock.
It is a difficult way to tread, one can hardly set one foot before the other.
Across the way, the Kist village is seen, like an eagle’s nest—
Pleasant to behold, like a woman’s bosom.
Above the village, a black mist sleeps with a pensive look.
It listens to the surroundings, its heart gladdened by the sight.","I. In the darkness of night, sunk as if in a state of numbness,  
the region of Khevsureti appears, with the throne of rocky cliffs.  
Over the dark ravine the river barks, with a heart-tormenting fury.  
Even the mountains have leaned down, washing face and hands in the water;  
many have died upon their breast, and they cannot wash the blood from their bodies;  
it thirsts for the blood of a brother’s killer, for the man who comes along the road.  
I say “road,” though what road is it, but a narrow path upon the cliff?  
It is very hard to traverse, one foot barely clearing the other.  
Across the way the Kist village is visible, like an eagle’s nest,  
—pleasant to behold, like a woman’s bosom.  
At the head of the village sleeps beneath black mist, with the look of deep thought.  
It listens to the surroundings, rejoicing in the sight."
2,Host And Guest Ge,2,0.8550191,0.8528056,0.87342936,"სტუმარი ცოტა ხანისა ხვალ სხვაგან წავა აქითა. წავა, გადივლის გორებსა, ქედებსა ყინულიანსა; აბნელებს, უხილავად ჰქმნის ქვეყანას ხილულიანსა. თუ მონადირეს ატირებს, გზა-დაკარგულსა კლდეშია, ალაღებს მგელსა და ქურდსა, მოარულთ სიბნელეშია.","But tomorrow this passing guest moves on from here to other scenes; it will depart and cross the hills and the ridges gripped in ice, darkening the land as it conceals what was visible from the eyes. Or it will make the hunter weep when he finds he is lost in the rocks, and it will gladden wolves and thieves prowling and roaming in the dark.","The guest will leave here for a while tomorrow. He will go, passing through the hills, the icy ridges; He darkens, making the visible world invisible. If he makes the hunter cry, he is lost in the rock, he is the wolf and the thief, he is in the darkness of those who walk.","A guest for a short while, tomorrow it will depart from here. It will go, crossing hills and icy ridges; it brings darkness, making the visible world invisible. If it makes the hunter weep, lost among the cliffs, it emboldens the wolf and the thief, who roam in the darkness.","The guest will soon go elsewhere from here tomorrow. He will go, crossing the icy hills and ridges; he darkens, making the visible world invisible. If he makes the hunter weep, lost on the road in the cliffs, he exalts the wolf and the thief, those who roam in the darkness."
2,Host And Guest Ge,3,0.68879944,0.8769393,0.92308617,"II. ზევიდამ ვინღაც უცნობმა კლდის ლოდი გადმოაგორა, მგზავრმა შეჰხედა პირ-აღმე, წინ უდგას მაღალი გორა. ყურს უგდებს… ცოტა ხანს შემდეგ მოესმა ქვიშის ჩხრიალი. მგზავრი სიათას იმარჯვებს: მტერი არ იყოს ტიალი. შესცქერის გაფაციცებით ფეხზე შემდგარის თოფითა, ჰხედავს, რომ მოალაჯუნებს კაცი ორ-კაპის ჯოხითა. შავი რამ მოსთრავს პირ-თავქვე, ქვიშა ქანავდა იმითა. არას ამბობდა უცნობი, სიტყვა არ მოსდის პირითა. უპრჭყვინავს სალტა თოფისა, ვით წვიმის ცვარი დილითა.","II. Someone unknown to him has sent a boulder tumbling from above. The traveller gave an upward glance, before him rose a mighty hill. He listens... and a little later he hears the crunch of trodden sand; the traveller makes his flint gun ready, lest this be a foe at large. Harder he stares, all eyes and ears, propping his rifle on the ground. He sees a man come striding down, a cleft-handled stick is in his hand. Something black he dragged downhill and ploughed a furrow in the sand. The stranger said nothing, not a sound came from his lips. The metal band that bound the barrel of his gun shone like a drop of morning rain.","II. Zevida Some stranger rolled a boulder from the rock, the traveler looked up and down, a high hill stood ahead. He listened… After a while, he heard the rustling of sand. The traveler was overcome with fear: the enemy must not be a tyrant. He looked at the man standing with his rifle, and saw that a man was beating him with a two-legged stick. Something black was smeared on his face and head, sand was being thrown with it. The stranger said nothing, no words came out of his mouth. The muzzle of the rifle sparkled, like the dew of rain in the morning.","II. From above, someone unknown rolled down a boulder; the traveler looked upward, a high hill standing before him. He listens… a moment later, he heard the rustling of sand. The traveler readies his *siata* rifle: lest it be a wretched foe. He gazes intently, standing ready with his gun; he sees a man trudging down with a forked staff. Something black descends headlong, causing the sand to shift. The stranger said nothing, not a word escaped his lips. The band of his rifle glitters like the morning dew.","II. From above, some unknown person rolled down a stone from the cliff; the traveler looked up and saw a high hill standing before him. He listens… after a little while he heard the rustling of sand. The traveler quickly readies himself: may it not be an enemy. He watches intently, standing with his gun, and sees a man trudging along with a two-pronged stick. Something black is being dragged headfirst, and the sand was shifting with it. The stranger said nothing; no word came from his mouth. The gun’s metal ring glints, like morning dew in the rain."
2,Host And Guest Ge,4,0.4232638,0.658684,0.5475513,"– ვინ ხარ, რა სულიერი ხარ, რას იარები ამ დროსა?","""Who, what sort of creature are you, why are you abroad at this hour?""","– Who are you, what kind of spirit are you, what are you doing these days?","– Who are you, what manner of being are you, why do you wander at this hour?","– Who are you, what kind of spirit are you, and why are you wandering around at this time?"
2,Host And Guest Ge,5,0.6070136,0.6538719,0.6994454,"– ვინ გინდა? მონადირე ვარ, კაცს შენ ვერ გხედავ სანდოსა.","""What do you think? I am a hunter. I can't see why I should trust in you.""","– Who do you want? I'm a hunter, you don't see a man you can trust.","– Who do you want? I am a hunter, I do not see you as a man to be trusted.",– Who do you want? I am a hunter; I do not see you as a trustworthy man.
2,Host And Guest Ge,6,0.82914245,0.86038834,0.853294,"– რაობით სანდო არა ვარ? სიტყვას რად ამბობ მცდარესა? ვითომ, რომ დავხეტიალობ შენებრ ამ კლდიან მხარესა? მეც მონადირე გახლავარ, დღეს კი ვეხეტე უბრალოდ.","""Why should I seem unworthy of trust? Why say things that are untrue? I am wandering, am I not, just like you in these rocky parts? I too am a hunter if you please; today I have roamed about in vain.""","– How can I not be trusted? Why do you say that I am a liar? As if I would wander like you on this rocky side? I was also a hunter, but today I simply wandered.","– In what way am I not to be trusted? Why do you speak such false words? Just because I roam like you through these rocky lands? I too am a hunter, though today I was merely wandering.","– Why am I not trustworthy? Why do you speak a false word? As if I were wandering, like you, on this rocky side? I too am a hunter; today I was just roaming about."
2,Host And Guest Ge,7,0.343027,0.29228798,0.4706022,"– წესია მონადირისა, ხომ მაინც დაჰრჩი უვალოდ?","""Is it usual for a hunter to be as empty-handed as you are?""","– It's the hunter's rule, you still have to pay, right?","– It is the hunter's rule; you are clear of debt now, are you not?","– It is the hunter’s rule, isn’t it? You still remained unattended, after all?"
2,Host And Guest Ge,8,0.67283547,0.7648515,0.7484448,"– ესეც ვალია, ძმობილო, ძლივსღა დავათრევ ფეხებსა, სულ დავიარე ჭიუხი, არა ვსტოვებდი ხევებსა. ზედ შავი ნისლი ჩამოწვა, ნიავი მოსცა ძლიერი, ხევებით შემომღმუოდა, როგორაც მგელი მშიერი. თვალწინ გზას ვეღარ ვირჩევდი, კლდეზე გადვარდნას ვლამობდი, ხამად ვარ, გეზი არ ვიცი, ამით ძლიერა ვწვალობდი.","""I've plenty, brother, on my hands, it's all I can do to keep on my feet, I've walked every yard of the rocky screes and not left the gorges for a moment. A black mist hung over the higher slopes, a mighty wind sprung up and howled through the ravines like a starving wolf. I couldn't see the path in front, I felt like falling onto the rocks. I'm foxed, I don't know where to turn, that is what has troubled me.","– This is also my duty, my dear, I could barely drag my feet, I walked all over the valley, not leaving the ravines. A black fog settled over me, a strong breeze blew, it chased me through the ravines, like a hungry wolf. I could no longer choose the path in front of me, I was afraid of falling off a cliff, I am helpless, I don't know the way, I was struggling so hard.","– This too is a duty, brother, I can barely drag my feet; I have roamed all the crags, leaving no gorge unvisited. A black mist settled over them, a powerful wind blew, howling at me through the ravines like a hungry wolf. I could no longer see the path before my eyes, I was on the verge of falling from the cliffs; I am a stranger here, I know not the way, and I suffered greatly for it.","– This too is a burden, my brother, I can barely drag my feet; I have traversed the whole rugged mountain, I did not leave the ravines unvisited. A black mist descended over it, and a strong wind arose; it howled at me through the ravines like a hungry wolf. I could no longer choose the road before my eyes, I was trying not to fall off the cliff; I am a stranger, I do not know the way, and this greatly tormented me."
2,Host And Guest Ge,9,0.7017872,0.7968645,0.7848414,"ბევრგან დავაფრთხე ნადირი, ცხადად ფეხის ხმა მესმოდა, ან როცა გადაფრენილის ჯიხვის რქა კლდეებს ესმოდა. ის იყო გულის საკლავი, თვალით ვერაფერს ვხედავდი, სროლას, ან მოკვლას ვინ იტყვის, წინ სვლას ვეღარა ვბედავდი.","I startled game in many places, I clearly heard the sound of their hooves or of horns when a wild goat touched against the rocks as it leapt across. This was enough to break my heart, I couldn't make anything out with my eyes. Never mind firing or killing now, I hardly dared to move a step.""","I have hunted game in many places, I could clearly hear the sound of footsteps, or when the horn of a flying stag echoed through the rocks. It was a heart-wrenching sight, I could see nothing with my eyes, who can say whether to shoot or kill, I dared not move forward.","In many places, I startled the game; I could clearly hear the sound of their footsteps, or the clatter of a leaping ibex's horn against the rocks. It was heart-rending; I could see nothing with my eyes. Let alone shooting or killing—I no longer even dared to move forward.","I frightened the game in many places; I could clearly hear the sound of footsteps, or when the horn of a flying chamois echoed among the cliffs. It was heart-rending; I could see nothing with my eyes, and who could speak of shooting or killing—I no longer dared to move forward."
2,Host And Guest Ge,10,0.7198789,0.69394565,0.62191015,"უცნობი ახლოს მივიდა, შორი-ახლოსა მდგომარე, „გამარჯვებაო“ მისძახა, „ნუ სჩივი, ნუ ხარ მწყრომარე“.","The stranger approached him somewhat nearer, standing just a little way off. ""Greetings, then"", he called out to him, ""don't complain, do not be angry.""","The stranger approached, standing a short distance away, and called out, ""Victory!"" ""Don't complain, don't be a whiner.""","The stranger drew near, standing close by; he called out ""Victory!"" to him, ""Do not lament, do not be wrathful.""","The unknown one came close, standing near yet far, and called out, “Victory to you,” “Do not complain, do not be wrathful.”"
