text,anger,disgust,fear,joy,sadness,surprise,neutral
1tv_news4,0,0,0,0,0,0,1
"Metropolitan Shio Mujiri - If we turn to the Lord for help, and if our desire is genuine and strong, He will surely come with His grace, correct us, and cleanse us.",0,0,1,0,0,0,0
"16:47, 10.04.2026",0,0,0,0,0,0,1
"The Lord expects us to compel our soul, burdened and wounded by our sins, to turn to Him for salvation and mercy. Our correction, our inner transformation, can be accomplished only by God. We are unable to do this by our own strength,” said the locum tenens of the Patriarchal Throne, Metropolitan Shio of Senaki and Chkhorotsku (Mujiri), during a sermon at the Holy Trinity Cathedral, where the Rite of the Deposition from the Cross was recently performed.",0,0,0,0,0,0,1
"According to Metropolitan Shio, “If our desire is genuine, strong, and serious, the Lord will surely come with His grace, correct us, and purify us.”",0,0,1,0,0,0,0
"“Through the glorious and ancient worship of our Church, composed by the great holy fathers, renowned hymnographers, the finest poets, thinkers, and sages, we have the opportunity not only to learn from the Gospel the events related to the Lord Jesus Christ, but also, through the worship, to become participants in those events. Therefore, today we have brought forth the Holy Shroud, and we are all participants in this event.”",1,0,0,0,0,0,0
"Here gathered are, gathered are not those who a little while ago were crying out, “Crucify Him, crucify Him,” but those who say to the Lord, “Forgive us, O Lord.” We have been instructed by the Church; we know the teaching of the Church, that by our sins we again and again crucify the Lord. He came to earth, became incarnate, suffered, and died in order to free us from the bondage of sins, from the burden of sins.",0,0,0,0,0,0,1
"Who was the first person whom the Lord freed from this burden? — one of the crucified thieves, the wise thief, who so deeply experienced the sufferings of the innocent Savior that he acknowledged his own sins and, in repentance, turned to the Savior from the cross. The Lord likewise expects this from us: that we, with our souls burdened and wounded by our sins, compel ourselves to turn to God for salvation and mercy.",0,0,0,0,0,0,1
"Many of us, and some even for years, try on our own to correct something in our soul, in our life, without God, by our own strength. This is a futile attempt. It is only a proud, foolish attempt, because only God can correct us and bring about inner change. By our own strength, we are unable to do this. We may be able to change our behavior outwardly a little, but it is beyond our reach to change inwardly, as the Lord says: “Without Me you can do nothing.”",0,0,0,0,0,0,0
"Dear brothers and sisters, the Lord desires our correction and purification. I would like to remind you that once a sick man came to Him and said, “Lord, if You are willing, You can cleanse me.” What did the Lord reply? — “I am willing; be cleansed.” This is what the Lord desires. The will of man and the will of God coincided, and that man was healed.",0,0,0,0,0,0,1
"So, our correction and purification are desired by the Lord even more than we desire them ourselves. If our desire is genuine, strong, and sincere, and we turn to the Lord for help, He will surely come with His grace, correct us, and cleanse us. May God bless you and strengthen you. Let us pray to the Lord to grant us strength and help, so that we may walk in the path of truth and light and together with Christ. Amen,” said Metropolitan Shio.",0,0,1,0,0,0,0
