text,anger,disgust,fear,joy,sadness,surprise,neutral
1tv_news2,0,0,0,0,0,0,1
"By government decision, legislative amendments will be prepared regarding the recognition of diplomas issued before 2010.",0,0,0,0,0,0,1
"10:44, 10.04.2026",0,0,0,0,0,0,1
"By decision of the Government of Georgia, legislative amendments will be submitted to Parliament, on the basis of which the problems related to the recognition of diplomas issued before 2010 will be resolved for thousands of citizens, – this was stated by the Minister of Education, Science and Youth of Georgia, Givi Mikanadze.",0,0,0,0,0,0,1
"As the minister noted, according to the amendment, 4-year full-time and 5-year part-time study will be recognized equally.",0,0,1,0,0,0,1
"According to him, the change will affect students who enrolled at the university in an accredited mode and completed their studies in an unaccredited mode, as well as citizens whom educational institutions enrolled in the university before obtaining a license.",0,0,0,0,0,0,1
"“We had such a situation: our citizens were taking the exact same number of courses in a 4-year program and receiving the same qualification as they did in the 5-year part-time program. Under the legislation in force until now, the 5-year program was equivalent to a master’s degree, while the 4-year program was awarded a bachelor’s degree. Based on the changes, those who complete the 4-year program will receive a diploma equivalent to a master’s degree, which will significantly help citizens find employment in the field they prefer.”",0,0,0,0,0,0,1
"Before 2010, before the unified system was established, there was no registry in the education sector that ensured students were informed. There were cases in which certain universities that had not been granted accreditation did not tell applicants about this and enrolled them anyway. Later, when they issued diplomas, graduates already faced problems with the recognition of that document.",0,0,0,0,0,0,1
"At the same time, some higher education institutions had authorization for a certain period and then it was suspended during the period of study. Students were also not informed about this, and later people who graduated from these universities had problems.",0,0,0,0,0,0,1
"“The proposed legislative changes will finally put an end to the long, problematic processes our citizens go through to have their diplomas recognized — they go to court and challenge the procedures, which takes time and effort. All of this will be consigned to history once and for all, and the diplomas of thousands of our citizens will be recognized,” said Givi Mikanadze.",0,0,0,0,0,0,1
