text,anger,disgust,fear,joy,sadness,surprise,neutral
"The classification of the so-called small wineries is changing - a wine production facility of this type is defined as a small winery if its annual production does not exceed 25,000 liters of wine (16.04.2026, 16:24)",0,0,1,1,1,0,1
"The classification of the so-called small wineries is changing — a small winery is defined as a type of wine producer whose annual output does not exceed 25,000 liters of wine.",0,0,1,1,1,0,1
"In addition, organoleptic inspection becomes mandatory for alcoholic beverages produced in Georgia with a protected designation of origin, as well as for all categories of wine intended for sale on the export and local consumer markets. This requirement will not apply to wine produced in a small winery.",0,0,1,1,1,0,1
"The relevant amendments are being made to the “On Vine and Wine” law, which was prepared by the Ministry of Environmental Protection and Agriculture. The government has submitted the draft to Parliament.",0,0,1,1,1,0,1
"According to the project, labeling of certified alcoholic beverages intended for sale will be mandatory. The labeling will be carried out by the Wine Agency in accordance with the procedure established by the Minister of Environmental Protection and Agriculture.",1,0,1,1,1,0,1
"“Regarding grapes and wine,” under the current law, a small winery was understood to mean an entrepreneur who has a traditional family winery and whose annual production does not exceed 40,000 liters. Under the amendments, this amount is reduced from 40,000 to 25,000 liters.",1,0,1,1,1,0,1
"“Since the concept of a small winery and excess production has, in effect, lost its meaning, there is a need to revise this term and reduce the production volume of wine produced in a small winery.",0,1,1,1,1,1,1
"It should be taken into account that this wine, by its organoleptic characteristics and taste qualities, has an overall impact on the reputation of Georgian wine in both local and international markets. For this very reason, in order to regulate this issue, it is important to introduce a new category—natural wine—instead of home wine, which would not be subject to mandatory organoleptic inspection only if it is produced in a small winery. At the same time, the label of such wine would bear the appropriate mark designated for natural wine, thereby ensuring that consumers are informed in advance about the product itself.",1,0,1,1,1,0,1
"At the same time, it is important to maintain the quality and reputation of Georgian wine in both local and international markets, and accordingly, in order to ensure the delivery of a high-quality product to consumers, it becomes necessary for all categories of wine—both those intended for export and those intended for sale on the local market—to be subjected to organoleptic inspection.",1,0,1,1,1,0,1
"“Based on the above, in order to regulate the issue and introduce the relevant mechanisms, it is advisable to introduce labeling for alcoholic beverages and expand the scope of organoleptic inspection,” explains the Ministry of Environmental Protection and Agriculture in the explanatory note attached to the draft law.",0,0,1,1,1,0,1
