text,anger,disgust,fear,joy,sadness,surprise,neutral
IPN_news4,0,0,0,0,0,0,1
"Maka Bochorishvili on Pawel Herczynski - We do not need encouragement of societal polarization and a radical agenda; we do not need either a dark past or similar threats - the authorities know best that Georgia stands at a crossroads of which path to take (27.04.2026, 14:01)",0,0,0,0,0,0,1
"No matter what explanation we hear, facts and actions remain facts and actions. The picture we are seeing is unacceptable,” said Foreign Minister Maka Bochorishvili to journalists after the meeting with the EU Ambassador, Pawel Herczynski, had concluded.",0,0,0,1,0,0,0
"According to him, the authorities understand best at what crossroads Georgia stands and how much we need neither a dark past nor similar threats.",0,0,1,0,0,0,1
"“No one can understand and grasp better than us, Georgians, and the government elected by the Georgian people, at what crossroads this country stands. The will of the Georgian people is expressed in the choice of the Government of Georgia. The government represents the will of the people they care so much about. Accordingly, the government feels best which crossroads Georgia stands at, how much Georgia’s security needs caution, and how much we need stability. How much we do not need the encouragement of polarization in this society and of a radical agenda. We also do not need either a dark past or similar threats,” Bochorishvili said.",0,0,1,0,0,0,1
"To the question of what was threatening in Pavel Herczynski’s statement, Bochorishvili replied that everything that stirs polarization in society is unacceptable.",0,0,0,1,0,0,1
"“Those statements, actions, and steps taken by Brussels, the attitude we see toward the Georgian government, are unacceptable and are aimed at polarization in this society. Everything that fuels polarization in our society is unacceptable, and encouraging a radical agenda is unacceptable,” the Foreign Minister noted.",0,0,0,1,0,0,0
"On the question of whether she had heard an explanation from Pawel Herczynski regarding his statement, Bochorishvili replied that they expect Brussels to show the kind of attitude that Georgia deserves.",0,0,0,0,0,0,1
"“Whatever explanation we may hear, facts and actions remain facts and actions. The picture we are seeing is unacceptable. Georgia is a good-faith partner! It has done nothing in relation to the European Union to harm any EU interests. Accordingly, we also expect from the European Union that the attitude from Brussels will be what Georgia deserves — in a good-faith relationship. We do not see that at this stage, and the steps we are seeing are a reflection of that. If we want relations to return to a normal mode, at the very least we must respect one another, and at the very least these relations must be based on trust, which such statements undermine,” Maka Bochorishvili said.",0,0,0,1,0,0,0
"For your information, a meeting was held today between EU Ambassador to Georgia Pavel Herczynski and Foreign Minister Maka Bochorishvili. Pavel Herczynski was summoned to the meeting in connection with a statement he had made. It should also be recalled that the EU Ambassador to Georgia, Pavel Herczynski, said in Brussels at the European External Action Service, where the documentary photo exhibition “Georgia in Focus” was opened, that Georgia was no longer on the right trajectory. According to the ambassador, “the authorities have chosen an alternative, authoritarian model and are moving Georgia away from the European Union.”",0,0,0,0,0,0,1
"“Georgia stands at a crossroads. Georgia’s future has not yet been written, but what will be decided in the coming weeks and months will determine whether Georgia belongs to the family of European countries founded on democracy, the rule of law, and human rights, or whether, unfortunately, it will return to its dark past. My main message to the Georgian people is: ‘Do not lose hope.’ We must not allow Georgia and the wonderful, warm, hospitable Georgian people to return to the dark times of violence, civil war, poverty, hardship, and corruption. This is not the future they deserve. As soon as the authorities express a desire to cooperate with us, we will do everything possible to help Georgia become a member of the European Union,” said Herchinski, as quoted by Netgazeti.",0,0,0,0,0,0,0
