text,anger,disgust,fear,joy,sadness,surprise,neutral
IPN_news10,0,0,0,0,0,0,1
IPN_news10a,0,0,0,0,0,0,1
"Shalva Papuashvili - Some European bureaucrats do not understand geography; they think you can jump over Georgia and connect Europe to Asia - no one has ever won a fight against geography yet (06.05.2026, 17:39)",0,0,0,0,0,0,1
Some European bureaucrats think that they can jump over Georgia and connect Europe to Asia that way — but no one has ever won a fight against geography! — Parliament Speaker Shalva Papuashvili said today.,0,0,0,0,0,0,1
"According to Papuashvili, “those bureaucrats who think that by bypassing Georgia and not seeing Georgia they will be able to achieve something will once again be defeated by geography.”",0,0,0,0,0,0,1
"“Centuries have been like this — the Silk Road did not pass through here for nothing... It passed because then, just as now, this was the shortest and safest connecting route between Europe and Asia. Some bureaucrats are not well versed in geography. As we saw in one of the previous reports, among them, France’s Minister for European Affairs could not even find Iran on the map. They also sometimes cannot find where Georgia is. Some European bureaucrats think that you can simply jump over Georgia and connect Europe and Asia that way — no one has ever won a fight against geography,” said Shalva Papuashvili.",0,0,0,0,0,0,1
IPN_news10b,0,0,0,0,0,0,1
"Shalva Papuashvili - In the form of the European Parliament, we have the reincarnation of the Congress of People’s Deputies of the Soviet Union, while we think in a European way, as a democratic country; there is a values gap between us (06.05.2026, 17:46)",0,0,0,0,0,0,1
"“In the form of the European Parliament, we have a reincarnation of the Congress of People’s Deputies of the Soviet Union. There is a values gap between us. The Georgian people have nothing in common with people who have a Soviet mentality, with Gorbachev’s associates, and with people distinguished by fascist statements,” Parliament Speaker Shalva Papuashvili told journalists in response to a question about the report on Georgia adopted by the European Parliament’s Committee on Foreign Affairs.",0,0,0,0,0,0,1
"As Papuashvili noted, the Georgian side has increasingly less to discuss with the European Parliament.",0,0,0,0,0,0,1
"“We see that there is less and less left to talk about with these people. We are on two different value poles. In the form of the European Parliament, we have a reincarnation of the Congress of People’s Deputies of the Soviet Union, in the full sense of the word, in every respect — the aesthetics, Rasa Juknevičienė’s Russian accent, absolutely everything is a complete reincarnation of the Congress of People’s Deputies, while we think in a European way, we think as a democratic country, so there is a value gap between us. We have nothing in common with that kind of value jumble that is happening in the European Parliament today, and we never will.”",0,0,0,0,0,0,1
