text,love,joy,anger,sadness,fear,surprise,neutral
"Политическите сили разпределиха местата си в новия парламент, всяка ще има място на първия ред (27.04.2026 16:10)",0,0,0,0,0,0,1
"На среща в сградата на Народното събрание политическите сили разпределиха местата си в новия 52-ри парламент. За столове, маси и кабинети не би трябвало да има спорове, за нас това е треторазряден въпрос, каза Петър Витанов от „Прогресивна България“ пред журналисти след края на срещата.",0,0,0,0,0,0,1
"Относно избора за председател на Народното събрание Витанов каза, че добрата парламентарна практика изисква преди първото заседание депутатите за бъдат запознати. Дори и да сме готови, последното място, на което ще го кажа е толкова рано пред медиите, отбеляза той. По думите му Гълъб Донев е подходяща кандидатура, защото е достатъчно ерудиран и авторитетен.",0,0,0,0,0,0,1
"Витанов посочи, че има огромен проблем, свързан със справедливостта. Трябват спешни антикризисни мерки, които да възпрат цените, застрашени са и средствата по Плана за възстановяване и устойчивост, добави той.",0,0,0,0,0,0,1
"Разпределението беше консенсусно, всички проявиха разбиране към подреждането. Ние запазваме една част от нашите кабинети, а друга освобождаваме за ""Прогресивна България"", каза Жечо Станков от ГЕРБ. Все още не е обсъждана кандидатура за зам.-председател на Народното събрание, не е коментиран и общ избор за председател на парламента, коментира той.",0,0,0,0,0,0,1
"Всички партии ще имат място на първия ред, нашата парламентарната група ще бъде най-вдясно, заяви Надежда Йорданова от „Продължаваме промяната – Демократична България“ (ПП-ДБ). Разговори с нас от страна на ""Прогресивна България"" за председател на Народното събрание не са водени, добави тя.",0,0,0,0,0,0,1
"По повод кандидат за зам.-председател на парламента Йорданова каза, че предложението на ""Демократична България"" за позицията е ген. Атанас Атанасов. На въпрос дали групата ще остане заедно или ще се раздели, тя отговори „предстои ни задачата да бъдем градивна, ефективна и активна опозиционна сила“. Обща отговорност е да дадем решение на задачата да бъдем ефективна опозиционна сила, която да гарантира демократичния проевропейски път на България. Нашето предложение е да бъдем в обща група въз основа на ясно коалиционно споразумение, добави Йорданова.",0,0,0,0,0,0,1
"Попитана дали е готова да подкрепи Андрей Гюров като кандидат за президент, тя отговори, че той е успешен като служебен премиер. Не считам, че е удачно да коментирам на този етап, допълни тя.",0,0,0,0,0,0,1
"Спокойно мина разпределението, мисля, че всички парламентарни групи ще останат доволни. Всяка група ще може да излиза към трибуната на Народното събрание, каза Мирослав Иванов от ПП-ДБ. „Прогресивна България“ са разпределени в център ляво, добави той. Приоритетите ни остават каквито са били и досега - справедливост, високите доходи и конкурентна бизнес среда, посочи Иванов.",0,0,0,0,0,0,1
"По-важният въпрос е какво се случва с държавата, ще сменяме ли Висшия съдебен съвет (ВСС), ще се вземат ли мерки по отношение на инфлацията и растящите цени, а не толкова стаите на депутатите, каза Петър Петров от „Възраждане“.",0,0,0,0,0,0,1
"На въпрос с каква заявка влиза ""Възраждане"" и дали ще подкрепя част от законопроектите или ще бъде изцяло в опозиция, Петров посочи, че партията ще подкрепи смяната на ВСС от парламентарната квота, както и законодателни промени, които да спрат инфлацията.",0,0,0,0,0,0,1
"Петдесет и второто Народното събрание ще бъде свикано в четвъртък в 10:00 ч., каза президентът",0,0,0,0,0,0,1
